time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,left_right_balance,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
3081,192,73,113,27128.09,8.827,21,25,50,531:527,37.77,29.5,30.6,196.0,61.0,0.0,0.0,0.5103613,30.6,61.0
3082,200,72,113,27136.92,8.827,21,27,48,531:535,37.77,29.5,30.6,196.0,61.0,0.0,0.0,0.510627,30.6,61.0
3083,220,72,113,27145.74,8.827,21,29,52,529:531,37.77,29.5,30.6,211.0,68.0,0.0,0.0,0.5108927,30.6,68.0
3084,221,73,113,27154.58,8.827,21,29,54,535:535,37.77,29.5,27.9,246.0,71.0,0.0,0.0,0.51115835,27.9,71.0
3085,207,73,112,27163.41,8.827,21,27,51,542:542,37.77,29.5,27.9,279.0,80.0,0.0,0.0,0.511424,27.9,80.0
3086,207,72,112,27172.22,8.827,21,27,54,541:542,37.77,29.5,27.4,285.0,70.0,0.0,0.0,0.51168966,27.4,70.0
3087,229,72,111,27181.05,8.827,21,30,48,542:546,37.77,29.45,27.4,285.0,70.0,0.0,0.0,0.5119554,27.4,70.0
3088,282,75,111,27189.88,8.827,21,36,48,542,37.77,29.45,29.4,259.0,72.0,0.0,0.0,0.5119554,29.4,72.0
3089,182,75,111,27198.7,8.827,21,23,50,1085,37.77,29.45,29.4,231.0,69.0,0.0,0.0,0.5119554,29.4,69.0
3090,196,73,111,27207.53,8.827,21,26,52,542:542,37.77,29.45,31.8,238.0,78.0,0.0,0.0,0.5119554,31.8,78.0
3091,181,72,111,27216.35,8.827,21,24,52,542:542,37.77,29.45,31.8,231.0,86.0,0.0,0.0,0.5119554,31.8,86.0
3092,215,70,111,27225.18,8.827,21,29,52,542:541,37.76,29.45,30.2,233.0,80.0,0.0,0.0,0.51222104,30.2,80.0
3093,220,71,111,27234.02,8.827,21,30,53,546,37.76,29.45,30.2,246.0,83.0,0.0,0.0,0.5124867,30.2,83.0
3094,184,70,111,27242.84,8.827,21,25,52,542:542,37.76,29.45,31.8,221.0,72.0,0.0,0.0,0.5124867,31.8,72.0
3095,226,70,110,27251.66,8.827,21,31,52,546:550,37.76,29.45,33.9,194.0,61.0,0.0,0.0,0.5127524,33.9,61.0
3096,225,70,110,27260.5,8.827,21,31,51,546:550,37.76,29.45,33.9,194.0,61.0,0.0,0.0,0.5130181,33.9,61.0
3097,257,72,110,27269.32,8.827,21,34,48,546:550,37.76,29.45,33.3,200.0,67.0,0.0,0.0,0.5132837,33.3,67.0
3098,220,76,110,27278.14,8.827,21,28,46,550,37.76,29.45,33.3,200.0,67.0,0.0,0.0,0.5135494,33.3,67.0
3099,228,78,109,27286.97,8.827,21,28,50,555:554,37.76,29.45,33.3,215.0,76.0,0.0,0.0,0.5138151,33.3,76.0
3100,186,76,109,27295.79,8.827,21,23,55,555:550,37.76,29.45,31.2,315.0,90.0,0.0,0.0,0.5138151,31.2,90.0
3101,262,76,109,27304.62,8.827,21,33,51,555:546,37.76,29.45,31.2,315.0,90.0,0.0,0.0,0.51408076,31.2,90.0
3102,188,77,109,27313.45,8.827,21,23,50,550:546,37.76,29.45,30.7,293.0,75.0,0.0,0.0,0.51408076,30.7,75.0
3103,164,75,109,27322.27,8.827,21,21,50,550:546,37.76,29.45,32.8,266.0,78.0,0.0,0.0,0.51408076,32.8,78.0
3104,211,74,109,27331.11,8.827,21,27,50,550:550,37.76,29.4,32.8,266.0,78.0,0.0,0.0,0.5143464,32.8,78.0
3105,197,74,109,27339.93,8.827,21,25,55,546,37.76,29.4,32.0,211.0,71.0,0.0,0.0,0.5143464,32.0,71.0
3106,211,72,109,27348.75,8.827,21,28,49,550:546,37.76,29.4,32.0,211.0,71.0,0.0,0.0,0.51461214,32.0,71.0
3107,223,72,109,27357.58,8.827,21,30,50,542:546,37.76,29.4,32.6,196.0,72.0,0.0,0.0,0.5148778,32.6,72.0
3108,213,72,110,27366.41,8.827,21,28,47,542,37.76,29.4,36.5,186.0,68.0,0.0,0.0,0.51514345,36.5,68.0
3109,236,73,110,27375.23,8.827,21,31,50,546:726,37.76,29.4,36.5,186.0,68.0,0.0,0.0,0.5154091,36.5,68.0
3110,227,75,110,27384.07,8.827,21,29,44,542,37.76,29.4,36.5,203.0,70.0,0.0,0.0,0.5156748,36.5,70.0
3111,233,77,110,27392.89,8.827,21,29,44,542:546,37.76,29.4,36.5,203.0,70.0,0.0,0.0,0.5159405,36.5,70.0
3112,180,77,110,27401.72,8.827,21,22,55,538:537,37.76,29.4,36.5,223.0,75.0,0.0,0.0,0.5159405,36.5,75.0
3113,194,74,111,27410.54,8.827,21,25,50,538:535,37.76,29.4,32.7,249.0,61.0,0.0,0.0,0.5159405,32.7,61.0
3114,215,73,111,27419.37,8.827,21,28,51,535:535,37.76,29.4,32.7,249.0,61.0,0.0,0.0,0.51620615,32.7,61.0
3115,197,73,111,27428.19,8.827,21,26,48,538:533,37.76,29.4,32.3,206.0,52.0,0.0,0.0,0.51620615,32.3,52.0
3116,212,73,111,27437.02,8.827,21,28,47,538,37.76,29.4,32.3,206.0,52.0,0.0,0.0,0.51647186,32.3,52.0
3117,188,72,111,27445.85,8.827,21,25,55,535:535,37.76,29.4,29.5,202.0,53.0,0.0,0.0,0.51647186,29.5,53.0
3118,205,72,112,27454.68,8.827,21,27,55,531:538,37.76,29.4,29.5,186.0,56.0,0.0,0.0,0.5167375,29.5,56.0
3119,227,71,112,27463.5,8.827,21,31,53,537:538,37.76,29.4,29.5,186.0,56.0,0.0,0.0,0.5170032,29.5,56.0
3120,214,72,111,27472.33,8.827,21,28,48,542:546,37.76,29.4,26.6,268.0,67.0,0.0,0.0,0.51726884,26.6,67.0
3121,216,72,111,27481.16,8.827,21,29,50,542:550,37.76,29.4,26.6,268.0,67.0,0.0,0.0,0.51753455,26.6,67.0
3122,221,73,111,27489.98,8.827,21,29,56,546:546,37.76,29.4,25.7,267.0,65.0,0.0,0.0,0.5178002,25.7,65.0
3123,221,74,110,27498.81,8.827,21,29,50,555:550,37.76,29.4,25.7,267.0,65.0,0.0,0.0,0.51806587,25.7,65.0
3124,174,73,110,27507.61,8.808,21,23,56,546,37.76,29.4,28.7,230.0,62.0,0.0,0.0,0.51806587,28.7,62.0
3125,190,72,110,27516.42,8.808,21,25,56,550:546,37.76,29.4,28.7,175.0,54.0,0.0,0.0,0.51806587,28.7,54.0
3126,198,70,110,27525.23,8.808,21,27,56,542:546,37.76,29.35,30.0,169.0,55.0,0.0,0.0,0.51806587,30.0,55.0
3127,245,73,110,27534.06,8.827,21,32,48,546:542,37.76,29.35,32.2,158.0,57.0,0.0,0.0,0.5183316,32.2,57.0
3128,207,74,110,27542.89,8.827,21,27,53,542:537,37.76,29.35,32.2,158.0,57.0,0.0,0.0,0.51859725,32.2,57.0
3129,199,73,110,27551.72,8.827,21,26,49,546,37.76,29.35,36.0,190.0,70.0,0.0,0.0,0.5188629,36.0,70.0
3130,215,72,110,27560.55,8.827,21,29,48,550:550,37.76,29.35,36.0,190.0,70.0,0.0,0.0,0.51912856,36.0,70.0
3131,214,73,110,27569.36,8.827,21,28,53,,37.76,29.35,36.0,207.0,76.0,0.0,0.0,0.5193943,36.0,76.0
3132,205,73,110,27578.19,8.827,21,27,55,568:550:531,37.76,29.35,36.0,310.0,93.0,0.0,0.0,0.51965994,36.0,93.0
3133,182,72,110,27587.02,8.827,21,24,55,555,37.76,29.35,36.0,310.0,93.0,0.0,0.0,0.51965994,36.0,93.0
3134,239,72,110,27595.84,8.827,21,32,58,550:550,37.76,29.35,32.3,272.0,66.0,0.0,0.0,0.5199256,32.3,66.0
3135,205,72,109,27604.67,8.827,21,27,51,554:550:555,37.76,29.35,32.3,238.0,66.0,0.0,0.0,0.5201913,32.3,66.0
3136,167,71,109,27613.5,8.827,21,22,56,550,37.76,29.35,32.3,238.0,66.0,0.0,0.0,0.5201913,32.3,66.0
3137,231,72,109,27622.35,8.845,21,31,47,559:546,37.76,29.35,31.8,184.0,59.0,0.0,0.0,0.52045697,31.8,59.0
3138,237,74,109,27631.18,8.845,21,31,40,550:555,37.76,29.35,31.8,184.0,59.0,0.0,0.0,0.5207226,31.8,59.0
3139,237,75,109,27640.03,8.845,21,30,51,,37.76,29.35,30.4,218.0,76.0,0.0,0.0,0.5209883,30.4,76.0
3140,243,76,109,27648.88,8.845,21,31,55,745:555,37.76,29.3,30.4,243.0,81.0,0.0,0.0,0.521254,30.4,81.0
3141,185,75,109,27657.73,8.827,21,24,48,559:554,37.76,29.35,31.8,260.0,82.0,0.0,0.0,0.521254,31.8,82.0
3142,191,73,108,27666.55,8.827,21,25,48,559:555,37.76,29.35,31.8,288.0,90.0,0.0,0.0,0.521254,31.8,90.0
3143,198,72,108,27675.37,8.827,21,26,53,555:559,37.76,29.35,33.1,284.0,90.0,0.0,0.0,0.521254,33.1,90.0
3144,202,72,108,27684.19,8.827,21,27,55,559,37.76,29.35,33.1,286.0,88.0,0.0,0.0,0.52151966,33.1,88.0
3145,222,72,108,27693.01,8.827,21,29,50,558:559,37.76,29.35,32.0,288.0,87.0,0.0,0.0,0.5217853,32.0,87.0
3146,266,75,108,27701.85,8.827,21,34,52,555:559,37.76,29.35,32.0,284.0,89.0,0.0,0.0,0.52205104,32.0,89.0
3147,186,76,108,27710.67,8.827,21,23,34,559:555,37.76,29.35,30.5,262.0,79.0,0.0,0.0,0.52205104,30.5,79.0
3148,191,76,108,27719.51,8.845,21,24,45,558:555,37.76,29.35,30.5,254.0,73.0,0.0,0.0,0.52205104,30.5,73.0
3149,188,74,108,27728.36,8.845,21,24,45,559,37.76,29.35,30.5,244.0,74.0,0.0,0.0,0.52205104,30.5,74.0
3150,198,73,108,27737.2,8.845,21,26,45,559:559,37.76,29.3,30.5,220.0,68.0,0.0,0.0,0.52205104,30.5,68.0
3151,236,73,108,27746.04,8.827,21,31,50,559:558,37.76,29.3,30.5,224.0,67.0,0.0,0.0,0.5223167,30.5,67.0
3152,236,73,108,27754.86,8.827,21,31,60,559:559,37.76,29.3,30.5,228.0,72.0,0.0,0.0,0.52258235,30.5,72.0
3153,194,73,108,27763.68,8.827,21,25,60,559:559,37.76,29.3,30.5,228.0,72.0,0.0,0.0,0.52258235,30.5,72.0
3154,184,72,108,27772.52,8.827,21,24,49,554:559,37.76,29.3,28.7,220.0,57.0,0.0,0.0,0.52258235,28.7,57.0
3155,193,71,108,27781.35,8.827,21,26,53,555,37.76,29.35,29.6,218.0,61.0,0.0,0.0,0.52258235,29.6,61.0
3156,237,72,108,27790.17,8.827,21,31,53,559:555,37.76,29.3,29.6,211.0,59.0,0.0,0.0,0.522848,29.6,59.0
3157,183,73,108,27798.99,8.827,21,24,52,559:554,37.76,29.3,29.6,211.0,59.0,0.0,0.0,0.522848,29.6,59.0
3158,223,72,108,27807.82,8.827,21,30,53,559:559,37.76,29.3,28.8,213.0,57.0,0.0,0.0,0.5231137,28.8,57.0
3159,240,73,108,27816.64,8.827,21,31,55,559,37.76,29.3,28.8,217.0,62.0,0.0,0.0,0.5233794,28.8,62.0
3160,242,74,108,27825.47,8.827,21,31,49,559:555,37.76,29.3,27.0,199.0,52.0,0.0,0.0,0.52364504,27.0,52.0
3161,213,75,108,27834.29,8.827,21,27,49,558:555,37.76,29.3,27.0,199.0,52.0,0.0,0.0,0.52391076,27.0,52.0
3162,206,75,108,27843.12,8.827,21,26,52,555:542,37.76,29.3,28.3,191.0,56.0,0.0,0.0,0.5241764,28.3,56.0
3163,186,74,108,27851.95,8.827,21,24,52,546:550,37.76,29.3,28.3,178.0,57.0,0.0,0.0,0.5241764,28.3,57.0
3164,223,73,109,27860.77,8.827,21,29,55,546,37.76,29.3,28.9,184.0,56.0,0.0,0.0,0.5244421,28.9,56.0
3165,214,74,109,27869.61,8.827,21,28,50,542:538,37.75,29.3,28.9,187.0,59.0,0.0,0.0,0.52470773,28.9,59.0
3166,196,74,110,27878.43,8.827,21,25,50,535:531,37.75,29.3,29.4,170.0,55.0,0.0,0.0,0.52470773,29.4,55.0
3167,196,73,110,27887.27,8.827,21,26,56,535:537,37.75,29.3,29.4,167.0,50.0,0.0,0.0,0.52470773,29.4,50.0
3168,230,72,111,27896.08,8.827,21,31,51,538:538,37.75,29.3,29.4,167.0,50.0,0.0,0.0,0.52497345,29.4,50.0
3169,200,73,111,27904.91,8.827,21,26,59,472:605,37.75,29.3,29.4,275.0,61.0,0.0,0.0,0.5252391,29.4,61.0
3170,241,73,111,27913.73,8.827,21,32,51,542:541,37.75,29.3,29.4,275.0,61.0,0.0,0.0,0.52550477,29.4,61.0
3171,218,74,111,27922.57,8.827,21,28,51,538,37.75,29.3,29.4,411.0,75.0,0.0,0.0,0.5257705,29.4,75.0
3172,172,74,111,27931.39,8.827,21,22,51,538:542,37.75,29.3,28.1,327.0,66.0,0.0,0.0,0.5257705,28.1,66.0
3173,184,73,111,27940.22,8.827,21,24,54,538:542,37.75,29.25,28.1,327.0,66.0,0.0,0.0,0.5257705,28.1,66.0
3174,194,71,111,27949.05,8.827,21,26,56,541:538,37.75,29.25,25.2,249.0,61.0,0.0,0.0,0.5257705,25.2,61.0
3175,212,70,111,27957.86,8.827,21,29,54,542:538,37.75,29.3,25.2,249.0,61.0,0.0,0.0,0.52603614,25.2,61.0
3176,241,70,111,27966.69,8.827,21,33,52,538:538,37.75,29.25,26.1,245.0,64.0,0.0,0.0,0.5263018,26.1,64.0
3177,241,73,111,27975.53,8.827,21,32,52,541:538,37.75,29.25,26.1,246.0,67.0,0.0,0.0,0.52656746,26.1,67.0
3178,201,72,111,27984.35,8.827,21,27,48,542,37.75,29.25,25.2,238.0,64.0,0.0,0.0,0.5268332,25.2,64.0
3179,198,72,111,27993.17,8.827,21,26,48,542:542,37.75,29.25,25.2,229.0,64.0,0.0,0.0,0.5268332,25.2,64.0
3180,217,71,111,28002.0,8.827,21,29,52,546:541,37.75,29.25,27.0,233.0,66.0,0.0,0.0,0.52709883,27.0,66.0
3181,194,71,110,28010.83,8.827,21,26,53,546:546,37.75,29.25,27.0,232.0,65.0,0.0,0.0,0.52709883,27.0,65.0
3182,218,70,110,28019.65,8.827,21,30,48,542:550,37.75,29.25,28.0,242.0,68.0,0.0,0.0,0.5273645,28.0,68.0
3183,221,71,110,28028.49,8.827,21,30,48,550,37.75,29.3,28.0,252.0,72.0,0.0,0.0,0.5276302,28.0,72.0
3184,194,71,109,28037.31,8.827,21,26,51,550:555:559,37.75,29.25,28.0,252.0,72.0,0.0,0.0,0.5276302,28.0,72.0
3185,186,71,109,28046.13,8.827,21,25,56,550,37.75,29.25,28.0,272.0,74.0,0.0,0.0,0.5276302,28.0,74.0
3186,210,69,109,28054.96,8.827,21,29,56,555:550,37.75,29.25,28.0,272.0,74.0,0.0,0.0,0.52789587,28.0,74.0
3187,217,69,109,28063.78,8.827,21,30,50,550:555,37.75,29.25,28.0,238.0,65.0,0.0,0.0,0.5281615,28.0,65.0
3188,238,70,109,28072.64,8.855,21,32,49,555:565,37.75,29.25,28.0,238.0,65.0,0.0,0.0,0.5284272,28.0,65.0
3189,229,71,108,28081.5,8.855,21,31,52,563,37.75,29.25,27.8,229.0,62.0,0.0,0.0,0.5286929,27.8,62.0
3190,210,72,108,28090.32,8.827,21,28,52,561:555,37.75,29.25,27.8,203.0,56.0,0.0,0.0,0.52895856,27.8,56.0
3191,198,72,108,28099.15,8.827,21,26,57,559:555,37.75,29.25,27.8,230.0,69.0,0.0,0.0,0.52895856,27.8,69.0
3192,237,74,108,28107.97,8.827,21,31,48,555,37.75,29.25,27.8,249.0,76.0,0.0,0.0,0.5292242,27.8,76.0
3193,182,74,108,28116.8,8.827,21,23,48,555:558:550,37.75,29.2,27.0,276.0,78.0,0.0,0.0,0.5292242,27.0,78.0
3194,191,72,108,28125.63,8.827,21,25,45,550,37.75,29.2,27.0,308.0,90.0,0.0,0.0,0.5292242,27.0,90.0
3195,190,71,108,28134.46,8.827,21,26,48,555:546,37.75,29.25,28.4,268.0,78.0,0.0,0.0,0.5292242,28.4,78.0
3196,226,71,109,28143.28,8.827,21,30,49,546:554,37.75,29.25,28.4,260.0,70.0,0.0,0.0,0.5294899,28.4,70.0
3197,221,71,109,28152.11,8.827,21,30,50,550:546,37.75,29.2,29.9,227.0,66.0,0.0,0.0,0.5297556,29.9,66.0
3198,226,72,109,28160.93,8.827,21,30,49,555:550,37.75,29.2,32.5,208.0,69.0,0.0,0.0,0.53002125,32.5,69.0
3199,230,73,110,28169.76,8.827,21,30,49,550,37.75,29.2,32.5,208.0,69.0,0.0,0.0,0.5302869,32.5,69.0
3200,219,74,109,28178.59,8.827,21,28,49,564:563,37.75,29.2,33.0,239.0,83.0,0.0,0.0,0.5305526,33.0,83.0
3201,233,74,108,28187.41,8.827,21,30,49,569:574,37.75,29.2,33.0,239.0,83.0,0.0,0.0,0.5308183,33.0,83.0
3202,215,76,107,28196.25,8.827,21,27,50,565:565,37.75,29.2,34.9,237.0,85.0,0.0,0.0,0.53108394,34.9,85.0
3203,212,76,107,28205.07,8.827,21,27,50,564:565,37.75,29.2,36.7,237.0,96.0,0.0,0.0,0.5313496,36.7,96.0
3204,201,76,107,28213.89,8.827,21,25,47,563,37.75,29.2,36.7,237.0,96.0,0.0,0.0,0.5316153,36.7,96.0
3205,188,75,107,28222.73,8.827,21,24,47,565:555,37.75,29.2,36.7,216.0,96.0,0.0,0.0,0.5316153,36.7,96.0
3206,250,75,107,28231.55,8.827,21,32,61,558:550,37.75,29.2,36.1,261.0,92.0,0.0,0.0,0.531881,36.1,92.0
3207,250,76,108,28240.37,8.827,21,31,61,555:550,37.75,29.2,36.1,313.0,108.0,0.0,0.0,0.53214663,36.1,108.0
3208,178,76,108,28249.21,8.827,21,22,50,546:550,37.75,29.2,33.1,266.0,66.0,0.0,0.0,0.53214663,33.1,66.0
3209,178,74,108,28258.03,8.827,21,23,50,546,37.75,29.2,35.0,229.0,65.0,0.0,0.0,0.53214663,35.0,65.0
