time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,hrv,HeatStrainIndex,respiration,skin_temperature,TymeBreathRate,tidal_volume,TymeVentilation
6811,258,72,136,67785.09,9.469,19,34,60.482000000000006,38.01,0.690327,71.51,449:19:00,0.0,39.57,26.8,38.19,202.8,75.5
6812,259,71,136,67795.46,9.469,19,35,60.125,38.01,0.69046324,72.231,453:28:21,0.0,39.57,26.8,38.01,202.0,75.27
6813,262,72,136,67803.98,9.464,19,35,59.778,38.01,0.69059944,72.587,449:24:00,0.0,38.98,26.8,37.95,199.8,74.1
6814,261,73,136,67812.26,9.463,19,34,59.54600000000001,38.01,0.6907357,72.735,441,0.0,38.98,26.8,37.89,201.2,73.99
6815,259,72,136,67820.54,9.463,19,34,59.352999999999994,38.01,0.69087195,73.247,891:22:00,0.0,38.98,26.8,37.82,203.8,74.22
6816,258,71,136,67830.66,9.469,19,35,59.20777777777778,38.01,0.69100815,73.5,449:19:00,0.0,38.98,26.8,37.74,202.9,73.27
6817,260,71,136,67841.01,9.469,19,35,59.1109090909091,38.01,0.6911444,73.97909090909091,460:47:00,0.0,38.98,26.8,37.65,201.9,72.43
6818,262,72,136,67851.36,9.469,19,35,59.136,38.01,0.69128066,74.878,449:24:00,0.0,37.4,26.8,37.53,201.0,71.87
6819,261,73,135,67859.84,9.464,19,34,59.272222222222226,38.01,0.6914169,75.34333333333333,449:19:00,0.0,37.4,26.75,37.47,200.3,71.66
6820,259,73,135,67869.98,9.469,19,34,59.42909090909091,38.01,0.6915531,75.14454545454545,451:31:22,0.0,37.4,26.8,37.45,200.0,71.85
6821,258,72,135,67878.5,9.464,19,34,59.623000000000005,38.01,0.6916894,75.33099999999999,446:17:00,0.0,37.4,26.75,37.28,199.6,71.9
6822,259,71,135,67886.78,9.463,19,35,59.613,38.01,0.6918256,76.067,453:21:00,0.0,37.4,26.8,37.1,198.9,71.83
6823,259,70,135,67896.9,9.469,19,35,59.845000000000006,38.01,0.6919618,76.021,449:28:22,0.0,36.35,26.8,36.95,197.7,71.49
6824,260,70,135,67907.21,9.469,19,35,60.220000000000006,38.01,0.6920981,76.247,449:19:00,0.0,36.35,26.8,36.88,197.4,71.64
6825,261,71,135,67917.6,9.469,19,35,60.686,38.01,0.69223434,76.486,449:22:00,0.0,36.35,26.75,36.86,198.1,72.22
6826,262,72,136,67927.95,9.469,19,35,61.227999999999994,38.01,0.6923706,76.027,444:21:00,0.0,36.35,26.8,36.75,199.6,72.91
6827,261,73,136,67936.47,9.464,19,34,61.82000000000001,38.01,0.6925068,75.439,448:21:00,0.0,36.35,26.8,36.59,200.5,73.26
6828,259,73,136,67944.74,9.463,19,34,62.434000000000005,38.01,0.69264305,75.514,444:31:19,0.0,36.44,26.75,36.32,200.3,72.93
6829,258,72,136,67954.86,9.469,19,34,62.983000000000004,38.01,0.6927793,75.359,446:19:00,0.0,36.44,26.75,36.04,199.7,72.57
6830,259,71,136,67963.38,9.464,19,35,63.416999999999994,38.01,0.69291556,74.69,440:28:00,0.0,36.44,26.8,35.7,198.3,72.08
6831,260,71,136,67973.45,9.469,19,35,63.843,38.01,0.69305176,73.909,449:21:00,0.0,36.44,26.8,35.42,197.0,71.69
6832,261,71,136,67983.84,9.469,19,35,64.265,38.01,0.693188,74.142,446:26:17,0.0,36.44,26.8,35.24,196.1,71.32
6833,261,73,136,67994.16,9.469,19,34,64.62899999999999,38.01,0.69332427,74.711,449:17:00,0.0,36.1,26.8,35.17,195.4,70.93
6834,261,74,136,68002.7,9.464,19,34,65.02799999999999,38.01,0.69346046,74.671,444:17:00,0.0,36.1,26.8,35.25,197.0,72.03
6835,262,75,136,68012.83,9.469,19,33,65.374,38.01,0.6935967,73.81,442:19:00,0.0,36.1,26.8,35.37,199.1,73.3
6836,260,75,136,68023.18,9.469,19,33,65.657,38.01,0.693733,72.90299999999999,444:24:15,0.0,36.1,26.8,35.55,200.4,73.43
6837,258,73,136,68029.85,9.467,19,34,65.85900000000001,38.01,0.69386923,72.602,444:22:17,0.0,36.1,26.8,35.73,201.7,73.57
6838,258,72,137,68039.73,9.469,19,34,65.971,38.01,0.6940054,72.5,442:17:00,0.0,33.91,26.75,35.94,202.9,73.78
6839,261,73,137,68048.23,9.464,19,34,65.982,38.01,0.6941417,72.239,444:17:00,0.0,33.91,26.8,36.22,203.8,74.19
6840,262,74,137,68058.33,9.469,19,34,65.917,38.01,0.69427794,72.644,444:19:00,0.0,33.91,26.75,36.5,204.2,74.34
6841,261,75,138,68066.88,9.464,19,33,65.804,38.01,0.6944142,71.914,444:24:17,0.0,33.91,26.8,36.73,203.0,73.75
6842,259,74,138,68077.0,9.469,19,33,65.748,38.01,0.6945504,72.487,444:19:00,0.0,33.91,26.75,36.97,201.8,73.15
6843,259,74,137,68085.23,9.469,19,33,65.65,38.01,0.69468665,72.87,446:19:00,0.0,32.84,26.8,37.28,200.7,72.86
6844,260,74,137,68095.47,9.464,19,34,65.431,38.01,0.6948229,72.439,444:19:00,0.0,32.84,26.8,37.61,199.9,72.79
6845,261,74,137,68105.95,9.469,19,34,65.245,38.01,0.6949591,72.236,451:42:00,0.0,32.84,26.8,37.99,199.8,73.22
6846,258,73,137,68116.32,9.469,19,34,65.248,38.01,0.69509536,72.966,444:22:00,0.0,32.84,26.8,38.24,198.3,72.55
6847,257,72,137,68123.0,9.467,19,34,65.294,38.01,0.6952316,73.058,879,0.0,32.84,26.75,38.46,197.8,72.2
6848,260,71,136,68132.89,9.469,19,35,65.304,38.01,0.6953679,72.464,444:22:00,0.0,32.92,26.8,38.69,197.9,72.11
6849,260,71,136,68143.22,9.469,19,35,65.322,38.01,0.69550407,71.808,448:21:00,0.0,32.92,26.75,38.96,198.0,72.17
6850,260,71,136,68152.72,9.469,19,35,65.288,38.01,0.6956403,73.04499999999999,449:31:22,0.0,32.92,26.75,39.06,198.0,72.01
6851,260,71,136,68162.89,9.469,19,35,65.24199999999999,38.01,0.6957766,72.59400000000001,451:22:00,0.0,32.92,26.75,39.28,196.1,71.24
6852,259,70,137,68169.97,9.467,19,35,65.14,38.01,0.6959128,72.199,895:24:00,0.0,32.92,26.75,39.58,194.1,70.65
6853,260,70,136,68179.45,9.469,19,35,65.107,38.01,0.69604903,71.39099999999999,449:22:00,0.0,31.79,26.75,39.98,194.3,71.25
6854,260,70,136,68188.45,9.469,19,35,65.065,38.01,0.6961853,71.433,444:28:00,0.0,31.79,26.8,40.23,197.6,72.13
6855,260,70,135,68198.09,9.469,19,35,65.011,38.01,0.69632155,71.36699999999999,451:24:00,0.0,31.79,26.75,40.45,201.1,73.04
6856,260,70,135,68209.96,9.469,19,35,64.982,38.01,0.69645774,70.75,449:28:00,0.0,31.79,26.75,40.77,202.6,73.35
6857,260,70,135,68217.6,9.467,19,35,64.95599999999999,38.01,0.696594,70.554,453:26:21,0.0,31.79,26.75,41.0,203.6,73.54
6858,260,70,136,68227.07,9.469,19,35,64.886,38.01,0.69673026,70.003,444,0.0,31.43,26.75,41.05,202.8,73.14
6859,260,70,135,68238.34,9.469,19,35,64.808,38.01,0.6968665,70.884,894:26:00,0.0,31.43,26.8,40.85,197.1,71.27
6860,260,70,135,68247.98,9.469,19,35,64.707,38.01,0.6970027,71.197,449:22:00,0.0,31.43,26.8,40.64,193.8,70.52
6861,261,70,135,68259.03,9.469,19,36,64.613,38.01,0.69713897,71.667,451:31:24,0.0,31.43,26.75,40.43,190.4,69.78
6862,261,71,135,68265.84,9.467,19,35,64.56,38.01,0.6972752,71.787,449:24:00,0.0,31.43,26.75,40.05,188.3,69.8
6863,260,72,135,68275.73,9.469,19,34,64.52363636363636,38.01,0.6974114,71.08636363636364,453:24:00,0.0,31.19,26.75,39.58,187.4,70.3
6864,261,72,135,68284.23,9.464,19,35,64.48777777777778,38.01,0.6975477,70.92777777777778,449:24:00,0.0,31.19,26.8,39.19,186.7,70.16
6865,260,73,135,68294.35,9.469,19,34,64.534,38.01,0.69768393,71.122,453:26:00,0.0,31.19,26.75,38.81,185.7,69.86
6866,258,72,135,68304.71,9.469,19,34,64.6190909090909,38.01,0.6978202,71.27636363636363,448:36:24,0.0,31.19,26.75,38.4,183.8,69.21
6867,259,71,135,68315.05,9.469,19,35,64.72666666666666,38.01,0.6979564,70.82111111111111,453:24:00,0.0,31.19,26.8,38.02,186.0,70.14
6868,259,71,135,68321.72,9.467,19,35,64.83200000000001,38.01,0.69809264,70.966,449,0.0,31.19,26.8,37.73,188.5,70.77
6869,259,70,134,68331.62,9.469,19,35,64.76727272727273,38.01,0.6982289,71.30272727272728,1347:28:00,0.0,31.42,26.75,37.54,190.5,70.79
6870,260,70,134,68341.97,9.469,19,35,64.61999999999999,38.01,0.69836515,71.09777777777778,894,0.0,31.42,26.75,37.32,193.0,70.95
6871,261,70,134,68352.32,9.469,19,36,64.613,38.01,0.69850135,71.25699999999999,453:26:00,0.0,31.42,26.8,37.08,195.7,71.23
6872,261,71,134,68361.83,9.469,19,35,64.7209090909091,38.01,0.6986376,70.87818181818182,453:26:00,0.0,31.42,26.8,36.83,197.2,71.38
6873,261,71,134,68372.89,9.469,19,35,64.95666666666666,38.01,0.69877386,70.72555555555556,448:38:29,0.0,32.36,26.8,36.61,198.6,71.53
6874,260,71,134,68379.69,9.467,19,35,65.07555555555555,38.01,0.69891006,70.91111111111111,456:24:00,0.0,32.36,26.8,36.51,200.6,71.71
6875,260,71,134,68389.58,9.469,19,35,65.10666666666667,38.01,0.6990463,70.26166666666667,458:29:00,0.0,32.36,26.75,36.39,202.6,71.92
6876,260,72,134,68398.09,9.464,19,34,65.07111111111111,38.01,0.69918257,70.69444444444444,451:29:00,0.0,32.36,26.75,36.23,204.7,72.16
6877,260,72,134,68408.21,9.469,19,34,65.001,38.01,0.6993188,70.42699999999999,455:26:00,0.0,32.36,26.75,36.1,203.7,71.54
6878,260,72,134,68418.55,9.469,19,34,64.91636363636364,38.01,0.699455,69.95272727272727,451:28:00,0.0,33.39,26.75,35.99,202.6,71.06
6879,261,72,133,68428.02,9.469,19,35,64.86666666666666,38.01,0.6995913,70.35333333333334,453:21:00,0.0,33.39,26.75,35.95,202.8,71.64
6880,261,73,133,68437.31,9.464,19,34,64.856,38.01,0.69972754,71.306,455:31:24,0.0,33.39,26.75,35.91,203.0,72.21
6881,259,73,134,68447.54,9.469,19,34,64.79909090909092,38.01,0.69986373,71.63454545454546,446:26:00,0.0,33.39,26.75,35.85,204.9,72.85
6882,259,72,134,68453.69,9.467,19,34,64.79777777777777,38.01,0.7,71.81,451:28:24,0.0,33.39,26.75,35.72,206.8,73.3
6883,259,72,134,68463.97,9.469,19,34,64.83399999999999,38.01,0.70013624,71.535,451:26:00,0.0,34.46,26.75,35.56,208.4,73.61
6884,259,72,134,68474.44,9.469,19,34,64.88909090909091,38.01,0.7002725,71.95727272727272,451:24:00,0.0,34.46,26.75,35.29,208.5,72.69
6885,260,71,135,68484.79,9.469,19,35,65.0,38.01,0.7004087,72.05777777777777,453:53:00,0.0,34.46,26.75,35.03,208.1,71.98
6886,261,71,135,68495.14,9.469,19,35,65.142,38.01,0.70054495,71.966,446:26:00,0.0,34.46,26.75,34.83,207.7,71.94
6887,262,73,135,68503.59,9.464,19,34,65.25699999999999,38.01,0.7006812,71.471,449:24:00,0.0,34.46,26.75,34.64,207.5,71.84
6888,262,74,135,68513.77,9.469,19,34,65.40299999999999,38.01,0.70081747,71.174,448:19:00,0.0,34.39,26.75,34.46,207.3,71.76
6889,260,75,135,68524.07,9.469,19,33,65.562,38.01,0.70095366,71.465,456:31:26,0.0,34.39,26.75,34.32,208.6,72.28
6890,258,74,135,68534.47,9.469,19,33,65.70700000000001,38.01,0.7010899,71.694,446:19:00,0.0,34.39,26.75,34.17,210.0,72.79
6891,258,72,135,68541.15,9.467,19,34,65.795,38.01,0.7012262,71.661,894,0.0,34.39,26.75,34.01,211.2,73.06
6892,260,71,135,68551.04,9.469,19,35,65.809,38.01,0.7013624,71.666,451:22:00,0.0,34.39,26.75,33.88,212.3,73.23
6893,261,71,136,68559.55,9.464,19,35,65.80909090909091,38.01,0.7014986,71.58454545454546,456:26:00,0.0,32.77,26.75,33.83,212.8,73.23
6894,261,72,135,68569.62,9.469,19,35,65.76222222222222,38.0,0.7016349,71.57555555555555,451:29:26,0.0,32.77,26.75,33.8,214.2,73.63
6895,261,73,135,68580.01,9.469,19,34,65.711,38.0,0.70177114,70.994,453:24:00,0.0,32.77,26.75,33.78,216.1,74.2
6896,260,73,135,68587.86,9.464,19,34,65.71454545454546,38.0,0.70190734,70.39363636363636,448:21:00,0.0,32.77,26.75,33.78,218.2,74.62
6897,260,73,135,68598.51,9.469,19,34,65.76666666666667,38.0,0.7020436,69.87777777777778,453:22:00,0.0,32.77,26.75,33.79,220.7,74.82
6898,261,74,135,68608.91,9.469,19,34,65.81899999999999,38.0,0.70217985,69.922,451:29:22,0.0,31.69,26.75,33.8,222.9,74.97
6899,260,75,135,68617.45,9.464,19,33,65.89090909090909,38.0,0.7023161,69.99727272727273,448:22:00,0.0,31.69,26.75,33.82,222.6,74.72
6900,260,75,135,68627.63,9.469,19,33,65.98888888888888,38.0,0.7024523,69.68222222222222,448:19:00,0.0,31.69,26.75,33.8,222.4,74.55
6901,259,73,135,68637.15,9.469,19,34,65.999,38.0,0.70258856,70.041,444:24:00,0.0,31.69,26.75,33.71,222.5,74.49
6902,259,72,135,68644.55,9.467,19,34,65.889,38.0,0.7027248,70.44,446:28:17,0.0,31.69,26.75,33.64,222.7,74.49
6903,259,72,135,68654.48,9.469,19,34,65.637,38.0,0.702861,70.394,453:22:00,0.0,31.75,26.75,33.56,223.0,74.54
6904,259,71,136,68664.89,9.469,19,35,65.533,38.0,0.70299727,70.171,448:26:24,0.0,31.75,26.75,33.5,221.3,73.89
6905,259,71,136,68675.24,9.469,19,35,65.554,38.0,0.7031335,69.476,449:21:00,0.0,31.75,26.75,33.45,217.2,72.55
6906,261,71,136,68683.75,9.464,19,35,65.624,38.0,0.7032698,69.144,448:22:00,0.0,31.75,26.75,33.42,213.1,71.67
6907,262,72,136,68693.88,9.469,19,35,65.648,38.0,0.703406,69.623,453:22:00,0.0,31.75,26.75,33.42,214.0,72.16
6908,260,73,135,68700.55,9.467,19,34,65.65,38.0,0.70354223,69.808,451:26:00,0.0,32.19,26.75,33.42,215.1,72.7
6909,259,72,136,68710.44,9.469,19,34,65.611,38.0,0.7036785,69.392,444,0.0,32.19,26.75,33.55,216.4,72.86
6910,259,71,136,68720.73,9.469,19,35,65.56,38.0,0.7038147,68.491,458:55:24,0.0,32.19,26.75,33.69,217.2,72.86
6911,260,71,135,68731.13,9.469,19,35,65.46900000000001,38.0,0.70395094,68.59700000000001,451:22:00,0.0,32.19,26.75,33.83,217.2,72.56
6912,262,73,135,68739.6,9.464,19,34,65.38,38.0,0.7040872,67.728,455:24:00,0.0,32.19,26.75,33.9,217.9,72.67
6913,263,74,135,68749.77,9.469,19,34,64.97999999999999,38.0,0.70422345,68.34400000000001,451:22:00,0.0,32.88,26.75,33.94,219.0,73.06
6914,260,75,135,68760.12,9.469,19,33,64.776,38.0,0.70435965,68.179,453:33:24,0.0,32.88,26.75,33.99,219.7,73.05
6915,259,74,135,68768.63,9.464,19,33,64.806,38.0,0.7044959,68.602,446:26:00,0.0,32.88,26.75,34.09,219.5,72.44
6916,258,72,135,68778.75,9.469,19,34,64.862,38.0,0.70463216,69.735,449:22:00,0.0,32.88,26.75,34.17,217.8,71.98
6917,258,71,135,68786.59,9.464,19,35,64.931,38.0,0.7047684,70.237,451:19:00,0.0,32.88,26.75,34.24,216.9,71.75
6918,259,71,135,68795.44,9.463,19,35,65.0,38.0,0.7049046,70.166,441,0.0,32.88,26.75,34.29,218.4,72.22
6919,262,71,135,68805.6,9.469,19,35,64.87100000000001,38.0,0.7050409,70.262,1352:24:00,0.0,32.94,26.75,34.33,219.5,72.34
6920,261,72,135,68816.0,9.469,19,35,64.773,38.0,0.7051771,70.175,449:29:00,0.0,32.94,26.75,34.35,219.2,71.51
6921,259,73,135,68826.36,9.469,19,34,64.792,38.0,0.7053133,70.21900000000001,453:31:24,0.0,32.94,26.75,34.37,218.7,71.15
6922,258,72,136,68836.68,9.469,19,34,64.94,38.0,0.7054496,69.86699999999999,455:24:00,0.0,32.94,26.75,34.39,218.2,70.9
6923,259,70,134,68842.84,9.467,19,35,65.088,38.0,0.70558584,69.422,451:21:00,0.0,33.77,26.75,34.39,217.3,70.56
6924,259,69,135,68853.09,9.469,19,36,65.152,38.0,0.7057221,70.114,456:26:00,0.0,33.77,26.75,34.39,216.2,70.22
6925,260,69,134,68863.62,9.469,19,36,65.12,38.0,0.7058583,70.522,451:26:00,0.0,33.77,26.75,34.39,215.2,69.87
6926,260,69,135,68873.91,9.469,19,36,65.088,38.0,0.70599455,70.683,903:22:00,0.0,33.77,26.75,34.35,218.4,69.98
6927,260,69,135,68880.59,9.467,19,36,65.054,38.0,0.7061308,70.558,456:26:00,0.0,33.77,26.75,34.32,221.8,70.08
6928,261,70,135,68890.52,9.469,19,36,65.06,38.0,0.70626706,70.686,451:28:00,0.0,34.72,26.75,34.37,220.6,68.97
6929,263,72,134,68898.98,9.464,19,35,65.067,38.0,0.70640326,71.21700000000001,453:26:00,0.0,34.72,26.75,34.38,219.5,68.06
6930,264,74,134,68910.91,9.466,19,34,65.05699999999999,38.0,0.7065395,71.384,453:26:31,0.0,34.72,26.75,34.33,218.6,67.51
6931,263,77,134,68921.52,9.469,19,33,65.053,38.0,0.70667577,71.432,453:24:00,0.0,34.72,26.75,34.2,218.8,67.35
6932,261,78,134,68930.08,9.464,19,32,65.107,38.0,0.70681196,71.162,453:26:00,0.0,34.72,26.75,34.02,219.8,67.49
6933,259,79,134,68937.7,9.463,19,31,65.15299999999999,38.0,0.7069482,71.213,456:26:00,0.0,34.95,26.75,33.88,220.0,67.09
6934,259,78,134,68948.3,9.469,19,32,65.10499999999999,38.0,0.7070845,71.063,451:33:24,0.0,34.95,26.75,33.71,220.5,67.14
6935,259,77,134,68958.77,9.469,19,32,65.126,38.0,0.70722073,71.172,451:22:00,0.0,34.95,26.75,33.47,221.7,68.1
6936,259,76,134,68967.35,9.464,19,33,65.087,38.0,0.7073569,71.037,442:29:00,0.0,34.95,26.75,33.23,222.0,68.32
6937,259,75,134,68977.48,9.469,19,33,65.065,38.0,0.7074932,70.86,892:21:00,0.0,34.95,26.75,33.0,222.2,68.43
6938,260,75,134,68985.98,9.464,19,33,65.111,38.0,0.70762944,70.05499999999999,449:24:00,0.0,33.54,26.75,32.77,221.5,68.16
6939,260,75,135,68995.22,9.468,19,33,65.15700000000001,38.0,0.70776564,70.454,449:19:00,0.0,33.54,26.75,32.55,220.4,67.7
6940,259,75,135,69006.31,9.469,19,33,65.186,38.0,0.7079019,70.502,441,0.0,33.54,26.75,32.28,216.0,66.57
6941,259,74,136,69016.8,9.469,19,33,65.189,38.0,0.70803815,70.078,898:35:00,0.0,33.54,26.75,32.01,212.7,65.73
6942,259,73,136,69023.45,9.467,19,34,65.201,38.0,0.7081744,70.201,446:21:00,0.0,33.54,26.75,31.73,211.5,65.38
6943,259,72,135,69033.37,9.469,19,34,65.199,38.0,0.7083106,70.321,446:19:00,0.0,33.38,26.75,31.45,210.3,65.04
6944,260,72,136,69041.81,9.464,19,34,65.203,38.0,0.70844686,70.19500000000001,444:15:00,0.0,33.38,26.75,31.09,210.5,65.15
6945,259,72,136,69051.99,9.469,19,34,65.26700000000001,38.0,0.7085831,69.67699999999999,451:26:19,0.0,33.38,26.75,30.71,211.1,65.37
6946,258,71,137,69062.35,9.469,19,35,65.283,38.0,0.7087194,70.461,446:17:00,0.0,33.38,26.75,30.29,211.7,65.57
6947,259,70,136,69070.84,9.464,19,35,65.218,38.0,0.70885557,70.34200000000001,446:19:00,0.0,33.38,26.75,29.87,212.4,65.77
6948,262,70,137,69079.13,9.463,19,36,65.086,38.0,0.7089918,69.80199999999999,444:17:00,0.0,31.7,26.7,29.57,213.5,66.24
6949,261,70,137,69089.26,9.469,19,36,65.061,38.0,0.7091281,69.224,453:31:00,0.0,31.7,26.75,29.26,214.7,66.71
6950,259,70,136,69099.61,9.469,19,35,65.106,38.0,0.7092643,68.283,442:12:00,0.0,31.7,26.75,29.09,214.7,66.72
6951,260,70,137,69109.96,9.469,19,35,64.88,38.0,0.70940053,68.7,449:26:17,0.0,31.7,26.75,28.97,214.3,66.57
6952,261,70,137,69118.46,9.464,19,36,64.743,38.0,0.7095368,69.049,446:22:00,0.0,31.7,26.75,28.88,212.9,66.32
6953,262,70,137,69126.7,9.463,19,36,64.846,38.0,0.70967305,68.714,448:19:00,0.0,30.98,26.75,28.88,209.4,65.89
6954,261,71,137,69136.86,9.469,19,35,64.931,38.0,0.70980924,68.114,448:22:00,0.0,30.98,26.75,28.87,206.0,65.45
6955,260,72,137,69147.16,9.469,19,34,64.854,38.0,0.7099455,68.49600000000001,448:22:00,0.0,30.98,26.75,28.88,205.9,65.6
6956,259,72,137,69157.56,9.469,19,34,64.826,38.0,0.71008176,68.797,451:29:26,0.0,30.98,26.75,28.88,205.9,65.78
6957,259,71,136,69167.92,9.469,19,35,64.82,38.0,0.710218,68.503,446:26:00,0.0,30.98,26.75,28.88,205.9,65.95
6958,261,71,136,69175.76,9.464,19,35,64.762,38.0,0.7103542,67.675,451:26:00,0.0,31.67,26.75,28.89,205.9,66.13
6959,263,73,136,69186.37,9.469,19,34,64.658,38.0,0.71049047,67.759,449:26:00,0.0,31.67,26.75,28.9,206.4,66.44
6960,261,74,136,69193.2,9.467,19,34,64.579,38.0,0.7106267,67.744,453:33:22,0.0,31.67,26.7,28.92,206.9,66.75
6961,258,74,135,69203.12,9.469,19,33,64.574,38.0,0.7107629,68.183,455:26:00,0.0,31.67,26.7,28.93,207.4,67.07
6962,258,72,135,69213.47,9.469,19,34,64.52799999999999,38.0,0.7108992,68.604,451:24:00,0.0,31.67,26.7,28.95,208.0,67.38
6963,260,72,135,69221.98,9.464,19,34,64.41799999999999,38.0,0.71103543,69.20700000000001,458:24:00,0.0,32.53,26.75,29.06,208.4,67.56
6964,260,72,134,69232.03,9.469,19,34,64.30199999999999,38.0,0.7111717,68.852,455:24:00,0.0,32.53,26.75,29.28,208.9,67.62
6965,257,71,134,69240.59,9.464,19,35,64.288,38.0,0.7113079,69.349,453:28:31,0.0,32.53,26.75,29.46,208.7,67.5
6966,257,69,135,69250.67,9.469,19,36,64.34400000000001,38.0,0.71144414,69.701,456:26:00,0.0,32.53,26.7,29.64,208.3,67.33
6967,259,68,135,69261.0,9.469,19,36,64.505,38.0,0.7115804,69.465,453:31:00,0.0,32.53,26.7,29.86,208.4,67.48
6968,262,69,134,69271.42,9.469,19,36,64.64099999999999,38.0,0.7117166,69.471,455:33:29,0.0,32.32,26.75,30.15,207.5,67.13
6969,262,70,134,69279.88,9.464,19,36,64.79400000000001,38.0,0.71185285,69.716,456:26:00,0.0,32.32,26.75,30.47,204.7,65.9
6970,262,72,134,69290.05,9.469,19,35,64.896,38.0,0.7119891,69.849,897,0.0,32.32,26.75,30.85,200.4,64.79
6971,261,73,134,69300.41,9.469,19,34,65.015,38.0,0.71212536,69.95,449,0.0,32.32,26.75,31.18,198.4,64.57
6972,259,73,134,69307.07,9.467,19,34,65.083,38.0,0.71226156,69.25699999999999,904:59:00,0.0,32.32,26.75,31.45,199.0,65.27
6973,257,72,134,69316.91,9.469,19,34,65.114,38.0,0.7123978,69.58,451:31:00,0.0,33.75,26.7,31.85,198.3,65.29
6974,258,70,134,69327.26,9.469,19,35,65.164,38.0,0.71253407,70.019,456:24:00,0.0,33.75,26.75,32.43,196.4,64.66
6975,260,70,134,69337.66,9.469,19,35,65.152,38.0,0.7126703,70.685,894,0.0,33.75,26.75,33.29,194.4,64.98
6976,261,71,134,69346.16,9.464,19,35,65.095,38.0,0.7128065,70.84,453:26:00,0.0,33.75,26.75,34.05,196.1,66.47
6977,259,71,134,69354.41,9.463,19,35,65.114,38.0,0.7129428,71.345,451:28:00,0.0,33.75,26.75,34.75,199.8,68.58
6978,258,71,134,69364.52,9.469,19,35,65.139,38.0,0.71307904,70.708,453:31:26,0.0,33.52,26.75,35.35,202.1,69.02
6979,261,72,134,69373.03,9.464,19,35,65.173,38.0,0.71321523,70.303,453:22:00,0.0,33.52,26.7,35.96,204.3,69.42
6980,263,73,134,69383.2,9.469,19,34,65.226,38.0,0.7133515,70.30699999999999,453:24:00,0.0,33.52,26.7,36.69,201.6,68.92
6981,260,73,134,69393.51,9.469,19,34,65.32,38.0,0.71348774,70.08,449:22:00,0.0,33.52,26.7,37.05,199.9,68.8
6982,257,71,134,69403.84,9.469,19,35,65.408,38.0,0.713624,70.376,449:33:22,0.0,33.52,26.7,37.22,198.7,68.84
6983,258,70,135,69410.56,9.467,19,35,65.482,38.0,0.7137602,69.969,449:29:00,0.0,34.55,26.7,37.36,197.8,69.05
6984,262,71,135,69420.47,9.469,19,35,65.551,38.0,0.71389645,70.36999999999999,451:33:26,0.0,34.55,26.7,37.49,196.0,69.24
6985,264,73,135,69430.76,9.469,19,35,65.699,38.0,0.7140327,70.261,453:26:00,0.0,34.55,26.75,37.66,190.3,69.01
6986,262,74,135,69439.27,9.464,19,34,65.75699999999999,38.0,0.71416897,70.076,449:28:00,0.0,34.55,26.75,37.82,190.6,70.47
6987,260,74,135,69449.43,9.469,19,34,65.449,38.0,0.71430516,70.139,453:24:00,0.0,34.55,26.75,37.96,191.6,71.66
6988,261,75,135,69457.95,9.464,19,33,65.32000000000001,38.0,0.7144414,69.587,451:26:00,0.0,35.63,26.75,38.05,192.0,72.02
6989,260,74,135,69468.02,9.469,19,34,65.407,38.0,0.7145777,69.765,453:31:26,0.0,35.63,26.75,38.22,192.4,72.27
6990,258,73,134,69478.42,9.469,19,34,65.537,38.0,0.7147139,69.926,444,0.0,35.63,26.75,38.55,192.8,72.3
6991,257,73,134,69488.79,9.469,19,34,65.542,38.0,0.7148501,68.924,446:33:22,0.0,35.63,26.75,38.86,192.2,72.06
6992,258,72,134,69495.44,9.467,19,34,65.5,38.0,0.7149864,70.428,451:24:00,0.0,35.63,26.75,39.08,191.3,71.62
6993,259,70,134,69505.34,9.469,19,35,65.527,38.0,0.71512264,69.363,453:24:00,0.0,36.75,26.75,39.15,190.5,70.9
6994,260,70,135,69514.85,9.469,19,35,65.624,38.0,0.71525884,69.50800000000001,453:31:22,0.0,36.75,26.75,39.29,188.1,70.0
6995,260,70,135,69525.91,9.469,19,35,65.705,38.0,0.7153951,69.173,446,0.0,36.75,26.7,39.43,184.7,69.03
6996,260,69,135,69536.4,9.469,19,36,65.731,38.0,0.71553135,68.94,449:33:26,0.0,36.75,26.7,39.43,182.0,68.47
6997,261,69,135,69543.05,9.467,19,36,65.732,38.0,0.71566755,68.041,451:26:00,0.0,36.75,26.7,39.38,185.1,69.99
6998,262,70,135,69552.95,9.469,19,36,65.626,38.0,0.7158038,68.762,451:33:21,0.0,37.09,26.7,39.3,188.2,71.22
6999,262,71,135,69563.3,9.469,19,35,65.42699999999999,38.0,0.71594006,68.377,455:24:00,0.0,37.09,26.7,39.19,190.3,71.7
7000,263,73,135,69571.76,9.464,19,34,65.24,38.0,0.7160763,68.718,451:22:00,0.0,37.09,26.7,39.16,188.4,71.14
7001,262,75,134,69581.92,9.469,19,33,65.16600000000001,38.0,0.7162125,68.699,899:24:00,0.0,37.09,26.7,39.05,186.5,70.66
7002,258,75,135,69592.23,9.469,19,33,65.148,38.0,0.71634877,69.481,444,0.0,37.09,26.7,38.93,184.6,70.2
