time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
7422,253,72,127,72388.19,9.461,21,34,51.0,469:465,38.01,27.2,41.7,134.0,56.0,0.0,0.0,0.47358146,41.7,56.0
7423,260,73,128,72397.62,9.461,21,34,51.0,490:465:444,38.01,27.2,39.7,157.0,67.0,0.0,0.0,0.47370347,39.7,67.0
7424,256,75,128,72407.08,9.461,21,33,51.0,469:479,38.01,27.2,39.7,156.0,71.0,0.0,0.0,0.4738255,39.7,71.0
7425,255,75,129,72416.54,9.461,21,32,51.0,449:460,38.01,27.2,41.4,178.0,74.0,0.0,0.0,0.47394753,41.4,74.0
7426,260,76,129,72426.0,9.461,21,33,51.0,460,38.01,27.2,41.4,185.0,75.0,0.0,0.0,0.47406957,41.4,75.0
7427,252,76,129,72435.46,9.461,21,32,51.0,,38.01,27.2,41.4,220.0,89.0,0.0,0.0,0.47419158,41.4,89.0
7428,252,74,129,72444.92,9.461,21,33,51.0,463:441,38.01,27.2,39.5,202.0,77.0,0.0,0.0,0.47431362,39.5,77.0
7429,253,73,129,72454.39,9.461,21,33,51.0,456:456,38.01,27.2,39.2,195.0,76.0,0.0,0.0,0.47443563,39.2,76.0
7430,255,72,130,72463.85,9.461,21,34,51.0,449:460:456,38.01,27.2,39.2,184.0,72.0,0.0,0.0,0.47455767,39.2,72.0
7431,261,74,130,72473.32,9.461,21,34,51.0,456,38.01,27.2,38.5,185.0,71.0,0.0,0.0,0.47467968,38.5,71.0
7432,257,77,131,72482.77,9.461,21,32,50.0,456:444:463,38.01,27.2,38.5,185.0,71.0,0.0,0.0,0.47480172,38.5,71.0
7433,254,77,131,72492.23,9.461,21,32,50.0,460:456:456,38.01,27.2,38.5,192.0,74.0,0.0,0.0,0.47492373,38.5,74.0
7434,256,76,131,72501.69,9.461,21,32,50.0,456:460,38.01,27.2,37.8,260.0,74.0,0.0,0.0,0.47504577,37.8,74.0
7435,259,76,131,72511.17,9.461,21,33,51.0,456:456,38.01,27.2,37.8,260.0,74.0,0.0,0.0,0.47516778,37.8,74.0
7436,255,80,131,72520.64,9.461,21,30,51.0,453:456,38.01,27.2,35.0,301.0,79.0,0.0,0.0,0.47528982,35.0,79.0
7437,253,80,131,72530.08,9.461,21,30,51.0,456:460,38.01,27.2,35.0,301.0,79.0,0.0,0.0,0.47541183,35.0,79.0
7438,254,78,131,72539.53,9.461,21,31,51.0,453:460,38.01,27.2,32.4,299.0,83.0,0.0,0.0,0.47553387,32.4,83.0
7439,254,77,131,72548.99,9.461,21,32,51.0,451:456,38.01,27.2,32.4,293.0,89.0,0.0,0.0,0.47565588,32.4,89.0
7440,253,76,132,72558.46,9.461,21,32,51.0,449:456:444,38.01,27.2,30.0,269.0,81.0,0.0,0.0,0.47577792,30.0,81.0
7441,256,76,132,72567.92,9.461,21,32,51.0,460:456,38.01,27.2,30.0,258.0,78.0,0.0,0.0,0.47589993,30.0,78.0
7442,257,77,132,72577.38,9.461,21,32,51.0,460:451,38.01,27.2,28.3,290.0,82.0,0.0,0.0,0.47602198,28.3,82.0
7443,255,78,131,72586.84,9.461,21,31,51.0,913,38.01,27.2,28.3,289.0,78.0,0.0,0.0,0.476144,28.3,78.0
7444,252,78,132,72596.3,9.461,21,31,51.0,453:453,38.01,27.2,30.0,260.0,71.0,0.0,0.0,0.47626603,30.0,71.0
7445,253,75,131,72605.76,9.461,21,32,51.0,460:456,38.01,27.2,30.0,260.0,71.0,0.0,0.0,0.47638804,30.0,71.0
7446,253,74,132,72615.22,9.461,21,33,50.0,456:456:453,38.01,27.2,30.4,228.0,66.0,0.0,0.0,0.47651008,30.4,66.0
7447,256,75,132,72624.68,9.461,21,33,50.0,456,38.01,27.2,31.6,182.0,62.0,0.0,0.0,0.4766321,31.6,62.0
7448,259,76,131,72634.14,9.461,21,33,51.0,453:460:456,38.01,27.2,31.6,182.0,62.0,0.0,0.0,0.47675413,31.6,62.0
7449,253,77,131,72643.62,9.48,21,31,51.0,456:456:456,38.01,27.2,33.4,202.0,71.0,0.0,0.0,0.47687614,33.4,71.0
7450,252,77,131,72653.08,9.461,21,31,51.0,460:460,38.01,27.2,33.4,202.0,71.0,0.0,0.0,0.47699818,33.4,71.0
7451,258,75,131,72662.54,9.461,21,33,51.0,456:456,38.01,27.2,33.6,203.0,70.0,0.0,0.0,0.4771202,33.6,70.0
7452,259,76,130,72672.0,9.461,21,33,51.0,456:479,38.01,27.2,33.6,195.0,66.0,0.0,0.0,0.47724223,33.6,66.0
7453,256,78,131,72681.46,9.461,21,31,51.0,437:449,38.01,27.2,33.9,201.0,67.0,0.0,0.0,0.47736424,33.9,67.0
7454,255,79,131,72690.92,9.461,21,31,51.0,465:456,38.01,27.2,33.9,190.0,61.0,0.0,0.0,0.47748628,33.9,61.0
7455,251,79,131,72700.39,9.461,21,30,51.0,456:451,38.01,27.2,33.1,200.0,62.0,0.0,0.0,0.4776083,33.1,62.0
7456,249,77,131,72709.85,9.461,21,31,51.0,456:453,38.01,27.2,33.1,217.0,67.0,0.0,0.0,0.47773033,33.1,67.0
7457,253,75,131,72719.31,9.461,21,32,51.0,,38.01,27.2,33.1,217.0,67.0,0.0,0.0,0.47785234,33.1,67.0
7458,257,74,132,72728.77,9.461,21,33,52.0,465:428,38.01,27.15,31.3,189.0,50.0,0.0,0.0,0.47797439,31.3,50.0
7459,257,76,131,72738.23,9.461,21,32,51.0,449:476,38.01,27.2,31.3,214.0,71.0,0.0,0.0,0.4780964,31.3,71.0
7460,252,77,132,72747.69,9.461,21,31,51.0,433:460,38.01,27.2,31.3,211.0,74.0,0.0,0.0,0.47821844,31.3,74.0
7461,258,76,132,72757.15,9.461,21,32,51.0,456:456,38.01,27.2,31.3,211.0,74.0,0.0,0.0,0.47834045,31.3,74.0
7462,254,77,132,72766.61,9.461,21,32,51.0,456:449:460,38.01,27.15,30.7,243.0,80.0,0.0,0.0,0.4784625,30.7,80.0
7463,251,77,132,72776.07,9.461,21,31,52.0,456:456,38.01,27.2,30.7,286.0,103.0,0.0,0.0,0.4785845,30.7,103.0
7464,252,75,131,72785.53,9.461,21,32,52.0,456:456,38.01,27.2,27.6,239.0,66.0,0.0,0.0,0.47870654,27.6,66.0
7465,256,74,131,72794.99,9.461,21,33,52.0,479:437,38.01,27.2,29.4,214.0,63.0,0.0,0.0,0.47882855,29.4,63.0
7466,257,72,130,72804.46,9.461,21,34,52.0,456:456:483,38.01,27.2,29.4,167.0,49.0,0.0,0.0,0.4789506,29.4,49.0
7467,255,74,131,72813.92,9.461,21,33,52.0,441:449,38.01,27.2,33.3,176.0,55.0,0.0,0.0,0.4790726,33.3,55.0
7468,251,73,131,72823.38,9.461,21,33,52.0,467:460,38.01,27.15,33.3,176.0,55.0,0.0,0.0,0.47919464,33.3,55.0
7469,253,71,131,72832.84,9.461,21,34,53.0,465:456,38.01,27.2,32.3,185.0,62.0,0.0,0.0,0.47931665,32.3,62.0
7470,261,72,131,72842.3,9.461,21,35,53.0,460:460,38.01,27.2,32.3,196.0,65.0,0.0,0.0,0.4794387,32.3,65.0
7471,257,74,130,72851.76,9.461,21,33,52.0,465:460,38.01,27.2,30.9,207.0,63.0,0.0,0.0,0.4795607,30.9,63.0
7472,251,75,130,72861.22,9.461,21,32,52.0,917:460,38.01,27.2,30.9,214.0,61.0,0.0,0.0,0.47968274,30.9,61.0
7473,253,73,131,72870.71,9.461,21,33,51.0,465:453,38.01,27.2,32.9,196.0,58.0,0.0,0.0,0.47980475,32.9,58.0
7474,257,72,130,72880.14,9.461,21,34,51.0,465:467,38.01,27.2,32.9,195.0,55.0,0.0,0.0,0.4799268,32.9,55.0
7475,254,73,130,72889.6,9.461,21,33,51.0,460:460,38.01,27.2,31.9,189.0,56.0,0.0,0.0,0.4800488,31.9,56.0
7476,254,73,130,72899.07,9.461,21,33,50.0,460:469,38.01,27.15,31.9,170.0,54.0,0.0,0.0,0.48017085,31.9,54.0
7477,256,73,130,72908.53,9.461,21,33,49.0,460:465,38.01,27.15,31.9,184.0,60.0,0.0,0.0,0.48029286,31.9,60.0
7478,258,74,129,72917.99,9.461,21,33,49.0,467:465,38.01,27.15,31.9,196.0,65.0,0.0,0.0,0.4804149,31.9,65.0
7479,253,74,129,72927.45,9.461,21,33,49.0,469:483,38.01,27.15,30.4,223.0,68.0,0.0,0.0,0.4805369,30.4,68.0
7480,256,74,129,72936.91,9.461,21,33,50.0,444:469:469,38.01,27.15,30.4,245.0,74.0,0.0,0.0,0.48065895,30.4,74.0
7481,258,75,129,72946.37,9.461,21,33,51.0,463,38.01,27.15,30.9,244.0,73.0,0.0,0.0,0.48078096,30.9,73.0
7482,252,76,129,72955.83,9.461,21,32,51.0,469:456:472,38.0,27.15,30.9,261.0,73.0,0.0,0.0,0.480903,30.9,73.0
7483,255,75,129,72965.29,9.461,21,32,50.0,469:465,38.0,27.15,29.3,261.0,71.0,0.0,0.0,0.481025,29.3,71.0
7484,255,74,129,72974.75,9.461,21,33,51.0,460:460:472,38.0,27.15,29.3,252.0,69.0,0.0,0.0,0.48114705,29.3,69.0
7485,254,75,129,72984.21,9.461,21,32,50.0,453:460,38.0,27.15,29.8,208.0,59.0,0.0,0.0,0.48126906,29.8,59.0
7486,255,74,128,72993.67,9.461,21,33,51.0,495,38.0,27.15,29.8,190.0,62.0,0.0,0.0,0.4813911,29.8,62.0
7487,255,74,128,73003.14,9.461,21,33,51.0,456:456,38.0,27.2,29.8,190.0,62.0,0.0,0.0,0.4815131,29.8,62.0
7488,254,73,130,73012.6,9.461,21,33,50.0,437:444,38.0,27.15,34.2,151.0,60.0,0.0,0.0,0.48163515,34.2,60.0
7489,252,73,130,73022.06,9.461,21,33,50.0,460:456,38.0,27.15,34.2,151.0,60.0,0.0,0.0,0.48175716,34.2,60.0
7490,256,72,131,73031.52,9.461,21,34,51.0,456:449,38.0,27.2,37.1,171.0,69.0,0.0,0.0,0.4818792,37.1,69.0
7491,256,73,131,73040.98,9.461,21,33,51.0,908:453,38.0,27.15,37.1,171.0,69.0,0.0,0.0,0.48200122,37.1,69.0
7492,256,73,132,73050.44,9.461,21,33,52.0,453:444,38.0,27.15,37.1,195.0,70.0,0.0,0.0,0.48212326,37.1,70.0
7493,257,74,131,73059.9,9.461,21,33,52.0,465:456,38.0,27.15,37.1,219.0,76.0,0.0,0.0,0.48224527,37.1,76.0
7494,254,74,132,73069.36,9.461,21,33,52.0,456:449,38.0,27.15,36.9,267.0,80.0,0.0,0.0,0.4823673,36.9,80.0
7495,255,75,132,73078.82,9.461,21,32,52.0,453:456,38.0,27.15,36.9,311.0,86.0,0.0,0.0,0.48248932,36.9,86.0
7496,255,74,132,73088.28,9.461,21,33,52.0,456:456,38.0,27.15,36.9,311.0,86.0,0.0,0.0,0.48261136,36.9,86.0
7497,259,76,131,73097.74,9.461,21,33,52.0,472:908,38.0,27.15,31.4,289.0,65.0,0.0,0.0,0.48273337,31.4,65.0
7498,258,78,132,73107.21,9.461,21,32,52.0,433:449,38.0,27.15,31.4,289.0,65.0,0.0,0.0,0.4828554,31.4,65.0
7499,251,78,132,73116.67,9.461,21,31,52.0,456:441:460,38.0,27.15,30.6,246.0,69.0,0.0,0.0,0.48297742,30.6,69.0
7500,246,75,132,73126.13,9.461,21,31,52.0,453:476,38.0,27.15,30.6,246.0,69.0,0.0,0.0,0.48309946,30.6,69.0
7501,249,69,133,73135.59,9.461,21,34,52.0,453:430,38.0,27.15,29.1,265.0,77.0,0.0,0.0,0.48322147,29.1,77.0
7502,255,67,132,73145.05,9.461,21,36,52.0,460:476,38.0,27.15,29.1,291.0,95.0,0.0,0.0,0.4833435,29.1,95.0
7503,253,66,132,73154.51,9.461,21,37,52.0,437:453,38.0,27.15,27.7,276.0,87.0,0.0,0.0,0.48346552,27.7,87.0
7504,251,64,132,73163.97,9.461,21,37,53.0,460:456,38.0,27.15,31.3,252.0,79.0,0.0,0.0,0.48358756,31.3,79.0
7505,250,63,132,73173.43,9.461,21,38,52.0,456:460,38.0,27.15,31.3,252.0,79.0,0.0,0.0,0.48370957,31.3,79.0
7506,253,63,131,73182.89,9.461,21,38,53.0,456:469:465,38.0,27.15,34.0,224.0,79.0,0.0,0.0,0.4838316,34.0,79.0
7507,254,59,130,73192.35,9.461,21,41,52.0,472,38.0,27.15,36.3,222.0,82.0,0.0,0.0,0.48395362,36.3,82.0
7508,253,59,130,73201.82,9.461,21,41,52.0,469:488:441,38.0,27.15,36.3,213.0,85.0,0.0,0.0,0.48407567,36.3,85.0
7509,256,59,130,73211.28,9.461,21,41,52.0,472:465,38.0,27.15,40.0,243.0,105.0,0.0,0.0,0.48419768,40.0,105.0
7510,255,59,129,73220.74,9.461,21,41,51.0,469:460,38.0,27.15,40.6,252.0,105.0,0.0,0.0,0.48431972,40.6,105.0
7511,254,59,129,73230.2,9.461,21,41,51.0,465:465,38.0,27.15,40.6,262.0,110.0,0.0,0.0,0.48444173,40.6,110.0
7512,255,58,129,73239.66,9.461,21,42,51.0,469:476,38.0,27.15,40.6,286.0,120.0,0.0,0.0,0.48456377,40.6,120.0
7513,256,58,129,73249.12,9.461,21,42,51.0,469:460,38.0,27.15,40.6,310.0,108.0,0.0,0.0,0.48468578,40.6,108.0
7514,254,58,129,73258.58,9.461,21,42,51.0,467:469,38.0,27.15,40.6,319.0,96.0,0.0,0.0,0.48480782,40.6,96.0
7515,256,58,129,73268.04,9.461,21,42,51.0,472:465:465,38.0,27.15,40.6,359.0,85.0,0.0,0.0,0.48492983,40.6,85.0
7516,253,58,129,73277.5,9.461,21,42,50.0,465,38.0,27.15,34.6,321.0,71.0,0.0,0.0,0.48505187,34.6,71.0
7517,252,58,128,73286.97,9.461,21,41,50.0,479:456,38.0,27.15,32.4,314.0,82.0,0.0,0.0,0.48517388,32.4,82.0
7518,257,57,129,73296.42,9.461,21,43,50.0,441:469,38.0,27.15,32.4,291.0,81.0,0.0,0.0,0.48529592,32.4,81.0
7519,252,57,129,73305.89,9.461,21,42,50.0,469:469,38.0,27.15,32.4,291.0,81.0,0.0,0.0,0.48541793,32.4,81.0
7520,254,57,129,73315.35,9.461,21,43,50.0,933,38.0,27.15,29.2,315.0,89.0,0.0,0.0,0.48553997,29.2,89.0
7521,256,56,128,73324.81,9.461,21,44,51.0,472:469:469,38.0,27.15,27.0,293.0,90.0,0.0,0.0,0.48566198,27.0,90.0
7522,253,56,128,73334.27,9.461,21,43,51.0,472:469,38.0,27.15,27.0,290.0,83.0,0.0,0.0,0.48578402,27.0,83.0
7523,257,56,128,73343.73,9.461,21,44,51.0,472:472,38.0,27.15,30.7,261.0,80.0,0.0,0.0,0.48590603,30.7,80.0
7524,259,57,128,73353.19,9.461,21,43,50.0,469:472,38.0,27.1,30.7,261.0,80.0,0.0,0.0,0.48602808,30.7,80.0
7525,252,57,128,73362.65,9.461,21,42,50.0,469:469,38.0,27.1,33.4,210.0,73.0,0.0,0.0,0.4861501,33.4,73.0
7526,255,57,128,73372.11,9.461,21,43,51.0,472:472,38.0,27.15,33.4,210.0,73.0,0.0,0.0,0.48627213,33.4,73.0
7527,264,57,128,73381.57,9.461,21,44,51.0,469:460,38.0,27.15,34.0,233.0,87.0,0.0,0.0,0.48639414,34.0,87.0
7528,270,59,128,73391.03,9.461,21,44,52.0,476:469,38.0,27.15,34.0,248.0,94.0,0.0,0.0,0.48651618,34.0,94.0
7529,264,73,128,73400.49,9.461,21,35,51.0,472:465,38.0,27.15,33.8,287.0,91.0,0.0,0.0,0.4866382,33.8,91.0
7530,257,75,128,73409.96,9.461,21,33,51.0,463:465:465,38.0,27.15,33.9,287.0,83.0,0.0,0.0,0.48676023,33.9,83.0
7531,257,78,129,73419.42,9.461,21,31,51.0,453:469,38.0,27.1,33.9,289.0,73.0,0.0,0.0,0.48688224,33.9,73.0
7532,256,78,129,73428.88,9.461,21,31,51.0,465:469,38.0,27.1,30.8,289.0,75.0,0.0,0.0,0.48700428,30.8,75.0
7533,254,78,129,73438.34,9.461,21,31,51.0,460:465:456,38.0,27.15,30.8,289.0,75.0,0.0,0.0,0.4871263,30.8,75.0
7534,257,79,130,73447.8,9.461,21,31,51.0,456:460,38.0,27.15,30.8,237.0,75.0,0.0,0.0,0.48724833,30.8,75.0
7535,256,79,130,73457.26,9.461,21,31,51.0,456:465,38.0,27.15,30.8,237.0,75.0,0.0,0.0,0.48737034,30.8,75.0
7536,256,80,130,73466.72,9.461,21,31,51.0,451:460,38.0,27.15,29.5,235.0,78.0,0.0,0.0,0.48749238,29.5,78.0
7537,253,79,130,73476.18,9.461,21,31,51.0,460:453,38.0,27.15,32.0,230.0,77.0,0.0,0.0,0.4876144,32.0,77.0
7538,252,78,131,73485.64,9.461,21,31,52.0,456:449,38.0,27.15,32.0,210.0,76.0,0.0,0.0,0.48773643,32.0,76.0
7539,252,78,131,73495.1,9.461,21,31,52.0,456:451,38.0,27.15,32.0,211.0,72.0,0.0,0.0,0.48785844,32.0,72.0
7540,255,76,132,73504.57,9.461,21,32,52.0,925:430,38.0,27.1,31.6,237.0,74.0,0.0,0.0,0.48798048,31.6,74.0
7541,256,76,132,73514.03,9.461,21,32,52.0,453,38.0,27.15,31.6,252.0,77.0,0.0,0.0,0.4881025,31.6,77.0
7542,254,75,132,73523.49,9.461,21,32,52.0,476:425:456,38.0,27.15,31.6,282.0,76.0,0.0,0.0,0.48822454,31.6,76.0
7543,254,75,132,73532.95,9.461,21,32,52.0,451:456,38.0,27.15,31.6,278.0,83.0,0.0,0.0,0.48834655,31.6,83.0
7544,259,75,132,73542.41,9.461,21,33,51.0,449:449,38.0,27.15,31.6,278.0,83.0,0.0,0.0,0.4884686,31.6,83.0
7545,258,77,132,73551.87,9.461,21,32,51.0,460:453,38.0,27.1,31.6,273.0,85.0,0.0,0.0,0.4885906,31.6,85.0
7546,256,80,132,73561.33,9.461,21,31,50.0,463:453,38.0,27.1,30.5,280.0,85.0,0.0,0.0,0.48871264,30.5,85.0
7547,252,80,131,73570.79,9.461,21,30,50.0,467,38.0,27.1,30.5,227.0,75.0,0.0,0.0,0.48883465,30.5,75.0
7548,252,78,132,73580.25,9.461,21,31,49.0,456:441,38.0,27.15,30.5,227.0,75.0,0.0,0.0,0.4889567,30.5,75.0
7549,256,76,132,73589.71,9.461,21,32,49.0,476:439,38.0,27.1,33.3,187.0,66.0,0.0,0.0,0.4890787,33.3,66.0
7550,255,75,132,73599.17,9.461,21,32,50.0,456:456:453,38.0,27.1,37.4,215.0,81.0,0.0,0.0,0.48920074,37.4,81.0
7551,255,77,131,73608.64,9.461,22,32,50.0,460:456,38.0,27.1,37.4,189.0,78.0,0.0,0.0,0.48932275,37.4,78.0
7552,254,76,132,73618.1,9.461,22,32,50.0,476:437,38.0,27.1,36.2,254.0,98.0,0.0,0.0,0.4894448,36.2,98.0
7553,258,76,131,73627.56,9.461,21,32,50.0,460:460,38.0,27.1,36.2,254.0,98.0,0.0,0.0,0.4895668,36.2,98.0
7554,256,77,131,73637.02,9.461,21,32,51.0,456:456,38.0,27.1,36.2,265.0,95.0,0.0,0.0,0.48968884,36.2,95.0
7555,256,78,131,73646.48,9.461,21,31,51.0,456:456:456,38.0,27.15,38.0,251.0,88.0,0.0,0.0,0.48981085,38.0,88.0
7556,256,78,131,73655.94,9.461,21,31,51.0,449:460,38.0,27.1,38.0,251.0,88.0,0.0,0.0,0.4899329,38.0,88.0
7557,254,79,131,73665.4,9.461,21,31,52.0,456:456,38.0,27.1,38.0,222.0,82.0,0.0,0.0,0.4900549,38.0,82.0
7558,253,79,131,73674.86,9.461,21,31,52.0,456:460,38.0,27.1,34.8,242.0,82.0,0.0,0.0,0.49017695,34.8,82.0
7559,252,77,131,73684.32,9.461,21,31,52.0,476:437,38.0,27.1,32.9,259.0,90.0,0.0,0.0,0.49029896,32.9,90.0
7560,254,75,131,73693.78,9.461,21,32,52.0,449:460,38.0,27.1,32.9,261.0,83.0,0.0,0.0,0.490421,32.9,83.0
7561,254,74,131,73703.24,9.461,21,33,52.0,460:456,38.0,27.15,32.9,255.0,81.0,0.0,0.0,0.490543,32.9,81.0
7562,256,74,131,73712.71,9.461,21,33,51.0,453:451:460,38.0,27.15,32.9,255.0,81.0,0.0,0.0,0.49066505,32.9,81.0
7563,258,76,131,73722.17,9.461,21,32,51.0,453:456,38.0,27.1,33.1,234.0,77.0,0.0,0.0,0.49078706,33.1,77.0
7564,253,77,132,73731.63,9.461,21,31,51.0,456:453:453,38.0,27.1,33.1,234.0,79.0,0.0,0.0,0.4909091,33.1,79.0
7565,254,76,131,73741.09,9.461,21,32,51.0,456:460,38.0,27.1,33.1,234.0,79.0,0.0,0.0,0.4910311,33.1,79.0
7566,257,76,132,73750.55,9.461,21,32,51.0,453:456,38.0,27.1,34.7,245.0,87.0,0.0,0.0,0.49115315,34.7,87.0
7567,255,76,132,73760.01,9.461,21,32,51.0,449,38.0,27.1,34.7,245.0,87.0,0.0,0.0,0.49127516,34.7,87.0
7568,255,77,131,73769.49,9.48,21,32,51.0,917:463,38.0,27.1,34.7,258.0,95.0,0.0,0.0,0.4913972,34.7,95.0
7569,255,77,131,73778.96,9.48,21,32,51.0,456:456,38.0,27.1,33.7,307.0,96.0,0.0,0.0,0.4915192,33.7,96.0
7570,253,76,131,73788.42,9.461,21,32,51.0,460:456,38.0,27.1,33.9,255.0,81.0,0.0,0.0,0.49164125,33.9,81.0
7571,254,75,131,73797.89,9.461,21,32,51.0,453:460:456,38.0,27.1,35.3,226.0,76.0,0.0,0.0,0.49176326,35.3,76.0
7572,258,74,130,73807.35,9.461,21,33,50.0,456:479,38.0,27.1,35.3,226.0,76.0,0.0,0.0,0.4918853,35.3,76.0
7573,259,77,131,73816.81,9.461,21,32,50.0,437:456,38.0,27.1,36.2,216.0,75.0,0.0,0.0,0.49200732,36.2,75.0
7574,259,77,131,73826.27,9.461,21,32,50.0,460:453,38.0,27.1,36.2,176.0,70.0,0.0,0.0,0.49212936,36.2,70.0
7575,255,77,131,73835.73,9.461,21,32,50.0,456:453,38.0,27.1,36.8,211.0,86.0,0.0,0.0,0.49225137,36.8,86.0
7576,255,77,131,73845.22,9.461,21,32,51.0,460,38.0,27.1,36.8,222.0,86.0,0.0,0.0,0.4923734,36.8,86.0
7577,255,80,131,73854.65,9.461,21,30,51.0,,38.0,27.1,36.8,246.0,87.0,0.0,0.0,0.49249542,36.8,87.0
7578,254,79,132,73864.11,9.461,21,31,50.0,493:437:456,38.0,27.1,36.8,231.0,78.0,0.0,0.0,0.49261746,36.8,78.0
7579,253,77,132,73873.57,9.461,21,31,50.0,456:456,38.0,27.1,36.8,231.0,78.0,0.0,0.0,0.49273947,36.8,78.0
7580,252,76,132,73883.03,9.461,21,32,50.0,456:456,38.0,27.1,36.8,195.0,66.0,0.0,0.0,0.4928615,36.8,66.0
7581,253,74,132,73892.49,9.461,21,33,50.0,460:456:453,38.0,27.1,38.0,195.0,71.0,0.0,0.0,0.49298352,38.0,71.0
7582,255,73,131,73901.96,9.461,21,33,50.0,460:479,38.0,27.1,38.0,161.0,64.0,0.0,0.0,0.49310556,38.0,64.0
7583,257,73,131,73911.42,9.461,21,34,51.0,441:460,38.0,27.1,36.8,190.0,75.0,0.0,0.0,0.49322757,36.8,75.0
7584,259,73,131,73920.88,9.461,21,34,51.0,460:463,38.0,27.1,36.8,190.0,75.0,0.0,0.0,0.4933496,36.8,75.0
7585,256,73,131,73930.34,9.461,21,33,51.0,456:456,38.0,27.1,37.0,218.0,80.0,0.0,0.0,0.49347162,37.0,80.0
7586,256,77,131,73939.8,9.461,21,32,51.0,460:465,38.0,27.1,37.0,230.0,79.0,0.0,0.0,0.49359366,37.0,79.0
7587,255,77,130,73949.26,9.461,21,32,50.0,465:465,37.99,27.1,37.0,258.0,80.0,0.0,0.0,0.49371567,37.0,80.0
7588,253,76,130,73958.72,9.461,21,32,51.0,460:460:465,37.99,27.1,37.0,274.0,81.0,0.0,0.0,0.4938377,37.0,81.0
7589,254,75,130,73968.18,9.461,21,32,50.0,460:465,37.99,27.1,32.9,245.0,73.0,0.0,0.0,0.49395972,32.9,73.0
7590,256,75,130,73977.64,9.461,21,33,50.0,469:460,37.99,27.1,32.9,251.0,70.0,0.0,0.0,0.49408177,32.9,70.0
7591,255,75,130,73987.1,9.461,21,32,50.0,460:469,37.99,27.1,32.9,217.0,66.0,0.0,0.0,0.49420378,32.9,66.0
7592,254,75,130,73996.57,9.461,21,32,50.0,913,37.99,27.1,34.1,239.0,84.0,0.0,0.0,0.49432582,34.1,84.0
7593,254,74,130,74006.03,9.461,21,33,50.0,469:460,37.99,27.1,34.1,213.0,84.0,0.0,0.0,0.49444783,34.1,84.0
7594,256,74,130,74015.49,9.461,21,33,50.0,469:456,37.99,27.1,33.2,254.0,97.0,0.0,0.0,0.49456987,33.2,97.0
7595,255,74,130,74024.95,9.461,21,33,50.0,460:465,37.99,27.1,35.5,262.0,99.0,0.0,0.0,0.49469188,35.5,99.0
7596,255,73,130,74034.41,9.461,21,33,50.0,456:453:456,37.99,27.1,35.5,300.0,113.0,0.0,0.0,0.49481392,35.5,113.0
7597,257,75,130,74043.87,9.461,21,33,50.0,465:453,37.99,27.1,35.5,298.0,101.0,0.0,0.0,0.49493593,35.5,101.0
7598,260,77,130,74053.33,9.461,21,32,50.0,460:472,37.99,27.05,35.5,302.0,91.0,0.0,0.0,0.49505797,35.5,91.0
7599,251,78,131,74062.79,9.461,21,31,50.0,437:453:453,37.99,27.1,35.5,298.0,89.0,0.0,0.0,0.49517998,35.5,89.0
7600,249,78,131,74072.25,9.461,21,30,50.0,456:453,37.99,27.1,33.6,245.0,65.0,0.0,0.0,0.49530202,33.6,65.0
7601,256,75,132,74081.71,9.461,21,33,50.0,444:456,37.99,27.1,33.6,245.0,65.0,0.0,0.0,0.49542403,33.6,65.0
7602,253,75,132,74091.17,9.461,21,32,50.0,449:456,37.99,27.05,33.6,245.0,65.0,0.0,0.0,0.49554607,33.6,65.0
7603,254,74,132,74100.64,9.461,21,33,50.0,449:444,37.99,27.1,29.1,271.0,73.0,0.0,0.0,0.49566808,29.1,73.0
7604,254,73,132,74110.1,9.461,21,33,49.0,456:448:453,37.99,27.1,29.1,271.0,73.0,0.0,0.0,0.49579012,29.1,73.0
7605,254,73,133,74119.56,9.461,21,33,47.0,444:456,37.99,27.1,27.4,289.0,71.0,0.0,0.0,0.49591213,27.4,71.0
7606,259,72,133,74129.02,9.461,21,34,46.0,453,37.99,27.1,27.4,289.0,71.0,0.0,0.0,0.49603418,27.4,71.0
7607,256,75,133,74138.48,9.461,21,33,47.0,,37.99,27.1,27.4,262.0,71.0,0.0,0.0,0.4961562,27.4,71.0
7608,254,75,131,74147.94,9.461,21,32,47.0,455:456,37.99,27.05,27.4,214.0,63.0,0.0,0.0,0.49627823,27.4,63.0
7609,253,74,131,74157.4,9.461,21,33,48.0,453:460,37.99,27.05,29.1,229.0,67.0,0.0,0.0,0.49640024,29.1,67.0
7610,253,74,131,74166.86,9.461,21,33,48.0,917:469,37.99,27.1,29.6,215.0,71.0,0.0,0.0,0.49652228,29.6,71.0
7611,260,76,131,74176.32,9.461,22,33,48.0,460:460,37.99,27.1,33.7,208.0,72.0,0.0,0.0,0.4966443,33.7,72.0
7612,250,76,131,74185.78,9.461,22,31,49.0,456:465,37.99,27.1,33.7,208.0,72.0,0.0,0.0,0.49676633,33.7,72.0
7613,254,74,130,74195.24,9.461,22,33,49.0,465:460,37.99,27.05,36.1,226.0,80.0,0.0,0.0,0.49688834,36.1,80.0
