time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
2294,234,78,112,21011.54,8.838,19,29,48.9,531,37.84,277.8,0.1,0.46257415,29.13,78.64
2295,235,78,112,21019.58,8.837,19,29,48.0,544:6:53,37.84,277.0,0.1,0.46280238,29.3,78.79
2296,235,78,112,21025.96,8.837,19,29,45.0,554:58:0,37.84,276.1,0.1,0.46303058,29.57,79.01
2297,234,79,113,21036.64,8.837,19,28,44.6,544:2:0,37.84,275.5,0.1,0.46325877,29.82,78.81
2298,234,79,112,21046.74,8.838,19,28,46.2,538,37.84,274.9,0.1,0.463487,30.05,78.61
2299,234,79,111,21054.85,8.837,19,28,42.4,541:55:0,37.84,274.2,0.1,0.4637152,30.1,78.44
2300,234,79,111,21061.75,8.837,19,28,45.2,543:55:0,37.84,273.3,0.1,0.4639434,30.16,78.53
2301,234,79,111,21071.57,8.837,19,28,43.0,546:47:0,37.84,273.2,0.1,0.46417162,30.2,78.74
2302,234,79,111,21080.38,8.836,19,28,46.4,545:47:0,37.84,273.6,0.1,0.4643998,30.18,78.97
2303,234,79,112,21092.26,8.834,19,28,45.8,543:51:0,37.84,274.3,0.1,0.464628,30.09,79.08
2304,235,78,112,21100.37,8.837,19,29,47.1,539:47:0,37.84,273.6,0.1,0.46485624,29.97,78.98
2305,235,79,112,21107.28,8.837,19,28,48.5,530:47:0,37.84,269.7,0.1,0.46508443,29.88,78.33
2306,234,80,113,21116.94,8.837,19,28,48.6,519,37.84,266.7,0.1,0.46531263,29.83,77.9
2307,233,80,113,21123.82,8.837,19,28,50.2,527:43:0,37.84,266.4,0.1,0.46554086,29.88,78.17
2308,233,78,113,21133.67,8.837,19,29,48.6,527:38:0,37.84,266.0,0.1,0.46576905,29.93,78.45
2309,234,77,114,21141.96,8.837,19,29,50.6,515,37.84,267.7,0.1,0.46599725,29.94,78.54
2310,234,77,115,21150.29,8.837,19,29,48.4,1047:47:0,37.84,270.3,0.1,0.46622548,29.95,78.56
2311,234,78,116,21158.91,8.838,19,29,48.6,531:47:0,37.84,270.4,0.1,0.46645367,29.97,78.32
2312,234,78,116,21169.09,8.837,19,29,47.2,526:51:0,37.84,269.2,0.1,0.46668187,29.99,77.96
2313,234,78,115,21179.27,8.839,19,29,48.5,539:47:0,37.84,268.1,0.1,0.4669101,29.99,77.61
2314,233,78,115,21187.9,8.839,19,29,46.4,535:51:0,37.84,266.8,0.1,0.4671383,29.97,77.25
2315,233,77,114,21197.57,8.836,19,29,45.5,537:51:0,37.84,265.4,0.1,0.4673665,29.94,76.89
2316,233,77,114,21204.33,8.834,19,29,46.9,563:28:0,37.84,264.1,0.1,0.4675947,29.89,76.45
2317,234,76,113,21214.42,8.838,19,29,47.3,535,37.84,262.9,0.1,0.4678229,29.83,75.97
2318,235,76,113,21222.74,8.837,19,30,49.5,531:49:0,37.84,262.2,0.1,0.4680511,29.76,75.78
2319,235,77,113,21231.37,8.838,19,29,48.8,535:47:0,37.84,261.8,0.1,0.46827933,29.68,75.75
2320,235,78,113,21241.33,8.837,19,29,50.2,539:47:0,37.84,260.7,0.1,0.46850753,29.54,75.54
2321,234,79,113,21249.61,8.837,19,28,47.0,535,37.84,259.1,0.1,0.46873572,29.39,75.21
2322,234,78,113,21257.89,8.837,19,29,49.5,1065,37.84,259.2,0.1,0.46896395,29.23,75.1
2323,234,78,113,21266.14,8.837,19,29,50.4,540:3:58,37.84,259.7,0.1,0.46919215,29.06,75.06
2324,234,79,113,21274.4,8.837,19,28,46.2,531,37.84,260.4,0.0,0.46942034,29.0,74.92
2325,234,79,113,21282.98,8.837,19,28,44.5,545:58:0,37.84,261.4,0.0,0.46964857,28.96,74.5
2326,234,79,112,21293.34,8.839,19,28,44.2,539:51:0,37.84,261.4,0.1,0.46987677,28.93,74.01
2327,234,79,112,21303.43,8.838,19,28,44.6,546:55:0,37.84,260.8,0.0,0.47010496,28.88,73.48
2328,234,78,112,21311.7,8.837,19,29,44.7,534:55:0,37.84,260.3,0.0,0.4703332,28.81,73.02
2329,234,78,112,21319.94,8.837,19,29,45.4,539:51:0,37.84,259.6,0.1,0.4705614,28.72,72.72
2330,234,79,112,21328.48,8.837,19,28,42.9,535:47:0,37.84,260.8,0.1,0.47078958,28.65,72.71
2331,233,79,113,21338.62,8.838,19,28,45.7,534:51:0,37.84,263.9,0.1,0.4710178,28.61,73.01
2332,233,79,113,21346.89,8.837,19,28,45.7,527,37.84,266.3,0.0,0.471246,28.61,72.94
2333,233,77,113,21355.15,8.837,19,29,45.7,531:59:51,37.84,268.0,0.0,0.4714742,28.67,72.62
2334,233,76,113,21363.72,8.837,19,29,45.9,523,37.84,269.0,0.0,0.47170243,28.7,72.54
2335,233,76,113,21373.81,8.838,19,29,47.5,534:43:0,37.84,269.6,0.0,0.47193062,28.7,72.6
2336,234,75,113,21382.09,8.837,19,30,49.5,535:39:0,37.84,270.1,0.0,0.47215882,28.69,72.67
2337,234,75,114,21390.37,8.837,19,30,50.2,535:39:0,37.84,270.4,0.0,0.47238705,28.66,72.71
2338,236,75,114,21398.91,8.837,19,30,47.3,530:39:0,37.84,270.5,0.0,0.47261524,28.64,72.64
2339,235,77,114,21409.0,8.838,19,29,47.9,535:43:0,37.84,270.4,0.1,0.47284344,28.56,72.35
2340,233,77,114,21417.1,8.837,19,29,49.2,535:51:0,37.84,270.5,0.0,0.47307166,28.48,72.26
2341,233,76,115,21424.0,8.837,19,29,46.5,529,37.84,270.9,0.0,0.47329986,28.41,72.73
2342,233,75,114,21435.91,8.838,19,30,46.6,531:55:0,37.84,271.2,0.0,0.47352806,28.34,73.2
2343,234,74,114,21444.19,8.837,19,30,45.8,539:51:0,37.84,271.6,0.1,0.47375628,28.28,73.67
2344,235,74,114,21452.22,8.837,19,30,48.7,540:1:51,37.84,270.2,0.1,0.47398448,28.21,73.53
2345,236,76,113,21458.59,8.837,19,30,45.9,542:49:0,37.84,268.6,0.0,0.47421268,28.14,73.29
2346,235,77,113,21471.11,8.838,19,29,46.8,597,37.84,269.2,0.0,0.4744409,28.01,73.31
2347,233,76,113,21479.38,8.837,19,29,49.3,539:49:0,37.84,270.5,0.0,0.4746691,27.87,73.41
2348,233,76,113,21487.49,8.837,19,29,50.5,539:55:0,37.84,270.6,0.0,0.4748973,27.69,73.51
2349,234,76,113,21494.38,8.837,19,29,48.8,539:55:0,37.84,270.7,0.0,0.47512552,27.5,73.61
2350,234,76,113,21506.3,8.838,19,29,49.5,539:53:0,37.84,270.6,0.0,0.47535372,27.3,73.65
2351,233,75,113,21514.57,8.837,19,30,51.2,539:51:0,37.84,270.5,0.0,0.4755819,27.11,73.68
2352,234,74,113,21523.11,8.852,19,30,52.3,535,37.84,270.7,0.0,0.47581014,26.89,73.71
2353,237,75,113,21533.19,8.938,19,30,49.7,543:51:0,37.84,271.4,0.0,0.47603834,26.65,73.72
2354,236,78,112,21541.44,8.837,19,29,50.8,539:46:0,37.84,271.9,0.0,0.47626653,26.47,73.8
2355,234,79,113,21549.77,8.837,19,28,48.9,535:43:0,37.84,271.6,0.0,0.47649476,26.33,74.18
2356,235,79,113,21557.87,8.837,19,28,46.9,535:47:0,37.84,271.3,0.0,0.47672296,26.2,74.57
2357,235,80,113,21564.77,8.837,19,28,47.3,531:42:0,37.84,271.7,0.0,0.47695115,26.08,74.81
2358,234,80,113,21576.69,8.839,19,28,48.3,531,37.84,272.6,0.0,0.47717938,25.95,74.93
2359,233,80,114,21585.34,8.839,19,28,45.8,531:43:0,37.84,272.8,0.0,0.47740757,25.83,74.84
2360,234,78,114,21595.3,8.837,19,29,47.2,535:51:38,37.84,270.6,0.0,0.47763577,25.69,73.89
2361,235,78,114,21603.55,8.837,19,29,47.6,527:39:0,37.84,268.4,0.0,0.477864,25.58,72.94
2362,234,78,114,21611.86,8.837,19,29,49.1,523:35:0,37.84,267.8,0.0,0.4780922,25.58,73.1
2363,233,79,115,21620.11,8.837,19,28,50.1,523:34:0,37.84,267.4,0.0,0.4783204,25.57,73.35
2364,234,79,115,21628.39,8.837,19,28,49.7,515,37.84,267.0,0.0,0.47854862,25.62,73.59
2365,235,79,115,21636.97,8.837,19,28,51.4,527:35:0,37.84,267.0,0.0,0.4787768,25.68,73.67
2366,234,79,115,21647.32,8.839,19,28,49.0,527:39:0,37.84,267.0,0.0,0.479005,25.75,73.73
2367,233,79,115,21657.41,8.838,19,28,47.8,527:38:0,37.84,266.9,0.0,0.47923324,25.72,73.8
2368,233,78,116,21665.69,8.837,19,29,46.2,527:39:0,37.84,267.0,0.0,0.47946143,25.69,73.72
2369,234,78,116,21673.97,8.837,19,29,47.3,527:39:0,37.84,267.0,0.0,0.47968963,25.67,73.65
2370,235,78,115,21682.07,8.837,19,29,46.4,531:38:0,37.84,268.1,0.0,0.47991785,25.69,73.78
2371,234,78,115,21688.97,8.837,19,29,47.4,535:47:0,37.84,270.8,0.0,0.48014605,25.72,74.24
2372,233,79,116,21698.85,8.837,19,28,47.3,531:39:0,37.84,271.7,0.0,0.48037425,25.81,74.33
2373,232,78,115,21707.48,8.838,19,28,48.8,527,37.84,272.4,0.0,0.48060247,25.99,74.36
2374,233,76,115,21717.44,8.837,19,29,50.0,526:43:0,37.84,273.1,0.0,0.48083067,26.05,74.4
2375,235,76,115,21725.72,8.837,19,30,51.3,1047,37.84,272.9,0.0,0.48105887,26.09,74.43
2376,235,76,115,21734.0,8.837,19,30,51.4,535:43:0,37.84,272.3,0.0,0.4812871,26.13,74.42
2377,235,77,115,21742.54,8.837,19,29,53.8,537:51:0,37.84,268.6,0.0,0.4815153,26.24,73.96
2378,235,78,115,21752.63,8.838,19,29,51.3,535:55:0,37.84,267.3,0.0,0.48174348,26.36,73.92
2379,234,79,115,21761.17,8.837,19,28,52.7,543:58:0,37.84,267.3,0.0,0.4819717,26.55,74.11
2380,233,79,116,21771.26,8.838,19,28,52.3,545:55:0,37.84,267.3,0.0,0.4821999,26.67,74.3
2381,233,78,117,21779.81,8.837,19,29,48.1,543:55:0,37.84,268.1,0.0,0.4824281,26.74,74.35
2382,234,77,117,21789.89,8.838,19,29,46.3,535,37.84,268.8,0.0,0.48265633,26.82,74.4
2383,235,77,115,21798.13,8.837,19,29,45.9,1058:46:0,37.84,270.5,0.0,0.48288453,26.99,74.62
2384,234,78,113,21806.41,8.837,19,29,45.8,527,37.84,273.8,0.0,0.48311272,27.16,75.13
2385,233,78,113,21814.7,8.837,19,29,46.8,531:43:0,37.84,273.8,0.0,0.48334095,27.45,75.12
2386,233,77,113,21823.01,8.837,19,29,46.5,527:43:0,37.83,273.0,0.0,0.48356915,27.94,74.98
2387,234,77,114,21831.56,8.837,19,29,47.0,530:39:0,37.83,272.6,0.0,0.48379734,28.23,75.23
2388,235,77,114,21841.64,8.838,19,29,49.4,523,37.83,272.5,0.0,0.48402557,28.46,75.7
2389,234,77,115,21849.93,8.837,19,29,47.4,535:51:47,37.83,271.8,0.0,0.48425376,28.65,76.05
2390,234,77,115,21858.21,8.837,19,29,48.7,541:43:0,37.83,270.8,0.0,0.48448196,28.8,76.26
2391,234,77,115,21866.3,8.837,19,29,49.4,539:47:0,37.83,270.6,0.0,0.4847102,29.02,76.34
2392,235,77,114,21873.2,8.837,19,29,46.6,519,37.83,270.4,0.0,0.48493838,29.23,76.43
2393,236,79,114,21887.19,8.834,19,29,47.5,535:50:43,37.83,270.6,0.0,0.48516658,29.29,76.49
2394,235,80,114,21895.47,8.837,19,28,46.8,531:47:0,37.83,272.4,0.0,0.4853948,29.34,76.45
2395,234,81,114,21903.75,8.837,19,28,48.3,531,37.83,270.1,0.0,0.485623,29.37,75.93
2396,232,80,114,21912.03,8.837,19,28,50.0,539:43:0,37.83,266.5,0.0,0.4858512,29.27,75.46
2397,233,79,114,21920.3,8.837,19,28,49.7,534:43:0,37.83,265.2,0.0,0.48607942,29.16,75.64
2398,234,78,114,21928.59,8.837,19,29,48.6,539:55:0,37.83,264.1,0.0,0.48630762,29.1,75.67
2399,235,79,114,21937.13,8.837,19,28,49.2,539:51:0,37.83,263.4,0.0,0.48653582,29.14,75.54
2400,235,80,113,21947.48,8.839,19,28,47.3,541:55:0,37.83,262.8,0.0,0.48676404,29.17,75.38
2401,233,80,113,21957.54,8.838,19,28,48.8,535:51:0,37.83,262.4,0.0,0.48699224,29.16,75.15
2402,234,79,113,21965.85,8.876,19,28,49.0,539:47:0,37.83,262.1,0.0,0.48722044,29.15,74.92
2403,242,78,113,21974.09,9.18,19,30,48.5,522,37.83,261.5,0.0,0.48744866,29.1,74.66
2404,258,78,113,21982.67,9.464,19,32,45.3,539:47:0,37.83,260.5,0.0,0.48767686,29.05,74.34
2405,268,78,113,21992.76,9.469,19,33,48.2,539:43:0,37.83,259.4,0.0,0.48790506,29.02,74.06
2406,269,77,113,22001.3,9.464,19,33,45.3,632,37.83,257.9,0.0,0.48813328,29.05,73.91
2407,270,77,114,22011.38,9.469,19,33,46.6,531:43:0,37.83,257.6,0.0,0.48836148,29.08,73.77
2408,269,77,114,22019.93,9.464,19,33,47.7,539:47:0,37.83,259.9,0.0,0.48858967,29.11,73.69
2409,269,76,114,22030.02,9.469,19,34,46.7,531:38:0,37.83,262.2,0.0,0.4888179,29.13,73.59
2410,271,77,114,22038.83,9.463,19,34,47.3,523,37.83,258.7,0.0,0.4888179,29.16,72.66
2411,272,79,114,22050.93,9.467,19,33,48.7,531:47:39,37.83,255.3,0.0,0.4888179,29.18,71.72
2412,270,80,114,22061.03,9.469,19,32,49.1,527:38:0,37.83,252.0,0.0,0.4890461,29.25,70.97
2413,268,78,114,22069.61,9.464,19,33,46.5,535:39:0,37.83,248.6,0.0,0.4892743,29.31,70.24
2414,268,76,115,22079.66,9.469,19,34,47.6,523:47:0,37.83,247.8,0.0,0.48950252,29.28,70.1
2415,269,76,115,22088.2,9.464,19,34,50.0,519,37.83,248.6,0.0,0.48973072,29.23,70.31
2416,271,76,115,22098.33,9.468,19,34,51.2,523:38:0,37.83,249.3,0.0,0.48973072,29.11,70.53
2417,271,76,115,22106.88,9.464,19,34,48.3,531:39:0,37.83,250.5,0.0,0.48973072,28.94,70.48
2418,270,76,115,22117.23,9.469,19,34,49.3,523:39:0,37.83,251.7,0.0,0.4899589,28.77,70.42
2419,270,77,115,22127.31,9.468,19,33,49.5,527:42:0,37.83,252.6,0.0,0.49018714,28.58,70.48
2420,271,76,116,22135.87,9.464,19,34,50.2,515,37.83,253.0,0.0,0.49018714,28.4,70.25
2421,271,76,115,22145.94,9.468,19,34,47.7,527:47:32,37.83,253.2,0.0,0.49018714,28.22,69.92
2422,269,77,115,22154.49,9.464,19,33,48.6,527:38:0,37.83,251.9,0.0,0.49041533,28.1,69.61
2423,270,77,115,22164.57,9.469,19,33,50.0,512,37.83,250.1,0.0,0.49064353,28.01,69.3
2424,271,77,116,22172.8,9.463,19,34,46.5,527:39:0,37.83,250.0,0.0,0.49064353,27.95,69.36
2425,270,78,116,22181.39,9.464,19,33,47.9,520:35:0,37.83,250.9,0.0,0.49087176,27.92,69.6
2426,269,78,116,22191.71,9.469,19,33,46.5,523:38:32,37.83,251.8,0.0,0.49109995,27.91,69.84
2427,269,77,116,22201.83,9.469,19,33,47.7,520:32:0,37.83,253.2,0.0,0.49132815,27.92,70.28
2428,270,77,116,22210.06,9.463,19,33,48.1,523:28:0,37.83,255.1,0.0,0.49155638,27.93,70.96
2429,272,77,116,22218.62,9.464,19,34,48.3,514,37.83,257.8,0.0,0.49155638,27.95,71.49
2430,270,78,117,22228.71,9.469,19,33,48.3,1027:32:0,37.83,260.8,0.0,0.49178457,27.97,71.97
2431,268,78,117,22237.24,9.464,19,33,45.6,512,37.83,263.2,0.0,0.49201277,27.95,72.26
2432,267,77,117,22247.64,9.469,19,33,46.3,512:30:0,37.83,264.6,0.0,0.492241,27.91,72.25
2433,268,75,117,22257.99,9.469,19,34,46.3,516:28:0,37.83,265.9,0.0,0.4924692,27.88,72.23
2434,269,73,117,22268.03,9.469,19,35,45.4,520:28:0,37.83,262.9,0.0,0.4926974,27.88,71.74
2435,271,73,118,22276.63,9.464,19,35,44.6,523:28:0,37.83,259.8,0.0,0.4926974,27.89,71.23
2436,270,73,118,22286.98,9.469,19,35,45.6,593,37.83,259.2,0.0,0.4929256,27.83,71.3
2437,269,73,118,22297.34,9.469,19,35,46.7,508:24:0,37.83,258.8,0.0,0.4931538,27.77,71.45
2438,271,73,118,22307.14,9.469,19,35,44.9,512:28:0,37.83,259.2,0.0,0.4931538,27.68,71.51
2439,272,74,118,22313.61,9.466,19,35,43.7,511:28:0,37.83,260.5,0.0,0.4931538,27.59,71.45
2440,270,74,118,22321.94,9.464,19,35,44.3,512:24:0,37.83,260.9,0.0,0.493382,27.47,71.43
2441,270,75,119,22330.57,9.469,19,34,45.3,512:20:0,37.83,260.9,0.0,0.49361023,27.32,71.43
2442,270,75,118,22342.6,9.468,19,34,43.3,512:19:0,37.83,260.8,0.0,0.49383843,27.23,71.43
2443,270,75,119,22351.15,9.463,19,34,44.2,508:15:0,37.83,260.6,0.0,0.49406663,27.18,71.45
2444,271,76,119,22361.51,9.466,19,34,46.1,503:15:0,37.83,260.6,0.0,0.49406663,27.13,71.52
2445,271,77,120,22371.86,9.469,19,34,45.2,500:15:0,37.83,262.3,0.0,0.49406663,27.01,71.98
2446,269,77,120,22380.28,9.463,19,33,43.5,508:12:0,37.83,263.6,0.0,0.49429485,26.87,72.28
2447,270,77,120,22389.61,9.468,19,33,44.0,508:15:0,37.83,264.8,0.0,0.49452305,26.84,72.56
2448,270,77,121,22398.08,9.464,19,33,44.2,991,37.83,266.5,0.0,0.49475124,26.89,72.77
2449,270,76,121,22409.04,9.469,19,34,43.9,503:15:0,37.83,268.4,0.0,0.49497947,26.95,72.97
2450,270,76,121,22417.54,9.463,19,34,44.0,512:15:0,37.83,270.3,0.0,0.49520767,26.99,73.11
2451,270,76,121,22427.75,9.469,19,34,45.8,508:20:0,37.83,271.9,0.0,0.49543586,27.02,72.99
2452,270,76,120,22438.1,9.469,19,34,47.7,511:20:0,37.83,273.5,0.0,0.4956641,27.05,72.88
2453,269,76,120,22446.52,9.463,19,34,46.8,508:24:0,37.83,275.2,0.0,0.4958923,27.08,72.44
2454,270,75,120,22456.72,9.469,19,34,46.5,508:20:0,37.83,276.9,0.0,0.49612048,27.11,72.05
2455,270,75,120,22464.95,9.467,19,34,47.6,508:19:0,37.83,278.4,0.0,0.4963487,27.19,72.26
2456,269,74,120,22475.03,9.469,19,35,47.5,503:20:0,37.83,279.9,0.0,0.4965769,27.26,72.47
2457,270,74,120,22483.28,9.463,19,35,48.6,503:12:0,37.83,280.4,0.0,0.4968051,27.24,72.62
2458,271,74,120,22491.28,9.469,19,35,49.3,503:23:0,37.83,280.6,0.0,0.4968051,27.22,72.75
2459,271,75,120,22502.23,9.464,19,35,48.9,503:28:15,37.83,283.1,0.0,0.4968051,27.22,73.39
2460,270,76,121,22512.61,9.469,19,34,48.8,495,37.83,285.0,0.0,0.49703333,27.23,73.77
2461,269,75,121,22522.69,9.468,19,34,46.3,500:24:0,37.83,285.9,0.0,0.49726152,27.3,73.78
2462,269,74,120,22531.02,9.464,19,35,45.4,503:15:0,37.83,286.7,0.0,0.49748972,27.37,73.8
2463,270,74,121,22539.64,9.469,19,35,44.2,503:15:0,37.83,287.8,0.0,0.49771795,27.42,73.93
2464,271,74,121,22551.67,9.468,19,35,45.0,503:15:0,37.83,289.0,0.0,0.49771795,27.47,74.14
2465,272,75,120,22560.21,9.464,19,35,43.6,496:19:0,37.83,290.2,0.0,0.49771795,27.47,74.35
2466,272,76,121,22570.3,9.468,19,34,44.5,480:39:0,37.83,291.2,0.0,0.49771795,27.43,74.54
2467,270,77,121,22578.86,9.464,19,33,44.7,500:12:0,37.83,292.1,0.0,0.49794614,27.39,74.72
2468,269,77,121,22589.21,9.469,19,33,43.5,508:15:0,37.83,291.7,0.0,0.49817434,27.37,74.72
2469,269,76,121,22599.28,9.468,19,34,44.8,503:15:0,37.83,291.1,0.0,0.49840257,27.36,74.7
2470,270,75,121,22607.61,9.464,19,34,46.1,508:15:0,37.83,290.9,0.0,0.49863076,27.33,74.69
2471,270,74,121,22616.24,9.469,19,35,47.9,503:15:0,37.83,290.7,0.0,0.49885896,27.3,74.68
2472,270,74,121,22628.26,9.468,19,35,47.3,503:15:0,37.83,290.4,0.0,0.49908718,27.21,74.65
2473,271,74,120,22636.81,9.464,19,35,47.8,503:12:0,37.83,289.8,0.0,0.49908718,27.11,74.56
2474,271,75,121,22646.89,9.468,19,35,50.3,991,37.83,290.5,0.0,0.49908718,26.98,74.66
2475,270,76,121,22655.44,9.464,19,34,51.5,994:8:0,37.83,294.0,0.0,0.49931538,26.77,75.21
2476,269,76,121,22665.75,9.469,19,34,49.0,491:15:0,37.83,297.4,0.0,0.49954358,26.58,75.78
2477,269,75,121,22675.87,9.468,19,34,47.5,503:20:0,37.83,300.8,0.0,0.4997718,26.45,76.66
2478,270,75,121,22684.43,9.464,19,34,46.1,503:8:0,37.83,303.9,0.0,0.5,26.31,77.44
2479,270,75,122,22694.5,9.468,19,34,45.2,500:20:0,37.83,303.6,0.0,0.5002282,26.13,77.18
2480,270,75,122,22703.07,9.464,19,34,44.5,500:15:0,37.83,303.3,0.0,0.5004564,25.96,76.93
2481,270,75,121,22713.41,9.469,19,34,40.6,498:12:0,37.83,302.9,0.0,0.5006846,25.82,76.67
2482,270,75,121,22723.48,9.468,19,34,43.2,508:15:0,37.83,302.0,0.0,0.50091285,25.69,76.48
2483,270,75,121,22732.04,9.464,19,34,41.7,503:12:0,37.83,301.1,0.0,0.501141,25.55,76.28
2484,271,75,122,22742.12,9.468,19,35,40.9,496:15:0,37.83,300.3,0.0,0.501141,25.45,76.12
2485,271,76,121,22750.35,9.464,19,34,43.9,492,37.83,299.6,0.0,0.501141,25.34,76.0
2486,271,76,121,22758.31,9.469,19,34,43.9,508:20:8,37.83,299.0,0.0,0.501141,25.25,75.87
2487,270,76,122,22769.02,9.463,19,34,42.7,496:3:0,37.83,298.8,0.0,0.50136924,25.17,75.76
2488,267,76,122,22777.3,9.463,19,34,43.7,491:15:0,37.83,299.0,0.0,0.50159746,25.1,75.66
2489,267,75,121,22785.81,9.464,19,34,47.1,491:8:0,37.83,299.1,0.0,0.50182563,25.03,75.55
2490,270,74,122,22796.2,9.469,19,35,46.3,496:3:0,37.83,299.3,0.0,0.50205386,24.96,75.43
2491,271,73,123,22806.29,9.468,19,35,48.9,499,37.83,299.3,0.0,0.50205386,24.89,75.2
2492,270,74,123,22814.84,9.464,19,35,47.7,992:12:0,37.83,299.4,0.0,0.5022821,24.83,74.97
2493,269,75,123,22825.19,9.469,19,34,48.2,503:15:0,37.83,299.4,0.0,0.50251025,24.82,75.02
2494,270,74,122,22835.01,9.469,19,35,49.1,503:19:0,37.83,299.4,0.0,0.5027385,24.82,75.29
2495,271,74,122,22841.38,9.464,19,35,50.8,500:8:0,37.83,299.4,0.0,0.5027385,24.82,75.51
2496,271,75,122,22854.18,9.469,19,35,50.1,648,37.83,298.8,0.0,0.5027385,24.82,75.29
2497,270,75,121,22864.25,9.468,19,34,49.9,508:19:0,37.83,298.3,0.0,0.5029667,24.81,75.08
2498,270,76,121,22872.8,9.464,19,34,50.6,512:24:0,37.83,297.6,0.0,0.50319487,24.74,74.86
2499,271,76,120,22882.88,9.468,19,34,49.9,512:24:0,37.83,296.9,0.0,0.50319487,24.67,74.65
2500,271,76,120,22891.43,9.464,19,34,46.0,508:20:0,37.83,296.2,0.0,0.50319487,24.61,74.44
2501,270,77,120,22901.5,9.468,19,33,44.6,511:20:0,37.83,296.3,0.0,0.5034231,24.56,74.51
2502,270,77,119,22910.07,9.464,19,33,45.6,512:28:0,37.83,296.6,0.0,0.5036513,24.52,74.64
2503,271,77,119,22919.96,9.469,19,34,43.4,500,37.83,297.0,0.0,0.5036513,24.48,74.73
2504,270,77,119,22926.85,9.463,19,33,42.6,503:23:0,37.83,297.5,0.0,0.5038795,24.45,74.71
2505,269,77,119,22938.77,9.468,19,33,44.0,508:32:20,37.83,298.1,0.0,0.5041077,24.42,74.71
2506,269,76,119,22947.33,9.464,19,34,44.8,512:15:0,37.83,298.5,0.0,0.50433594,24.4,74.91
2507,269,75,120,22957.68,9.469,19,34,45.4,512:27:0,37.83,299.2,0.0,0.5045641,24.38,75.16
2508,269,74,120,22967.75,9.468,19,35,45.6,516:28:0,37.83,300.9,0.0,0.50479233,24.41,75.53
2509,269,74,119,22976.31,9.464,19,35,44.7,520:28:0,37.83,302.0,0.0,0.50502056,24.46,75.78
2510,271,74,119,22986.66,9.469,19,35,43.4,508:30:0,37.83,301.0,0.0,0.50502056,24.56,75.5
