time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv,THb,smo2
6880.0,284.0,82.0,139.0,68647.93,10.197,18.0,33.0,38.23,0.68345475,32.74,191.6,66.0,30.45,0.8,437:12:00,65.659,59.94
6881.0,283.0,82.0,139.0,68657.89,10.197,18.0,33.0,38.23,0.6835588,32.92,192.1,66.06,30.45,0.8,439:19:10,65.561,59.888999999999996
6882.0,283.0,81.0,139.0,68667.47,10.197,18.0,33.0,38.23,0.68366283,33.37,191.4,65.86,30.45,0.8,440:10:00,64.589,59.813
6883.0,283.0,80.0,139.0,68680.0,10.197,18.0,34.0,38.23,0.6837669,33.86,190.5,65.65,30.4,0.8,442:19:08,65.55499999999999,59.678
6884.0,285.0,81.0,139.0,68689.3,10.197,18.0,34.0,38.23,0.683871,34.25,190.9,66.18,30.4,0.8,444:13:00,64.497,59.699
6885.0,286.0,82.0,139.0,68699.26,10.197,18.0,33.0,38.23,0.68397504,34.63,191.2,66.56,30.4,0.8,439:08:00,65.239,59.739999999999995
6886.0,285.0,83.0,139.0,68707.95,10.197,18.0,33.0,38.23,0.6840791,34.95,190.9,65.99,30.4,0.8,442:19:15,64.608,59.739
6887.0,283.0,82.0,139.0,68719.52,10.197,18.0,33.0,38.23,0.6841831,35.21,191.0,65.87,30.4,0.8,437:13:00,64.84,59.872
6888.0,283.0,82.0,139.0,68729.55,10.197,18.0,33.0,38.23,0.6842872,35.43,191.3,66.06,30.4,0.8,867,64.047,59.83200000000001
6889.0,283.0,81.0,139.0,68738.8,10.197,18.0,33.0,38.23,0.68439126,35.63,191.5,66.42,30.4,0.8,439:08:00,63.891,59.715999999999994
6890.0,284.0,81.0,138.0,68748.95,10.197,18.0,33.0,38.23,0.68449533,35.79,191.3,66.7,30.4,0.8,874:05:00,64.551,59.597
6891.0,286.0,82.0,139.0,68761.0,10.197,18.0,33.0,38.23,0.6845994,35.8,189.2,66.67,30.4,0.8,444:12:00,64.328,59.556
6892.0,285.0,83.0,139.0,68770.05,10.197,18.0,33.0,38.23,0.6847034,35.66,187.5,66.6,30.4,0.8,439:03:00,63.855999999999995,59.465999999999994
6893.0,284.0,83.0,138.0,68780.02,10.197,18.0,33.0,38.23,0.6848075,35.55,185.2,66.29,30.4,0.8,442:19:12,63.431,59.321000000000005
6894.0,283.0,82.0,139.0,68788.63,10.197,18.0,33.0,38.23,0.68491155,35.53,183.1,66.0,30.4,0.8,432,63.77444444444445,59.25222222222222
6895.0,282.0,81.0,139.0,68801.98,10.197,18.0,33.0,38.23,0.6850156,35.6,183.3,66.39,30.4,0.8,435:20:15,63.809999999999995,59.25363636363636
6896.0,284.0,80.0,138.0,68811.45,10.197,18.0,34.0,38.23,0.6851197,35.66,183.2,66.74,30.4,0.8,437:12:00,64.215,59.325
6897.0,287.0,80.0,138.0,68819.73,10.197,18.0,34.0,38.23,0.6852237,35.72,182.6,66.94,30.4,0.8,435:19:12,63.766000000000005,59.387
6898.0,287.0,83.0,139.0,68831.38,10.197,18.0,33.0,38.23,0.68532777,35.81,182.6,67.18,30.4,0.8,433:15:00,64.617,59.372
6899.0,285.0,85.0,139.0,68840.44,10.197,18.0,32.0,38.23,0.68543184,35.93,183.0,67.45,30.4,0.8,866:15:00,63.166,59.235
6900.0,285.0,85.0,139.0,68852.09,10.197,18.0,32.0,38.23,0.6855359,36.09,183.6,67.92,30.4,0.8,864,64.08500000000001,59.089999999999996
6901.0,284.0,85.0,139.0,68862.76,10.197,18.0,32.0,38.23,0.68564,36.22,184.4,68.3,30.4,0.8,435:12:00,64.804,58.91799999999999
6902.0,283.0,85.0,139.0,68871.48,10.197,18.0,32.0,38.23,0.685744,36.26,185.4,68.46,30.4,0.8,440:10:00,63.739999999999995,58.855
6903.0,283.0,84.0,139.0,68881.45,10.197,18.0,32.0,38.23,0.68584806,36.29,185.4,68.17,30.4,0.8,433:22:12,64.535,58.887
6904.0,283.0,82.0,139.0,68893.49,10.197,18.0,33.0,38.23,0.6859521,36.28,183.4,66.9,30.4,0.8,439:12:00,64.238,58.973
6905.0,284.0,82.0,139.0,68902.54,10.197,18.0,33.0,38.23,0.6860562,36.26,181.1,65.96,30.4,0.8,430:24:12,61.7,58.962
6906.0,285.0,83.0,139.0,68914.19,10.197,18.0,33.0,38.23,0.68616027,36.2,178.4,65.46,30.4,0.8,440:13:00,64.06,58.967
6907.0,285.0,84.0,139.0,68922.63,10.197,18.0,32.0,38.23,0.68626434,36.08,176.6,65.26,30.4,0.8,439:15:00,63.864999999999995,59.04299999999999
6908.0,284.0,84.0,139.0,68933.0,10.197,18.0,32.0,38.23,0.68636835,35.86,176.3,65.62,30.4,0.8,437:13:00,64.59,59.142999999999994
6909.0,286.0,85.0,139.0,68943.55,10.197,18.0,32.0,38.23,0.6864724,35.96,177.5,66.08,30.4,0.8,439:10:00,65.189,58.99400000000001
6910.0,286.0,87.0,139.0,68952.22,10.197,18.0,31.0,38.23,0.6865765,36.16,178.1,66.13,30.4,0.8,439:12:00,64.452,58.742
6911.0,283.0,87.0,139.0,68963.88,10.197,18.0,31.0,38.23,0.68668056,36.38,178.5,66.01,30.4,0.8,868:10:00,64.75,58.855999999999995
6912.0,283.0,86.0,138.0,68972.92,10.197,18.0,31.0,38.23,0.6867846,36.61,178.3,65.57,30.4,0.8,439:12:00,63.96900000000001,59.061
6913.0,284.0,87.0,139.0,68984.56,10.197,18.0,31.0,38.23,0.68688864,36.83,178.1,65.14,30.4,0.8,437:17:12,65.279,59.178999999999995
6914.0,285.0,87.0,139.0,68993.02,10.197,18.0,31.0,38.23,0.6869927,36.98,177.5,64.95,30.4,0.8,439:15:00,64.453,59.222
6915.0,284.0,87.0,139.0,69005.02,10.197,18.0,31.0,38.23,0.6870968,37.14,177.0,64.77,30.4,0.8,433:22:13,64.622,59.291
6916.0,283.0,86.0,139.0,69015.24,10.197,18.0,31.0,38.23,0.68720084,37.47,177.4,65.05,30.4,0.8,442:13:00,65.018,59.408
6917.0,283.0,84.0,139.0,69024.52,10.197,18.0,32.0,38.23,0.6873049,37.71,178.3,65.43,30.4,0.8,435:15:00,64.125,59.519000000000005
6918.0,283.0,84.0,139.0,69035.41,10.197,18.0,32.0,38.23,0.6874089,37.86,178.1,65.14,30.4,0.8,439:22:08,64.123,59.64399999999999
6919.0,284.0,84.0,139.0,69045.16,10.197,18.0,32.0,38.23,0.687513,37.94,176.5,64.01,30.4,0.8,442:17:00,63.894000000000005,59.648
6920.0,284.0,84.0,138.0,69055.33,10.197,18.0,32.0,38.23,0.68761706,38.0,175.8,63.42,30.4,0.8,439:08:00,64.38399999999999,59.649
6921.0,283.0,83.0,138.0,69067.38,10.197,18.0,33.0,38.23,0.68772113,38.0,176.1,63.36,30.4,0.8,442:24:17,63.047000000000004,59.67
6922.0,283.0,83.0,138.0,69076.39,10.197,18.0,33.0,38.23,0.6878252,37.94,175.5,63.15,30.4,0.8,437:17:00,63.324,59.67
6923.0,282.0,81.0,138.0,69086.38,10.197,18.0,33.0,38.23,0.6879292,37.86,173.7,62.6,30.4,0.8,444:17:00,61.422000000000004,59.105999999999995
6924.0,282.0,80.0,138.0,69096.73,9.951,18.0,34.0,38.23,0.6880333,37.71,172.0,62.04,30.4,0.8,437:17:00,63.858000000000004,58.33
6925.0,283.0,78.0,138.0,69105.37,10.139,18.0,35.0,38.23,0.68813735,37.52,170.4,61.56,30.4,0.8,444:22:12,63.625,58.327999999999996
6926.0,285.0,79.0,138.0,69115.37,10.197,18.0,34.0,38.23,0.6882414,37.41,169.5,61.55,30.4,0.8,444:15:00,62.645,58.95
6927.0,286.0,81.0,138.0,69127.41,10.197,18.0,34.0,38.23,0.6883455,37.31,168.7,61.53,30.4,0.8,444:15:00,63.593,59.664
6928.0,286.0,83.0,138.0,69136.45,10.197,18.0,33.0,38.23,0.6884495,37.18,168.7,62.02,30.4,0.8,442:12:00,64.257,60.158
6929.0,285.0,84.0,138.0,69148.1,10.197,18.0,32.0,38.23,0.6885536,37.07,168.7,62.35,30.4,0.8,442:17:00,64.942,60.455
6930.0,284.0,84.0,138.0,69157.16,10.197,18.0,32.0,38.23,0.68865764,37.05,168.6,62.27,30.4,0.8,442:30:00,63.962,60.583000000000006
6931.0,284.0,83.0,138.0,69167.13,10.197,18.0,33.0,38.23,0.6887617,37.05,168.6,62.19,30.4,0.8,444:10:00,65.0,60.58
6932.0,284.0,84.0,138.0,69179.17,10.197,18.0,32.0,38.23,0.6888658,37.07,168.7,62.08,30.4,0.8,444:20:08,64.6,60.408
6933.0,284.0,85.0,138.0,69188.22,10.197,18.0,32.0,38.23,0.68896985,36.91,167.7,61.36,30.4,0.8,439:15:00,64.451,60.15
6934.0,285.0,85.0,138.0,69196.49,10.197,18.0,32.0,38.23,0.68907386,36.74,166.5,60.6,30.4,0.8,439:12:12,63.337,59.961
6935.0,285.0,85.0,138.0,69208.14,10.197,18.0,32.0,38.23,0.68917793,36.43,167.3,60.71,30.35,0.8,440:06:00,63.408,59.863
6936.0,285.0,86.0,138.0,69217.18,10.197,18.0,32.0,38.23,0.689282,36.12,168.0,60.82,30.4,0.8,439:08:00,62.964999999999996,59.75699999999999
6937.0,285.0,87.0,138.0,69227.92,10.197,18.0,31.0,38.23,0.68938607,35.77,168.9,60.85,30.4,0.8,439:08:00,65.03,59.747
6938.0,284.0,87.0,138.0,69237.73,10.197,18.0,31.0,38.23,0.68949014,35.41,169.9,60.86,30.35,0.8,862:13:00,64.708,59.797000000000004
6939.0,283.0,85.0,139.0,69247.86,10.197,18.0,32.0,38.23,0.68959415,35.1,171.0,60.94,30.35,0.8,865,65.001,59.85
6940.0,281.0,82.0,139.0,69259.9,10.197,18.0,33.0,38.23,0.6896982,34.82,172.0,60.98,30.4,0.8,435:15:00,64.813,59.897000000000006
6941.0,282.0,80.0,140.0,69270.63,10.197,18.0,34.0,38.23,0.6898023,34.65,170.9,60.37,30.4,0.8,449:25:00,64.556,59.885000000000005
6942.0,283.0,80.0,139.0,69279.3,10.197,18.0,34.0,38.23,0.68990636,34.81,170.6,60.05,30.4,0.8,442:05:00,65.08200000000001,59.766
6943.0,284.0,80.0,139.0,69289.27,10.197,18.0,34.0,38.23,0.6900104,35.03,170.8,60.07,30.4,0.8,444:15:00,64.478,59.689
6944.0,284.0,81.0,139.0,69297.91,10.197,18.0,33.0,38.23,0.69011444,35.27,171.4,60.46,30.4,0.8,437:12:00,65.697,59.714
6945.0,285.0,82.0,138.0,69309.55,10.197,18.0,33.0,38.23,0.6902185,35.45,171.4,60.54,30.4,0.8,442:20:12,65.465,59.75599999999999
6946.0,284.0,81.0,138.0,69320.3,9.951,18.0,33.0,38.23,0.6903226,35.59,171.1,60.46,30.35,0.7,435:17:00,66.351,59.67999999999999
6947.0,284.0,81.0,139.0,69328.98,10.141,18.0,33.0,38.23,0.69042665,35.72,170.6,60.04,30.35,0.7,440:15:00,65.53,59.741
6948.0,284.0,81.0,138.0,69340.61,10.197,18.0,33.0,38.23,0.6905307,35.84,170.0,59.48,30.35,0.7,440:17:15,65.815,59.757000000000005
6949.0,285.0,83.0,138.0,69351.36,10.197,18.0,33.0,38.23,0.6906347,35.92,168.6,58.9,30.35,0.7,440:03:00,65.523,59.788
6950.0,286.0,84.0,138.0,69360.02,10.197,18.0,33.0,38.23,0.6907388,35.97,166.8,58.34,30.35,0.8,872:08:00,64.064,59.811
6951.0,285.0,85.0,139.0,69371.68,10.197,18.0,32.0,38.23,0.69084287,35.97,165.6,58.07,30.35,0.8,437:05:00,65.304,59.753
6952.0,284.0,86.0,138.0,69380.73,10.197,18.0,32.0,38.23,0.69094694,35.88,164.3,58.07,30.35,0.7,435:06:00,65.414,59.690999999999995
6953.0,285.0,87.0,138.0,69392.38,10.197,18.0,31.0,38.23,0.691051,35.8,164.5,58.63,30.35,0.8,439:06:00,65.824,59.693999999999996
6954.0,286.0,87.0,138.0,69401.43,10.197,18.0,31.0,38.23,0.6911551,35.71,166.5,59.96,30.35,0.8,437:05:00,65.46799999999999,59.677
6955.0,284.0,88.0,139.0,69413.08,10.197,18.0,31.0,38.23,0.6912591,35.57,167.2,60.41,30.35,0.7,435:05:00,65.454,59.621
6956.0,283.0,87.0,139.0,69421.52,10.197,18.0,31.0,38.23,0.69136316,35.42,167.7,60.76,30.35,0.7,435:03:00,64.326,59.553999999999995
6957.0,283.0,86.0,140.0,69433.52,10.197,18.0,31.0,38.23,0.6914672,35.31,168.7,61.23,30.35,0.7,435:17:05,64.98400000000001,59.487
6958.0,284.0,86.0,141.0,69442.83,10.197,18.0,32.0,38.23,0.6915713,35.2,169.9,61.75,30.35,0.7,428:10:00,64.67,59.501
6959.0,285.0,87.0,141.0,69454.49,10.197,18.0,31.0,38.23,0.69167536,35.32,170.8,61.99,30.35,0.7,435:10:08,65.362,59.669000000000004
6960.0,284.0,88.0,140.0,69463.53,10.197,18.0,31.0,38.23,0.6917794,35.47,171.8,62.19,30.35,0.7,435:03:00,64.849,59.834
6961.0,282.0,87.0,140.0,69471.8,10.197,18.0,31.0,38.23,0.69188344,35.88,173.8,62.01,30.35,0.7,437:10:00,65.247,59.94500000000001
6962.0,282.0,86.0,140.0,69482.55,10.197,18.0,31.0,38.23,0.6919875,36.14,174.1,61.87,30.35,0.7,430:08:00,64.96799999999999,60.073
6963.0,282.0,84.0,140.0,69493.16,10.197,18.0,32.0,38.23,0.6920916,36.36,174.0,61.74,30.35,0.7,433:12:05,64.951,60.193000000000005
6964.0,283.0,83.0,141.0,69502.03,10.197,18.0,33.0,38.23,0.69219565,36.58,173.8,61.61,30.35,0.7,433:15:03,64.666,60.178
6965.0,284.0,82.0,140.0,69511.79,10.197,18.0,33.0,38.23,0.69229966,36.86,174.9,61.94,30.35,0.7,437:08:00,65.03,60.181999999999995
6966.0,283.0,81.0,140.0,69523.63,10.197,18.0,33.0,38.23,0.69240373,37.15,176.1,62.31,30.35,0.7,435:05:00,64.688,60.133
6967.0,283.0,81.0,140.0,69533.06,10.197,18.0,33.0,38.23,0.6925078,37.37,177.6,62.59,30.35,0.7,432:08:00,64.83399999999999,60.09400000000001
6968.0,285.0,82.0,140.0,69542.84,10.197,18.0,33.0,38.23,0.6926119,37.58,179.2,62.83,30.35,0.7,858:08:00,66.19800000000001,59.991
6969.0,285.0,83.0,141.0,69551.7,10.197,18.0,33.0,38.23,0.69271594,37.69,180.5,62.59,30.35,0.7,428:08:00,65.03999999999999,59.839
6970.0,284.0,82.0,141.0,69562.95,10.197,18.0,33.0,38.23,0.69281995,37.79,181.6,62.36,30.35,0.7,851,65.227,59.867
6971.0,284.0,82.0,140.0,69573.89,10.197,18.0,33.0,38.23,0.692924,37.91,181.7,62.07,30.35,0.7,435:13:12,65.05699999999999,60.036
6972.0,285.0,83.0,141.0,69582.77,10.197,18.0,33.0,38.23,0.6930281,38.07,180.3,61.69,30.35,0.7,430:10:00,65.67699999999999,60.220000000000006
6973.0,285.0,85.0,141.0,69594.01,10.197,18.0,32.0,38.23,0.69313216,38.22,178.0,61.25,30.35,0.7,855,64.55,60.266999999999996
6974.0,285.0,85.0,141.0,69603.47,10.197,18.0,32.0,38.23,0.69323623,38.32,179.1,62.08,30.35,0.7,432:17:08,65.213,60.146
6975.0,284.0,85.0,140.0,69614.71,10.197,18.0,32.0,38.23,0.69334024,38.4,181.8,63.44,30.35,0.7,437:05:00,64.36,60.003
6976.0,283.0,84.0,140.0,69625.65,10.197,18.0,32.0,38.23,0.6934443,38.38,184.4,63.85,30.35,0.7,439:10:00,61.724000000000004,59.892999999999994
6977.0,282.0,83.0,140.0,69634.52,10.197,18.0,32.0,38.23,0.6935484,38.32,186.7,63.88,30.35,0.7,437:08:12,63.096000000000004,59.773
6978.0,283.0,82.0,140.0,69644.26,10.197,18.0,33.0,38.23,0.69365245,38.23,189.2,63.91,30.35,0.7,437:05:00,63.791999999999994,59.69199999999999
6979.0,285.0,83.0,140.0,69656.1,10.197,18.0,33.0,38.23,0.6937565,38.09,192.2,64.32,30.3,0.7,437:12:00,64.34299999999999,59.75
6980.0,285.0,83.0,140.0,69665.56,10.197,18.0,33.0,38.23,0.6938606,37.97,195.3,65.3,30.35,0.7,435:05:00,63.778,59.827
6981.0,285.0,84.0,140.0,69676.81,10.197,18.0,32.0,38.23,0.6939646,37.78,198.5,66.26,30.35,0.7,437:17:10,63.345000000000006,59.809000000000005
6982.0,285.0,84.0,140.0,69686.26,10.197,18.0,32.0,38.23,0.6940687,37.5,201.7,67.2,30.35,0.7,437:08:15,65.32300000000001,59.75699999999999
6983.0,285.0,86.0,140.0,69694.55,10.197,18.0,32.0,38.23,0.69417274,37.16,204.1,67.75,30.35,0.7,437:10:00,64.299,59.664
6984.0,285.0,87.0,139.0,69705.79,10.197,18.0,31.0,38.23,0.6942768,36.81,206.5,68.26,30.35,0.7,437:03:00,65.479,59.674
6985.0,284.0,86.0,139.0,69715.24,10.197,18.0,32.0,38.23,0.6943809,36.51,206.2,68.16,30.35,0.7,862,65.088,59.69
6986.0,283.0,85.0,140.0,69726.48,10.197,18.0,32.0,38.23,0.6944849,36.22,205.2,67.9,30.35,0.7,432:17:12,64.644,59.73199999999999
6987.0,283.0,84.0,140.0,69737.43,10.197,18.0,32.0,38.23,0.69458896,35.93,204.3,67.65,30.35,0.7,435:10:00,63.919,59.813
6988.0,283.0,84.0,139.0,69745.76,10.197,18.0,32.0,38.23,0.694693,35.51,201.7,67.21,30.35,0.7,437:08:00,63.436,59.961
6989.0,284.0,85.0,139.0,69756.3,10.197,18.0,32.0,38.23,0.6947971,35.1,199.0,66.61,30.3,0.7,440:20:00,63.882999999999996,60.117
6990.0,285.0,84.0,140.0,69766.73,10.197,18.0,32.0,38.23,0.69490117,34.83,197.2,65.88,30.35,0.7,435:06:00,63.66799999999999,60.165
6991.0,284.0,83.0,140.0,69776.72,10.197,18.0,33.0,38.23,0.6950052,34.57,196.8,65.51,30.35,0.7,435:06:00,63.427,60.063
6992.0,283.0,83.0,140.0,69788.58,10.197,18.0,33.0,38.23,0.69510925,34.33,198.2,65.61,30.35,0.7,437:13:05,63.648,59.876
6993.0,284.0,84.0,140.0,69798.05,10.197,18.0,32.0,38.23,0.6952133,34.1,199.1,65.64,30.3,0.7,437:03:00,62.225,59.734
6994.0,284.0,84.0,140.0,69807.79,10.197,18.0,32.0,38.23,0.6953174,33.88,199.2,65.57,30.3,0.7,437:06:00,64.237,59.673
6995.0,283.0,83.0,140.0,69819.64,10.197,18.0,33.0,38.23,0.69542146,33.64,199.7,65.71,30.3,0.7,430:15:03,64.09700000000001,59.622
6996.0,283.0,82.0,140.0,69829.1,10.197,18.0,33.0,38.23,0.69552547,33.38,200.7,66.07,30.35,0.7,432:10:00,65.37,59.587
6997.0,283.0,81.0,140.0,69838.87,10.197,18.0,33.0,38.23,0.69562954,33.12,201.7,66.43,30.35,0.7,437:15:05,64.535,59.63099999999999
6998.0,282.0,80.0,141.0,69849.22,10.197,18.0,34.0,38.23,0.6957336,32.76,202.9,66.94,30.35,0.7,437:06:00,65.26,59.681
6999.0,282.0,79.0,140.0,69858.09,10.197,18.0,34.0,38.23,0.6958377,32.37,204.3,67.48,30.35,0.7,433:06:00,64.933,59.734
7000.0,282.0,78.0,141.0,69867.84,10.197,18.0,35.0,38.23,0.69594175,31.85,206.7,68.08,30.35,0.7,852:05:00,64.596,59.799
7001.0,283.0,77.0,141.0,69876.96,10.197,18.0,35.0,38.23,0.69604576,31.41,209.7,68.75,30.35,0.7,851,65.137,59.847
7002.0,284.0,77.0,140.0,69887.82,10.197,18.0,35.0,38.23,0.6961498,31.16,212.4,69.25,30.35,0.7,430:06:00,62.904999999999994,59.90599999999999
7003.0,284.0,78.0,140.0,69900.38,10.197,18.0,35.0,38.23,0.6962539,31.15,212.9,69.05,30.35,0.7,432:03:00,61.501999999999995,59.971000000000004
7004.0,285.0,79.0,140.0,69909.84,10.197,18.0,34.0,38.23,0.69635797,31.16,213.2,68.85,30.3,0.7,439:06:00,59.322,60.016999999999996
7005.0,287.0,81.0,140.0,69919.6,10.197,18.0,34.0,38.23,0.69646204,31.19,213.1,68.65,30.3,0.7,432:03:00,59.126,59.970000000000006
7006.0,286.0,83.0,140.0,69931.43,10.197,18.0,33.0,38.23,0.6965661,31.22,213.1,68.45,30.3,0.7,428:12:05,59.202,59.916999999999994
7007.0,286.0,85.0,141.0,69940.88,10.197,18.0,32.0,38.23,0.6966701,31.22,213.8,68.37,30.3,0.7,431:54:00,58.45,59.927
7008.0,286.0,87.0,141.0,69952.13,10.197,18.0,31.0,38.23,0.6967742,31.21,214.8,68.36,30.35,0.7,435:03:00,60.71,59.997
7009.0,285.0,87.0,142.0,69961.59,10.197,18.0,31.0,38.23,0.69687825,31.29,216.6,68.73,30.35,0.7,428:10:03,59.68300000000001,59.936
7010.0,284.0,86.0,141.0,69972.77,10.197,18.0,32.0,38.23,0.6969823,31.37,218.5,69.1,30.3,0.7,427:59:00,59.739,59.82899999999999
7011.0,283.0,85.0,141.0,69982.24,10.197,18.0,32.0,38.23,0.6970864,31.48,217.4,68.27,30.3,0.7,428:05:00,60.53099999999999,59.806
7012.0,283.0,84.0,141.0,69990.55,10.197,18.0,32.0,38.23,0.6971904,31.6,216.1,67.33,30.35,0.7,430:07:58,60.769000000000005,59.858000000000004
7013.0,283.0,84.0,141.0,70001.81,10.197,18.0,32.0,38.23,0.6972945,31.76,214.0,66.73,30.35,0.7,432:10:01,60.662,59.878
7014.0,284.0,85.0,142.0,70012.75,10.197,18.0,32.0,38.23,0.69739854,31.92,211.8,66.13,30.35,0.7,430:03:00,61.996,59.79299999999999
7015.0,284.0,84.0,142.0,70021.62,10.197,18.0,32.0,38.23,0.6975026,32.27,210.5,66.82,30.35,0.7,431:59:00,63.907,59.15599999999999
7016.0,283.0,83.0,142.0,70032.83,10.197,18.0,33.0,38.23,0.6976067,32.58,209.6,67.55,30.35,0.7,433:06:00,62.974000000000004,58.815
7017.0,283.0,82.0,142.0,70043.8,10.197,18.0,33.0,38.23,0.6977107,32.75,209.8,67.96,30.3,0.7,428:08:00,63.21,59.034000000000006
7018.0,283.0,82.0,142.0,70051.68,10.197,18.0,33.0,38.23,0.69781476,32.85,210.0,68.3,30.3,0.7,435:16:58,63.017999999999994,59.38099999999999
7019.0,283.0,82.0,142.0,70061.7,10.197,18.0,33.0,38.23,0.69791883,32.86,210.6,68.49,30.35,0.7,437:05:00,63.404999999999994,59.666
7020.0,283.0,81.0,142.0,70072.78,10.197,18.0,33.0,38.23,0.6980229,32.86,211.1,68.68,30.3,0.7,430:11:52,63.696000000000005,59.839
7021.0,283.0,80.0,141.0,70084.63,10.197,18.0,34.0,38.23,0.698127,32.87,211.6,68.87,30.35,0.7,444:03:00,63.918000000000006,59.876
7022.0,284.0,80.0,141.0,70094.07,10.197,18.0,34.0,38.23,0.698231,32.72,212.6,69.1,30.3,0.7,432:08:00,63.67100000000001,59.775999999999996
7023.0,285.0,80.0,140.0,70103.83,10.197,18.0,34.0,38.23,0.69833505,32.55,213.0,69.19,30.35,0.7,426:17:05,63.043000000000006,59.63099999999999
7024.0,285.0,81.0,140.0,70112.66,10.197,18.0,34.0,38.23,0.6984391,32.36,212.5,69.09,30.3,0.7,426,64.732,59.407000000000004
7025.0,285.0,83.0,141.0,70123.92,10.197,18.0,33.0,38.23,0.6985432,32.27,212.0,69.41,30.3,0.7,860:06:00,64.038,59.189
7026.0,285.0,83.0,141.0,70133.39,10.197,18.0,33.0,38.23,0.69864726,32.24,211.7,70.13,30.3,0.7,437:08:10,64.714,59.080999999999996
7027.0,284.0,84.0,141.0,70143.13,10.197,18.0,32.0,38.23,0.69875133,32.26,212.1,70.98,30.3,0.7,435:03:00,64.25399999999999,59.011
7028.0,284.0,83.0,141.0,70154.98,10.197,18.0,33.0,38.23,0.69885534,32.37,213.4,71.19,30.3,0.7,435:06:00,63.85,58.949
7029.0,283.0,83.0,141.0,70165.93,10.197,18.0,33.0,38.23,0.6989594,32.49,214.3,71.23,30.3,0.7,435:15:08,64.779,58.879999999999995
7030.0,283.0,82.0,141.0,70174.8,10.197,18.0,33.0,38.23,0.6990635,32.62,214.2,70.9,30.3,0.7,436:59:00,64.336,58.848
7031.0,284.0,81.0,140.0,70184.57,10.197,18.0,33.0,38.23,0.69916755,32.76,214.0,70.58,30.3,0.7,437:13:10,65.147,58.88099999999999
7032.0,284.0,81.0,140.0,70194.92,10.197,18.0,33.0,38.23,0.6992716,32.86,212.6,70.36,30.3,0.7,432:08:00,62.226,58.842
7033.0,285.0,82.0,140.0,70205.27,10.197,18.0,33.0,38.23,0.6993756,32.97,211.3,70.22,30.3,0.7,437:03:00,62.394000000000005,58.327
7034.0,285.0,84.0,140.0,70214.13,10.197,18.0,32.0,38.23,0.6994797,33.14,211.9,70.88,30.3,0.7,437:15:10,63.835,58.213
7035.0,283.0,83.0,140.0,70225.38,10.197,18.0,33.0,38.23,0.69958377,33.35,211.7,71.21,30.3,0.7,421,63.787,58.398
7036.0,283.0,82.0,140.0,70236.32,10.197,18.0,33.0,38.23,0.69968784,33.7,209.3,70.58,30.3,0.7,437:17:10,64.747,58.488
7037.0,284.0,82.0,140.0,70245.18,10.197,18.0,33.0,38.23,0.6997919,33.85,207.4,70.08,30.3,0.7,430:19:12,64.298,58.278
7038.0,284.0,82.0,140.0,70256.44,10.197,18.0,33.0,38.23,0.6998959,33.95,205.6,69.61,30.3,0.7,435:10:00,64.033,58.361000000000004
7039.0,284.0,83.0,140.0,70267.37,10.197,18.0,33.0,38.23,0.7,34.03,204.8,69.15,30.3,0.7,426:17:00,63.864999999999995,58.585
7040.0,284.0,83.0,140.0,70276.23,10.197,18.0,33.0,38.23,0.70010406,34.11,205.0,68.69,30.3,0.7,435:08:00,63.529999999999994,58.517999999999994
7041.0,283.0,82.0,140.0,70286.0,10.197,18.0,33.0,38.23,0.7002081,34.12,204.7,68.4,30.3,0.7,433:20:12,63.705,58.48299999999999
7042.0,282.0,80.0,139.0,70296.34,10.197,18.0,34.0,38.23,0.7003122,34.07,203.9,68.31,30.3,0.7,439:08:00,64.66499999999999,58.538
7043.0,283.0,79.0,139.0,70308.17,10.197,18.0,34.0,38.23,0.7004162,33.81,205.5,68.79,30.3,0.7,439:12:00,64.458,58.662
7044.0,285.0,81.0,140.0,70317.6,10.197,18.0,34.0,38.23,0.7005203,33.58,207.2,69.35,30.3,0.7,439:10:00,64.663,58.88099999999999
7045.0,286.0,83.0,140.0,70327.39,10.197,18.0,33.0,38.23,0.70062435,33.43,208.6,69.88,30.3,0.7,439:15:08,64.176,59.039
7046.0,286.0,84.0,140.0,70337.75,10.197,18.0,33.0,38.23,0.7007284,33.48,210.1,70.62,30.3,0.7,439:17:12,63.96900000000001,58.998000000000005
7047.0,285.0,85.0,139.0,70348.1,10.197,18.0,32.0,38.23,0.7008325,33.61,211.8,71.43,30.3,0.7,437:10:00,63.815,58.946000000000005
7048.0,284.0,85.0,139.0,70358.41,10.197,18.0,32.0,38.23,0.7009365,33.83,211.0,71.5,30.3,0.7,439:05:00,63.423,58.798
7049.0,285.0,87.0,139.0,70368.78,10.197,18.0,31.0,38.23,0.70104057,34.05,210.0,71.53,30.3,0.7,437:19:10,64.729,58.48199999999999
7050.0,284.0,87.0,139.0,70379.15,10.197,18.0,31.0,38.23,0.70114464,34.2,209.9,71.59,30.3,0.7,423,64.386,58.282
7051.0,283.0,86.0,140.0,70389.5,10.197,18.0,31.0,38.23,0.7012487,34.34,209.9,71.66,30.3,0.7,439:19:10,63.864999999999995,58.263999999999996
