time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
5632,282,76,132,55055.08,9.948,20,35,60.292,38.03,28.9,280.5,0.2,0.7693989,74.172,28.93,85.87
5633,279,77,131,55064.74,9.588,20,35,60.299,38.03,28.9,280.6,0.2,0.76953554,74.047,29.1,86.06
5634,278,76,131,55075.09,9.848,20,35,60.302,38.03,28.9,280.8,0.2,0.76967216,74.661,29.28,86.4
5635,280,76,131,55085.45,10.144,20,35,60.195,38.03,28.9,281.2,0.2,0.76980877,74.788,29.56,86.47
5636,281,77,131,55094.42,9.947,20,35,60.04,38.03,28.9,281.7,0.2,0.7699454,75.259,29.88,86.42
5637,278,77,131,55104.07,9.587,20,34,59.88,38.03,28.9,282.2,0.2,0.770082,75.598,30.27,86.49
5638,277,75,131,55113.79,9.549,20,35,59.731,38.03,28.9,282.8,0.2,0.77021855,75.446,30.7,86.65
5639,278,73,130,55124.39,9.518,20,36,59.7,38.03,28.9,283.7,0.2,0.77035517,74.577,31.09,87.01
5640,279,73,130,55135.09,9.652,20,36,59.811,38.03,28.9,284.8,0.2,0.7704918,75.036,31.46,87.45
5641,281,72,130,55145.41,10.043,20,37,59.948,38.03,28.9,286.0,0.2,0.7706284,75.391,31.76,87.89
5642,283,73,130,55155.8,10.197,20,37,60.121,38.03,28.9,287.2,0.2,0.770765,75.143,32.02,88.33
5643,283,74,130,55164.8,10.197,20,37,60.312,38.03,28.9,290.0,0.2,0.7709016,74.946,32.27,89.38
5644,282,76,130,55174.46,9.996,20,35,60.488,38.03,28.9,293.3,0.2,0.77103823,75.153,32.53,90.61
5645,281,78,131,55184.8,10.096,20,34,60.634,38.03,28.9,298.5,0.2,0.77117485,75.823,32.75,92.29
5646,281,79,130,55193.78,10.197,20,34,60.668,38.03,28.9,300.8,0.2,0.77131146,75.704,32.87,92.76
5647,282,80,131,55203.44,10.092,20,34,60.653,38.03,28.9,301.3,0.2,0.7714481,76.169,32.93,92.55
5648,281,80,130,55211.91,9.697,20,34,60.656,38.03,28.9,298.7,0.2,0.7715847,76.392,33.15,92.43
5649,279,79,129,55221.68,9.471,20,34,60.602,38.03,28.95,295.7,0.2,0.7717213,76.663,33.31,92.36
5650,278,78,129,55233.8,9.62,20,34,60.676,38.03,28.9,292.6,0.2,0.7718579,76.726,33.44,92.31
5651,279,78,129,55244.83,10.029,20,34,60.762,38.03,28.95,290.8,0.2,0.77199453,76.42,33.55,92.37
5652,280,78,129,55252.89,9.887,20,34,60.889,38.03,28.95,292.6,0.2,0.77213115,76.762,33.6,92.79
5653,279,78,130,55262.61,9.701,20,34,60.929,38.03,28.95,293.0,0.2,0.77226776,77.571,33.67,93.15
5654,280,77,129,55273.82,10.046,20,35,60.868,38.03,28.95,291.8,0.2,0.7724044,76.909,33.75,93.45
5655,281,78,130,55282.79,10.197,20,34,60.848,38.03,28.9,290.6,0.2,0.772541,76.083,33.81,93.49
5656,280,78,130,55292.45,9.713,20,34,60.917,38.03,28.9,289.3,0.2,0.7726776,76.579,33.86,93.44
5657,279,77,131,55302.79,9.752,20,35,61.032,38.03,28.95,288.0,0.2,0.7728142,75.915,33.9,93.47
5658,280,77,131,55311.77,10.096,20,35,61.095,38.03,28.95,286.7,0.2,0.7729508,74.579,33.93,93.5
5659,281,77,131,55321.43,10.197,20,35,61.268,38.03,28.95,285.8,0.2,0.77308744,75.34,33.93,93.48
5660,281,78,131,55331.14,9.924,20,34,61.581,38.03,28.95,286.1,0.2,0.77322406,74.597,33.83,93.2
5661,280,78,131,55340.41,10.028,20,34,61.907,38.03,28.95,288.2,0.2,0.77336067,74.757,33.67,94.13
5662,280,78,132,55351.77,9.785,20,34,62.108,38.03,28.95,290.9,0.2,0.7734973,73.468,33.48,95.4
5663,280,78,132,55362.83,9.891,20,34,62.127,38.03,28.95,294.2,0.2,0.7736339,74.213,33.16,95.96
5664,280,78,132,55373.18,10.042,20,34,62.224,38.03,28.95,295.5,0.2,0.7737705,74.761,32.89,96.13
5665,280,78,132,55382.16,9.655,20,34,62.355,38.03,28.95,293.9,0.2,0.7739071,74.573,32.69,95.72
5666,279,78,132,55391.82,9.652,20,34,62.567,38.03,28.95,292.4,0.2,0.77404374,74.833,32.49,95.57
5667,280,78,132,55401.52,10.018,20,34,62.806,38.03,28.95,291.2,0.2,0.77418035,73.593,32.24,96.0
5668,280,78,133,55410.82,9.846,20,34,62.978,38.03,28.95,291.4,0.2,0.77431697,74.01,32.11,96.64
5669,280,78,133,55420.8,9.526,20,34,63.14,38.03,28.95,293.0,0.2,0.7744536,73.546,32.07,97.45
5670,279,77,133,55429.77,9.465,20,35,63.265,38.03,28.95,295.5,0.2,0.77459013,72.502,32.04,98.32
5671,279,77,132,55439.43,9.467,20,35,63.368,38.03,28.95,299.4,0.2,0.77472675,72.251,32.04,99.28
5672,280,77,133,55448.4,9.823,20,35,63.401,38.03,28.95,299.3,0.2,0.77486336,72.919,32.12,98.95
5673,280,78,133,55458.06,10.131,20,34,63.396,38.03,28.95,298.8,0.2,0.775,72.526,32.2,98.49
5674,280,78,134,55468.41,9.706,20,34,63.343,38.02,28.95,298.5,0.2,0.7751366,70.775,32.26,98.23
5675,280,77,134,55478.76,9.853,20,35,63.208,38.02,28.95,298.3,0.2,0.7752732,71.433,32.29,98.32
5676,280,77,133,55487.73,10.148,20,35,63.191,38.02,28.95,298.2,0.2,0.7754098,72.11,32.32,98.41
5677,280,77,133,55497.38,9.8,20,35,63.178,38.02,28.95,295.7,0.2,0.77554643,71.299,32.38,97.43
5678,280,77,134,55509.12,9.91,20,35,63.146,38.02,28.95,292.2,0.2,0.77568305,71.749,32.45,95.97
5679,281,77,133,55520.16,10.153,20,35,62.973,38.02,28.95,288.8,0.2,0.77581966,72.233,32.45,95.45
5680,281,78,133,55530.51,10.091,20,34,62.825,38.02,28.95,285.5,0.2,0.7759563,71.542,32.44,95.05
5681,280,79,133,55537.9,9.765,20,34,62.809,38.02,28.95,283.6,0.2,0.7760929,71.055,32.55,94.57
5682,278,79,132,55546.83,9.466,20,34,62.817,38.02,28.95,282.2,0.2,0.7762295,71.796,32.65,94.31
5683,279,77,132,55559.49,9.753,20,35,62.835,38.02,28.95,283.3,0.2,0.7763661,71.047,32.74,95.17
5684,280,76,132,55568.45,9.725,20,35,62.798,38.02,28.95,284.2,0.2,0.7765027,71.159,32.89,95.37
5685,280,76,132,55578.1,9.905,20,35,62.516,38.02,28.95,284.8,0.2,0.77663934,72.417,33.08,95.1
5686,281,76,132,55588.46,10.138,20,35,62.281,38.02,28.95,283.0,0.2,0.77677596,72.493,33.23,94.71
5687,281,77,132,55597.43,9.944,20,35,62.235,38.02,28.95,281.2,0.2,0.77691257,71.207,33.37,94.55
5688,280,78,131,55607.09,9.771,20,34,62.309,38.02,28.95,282.5,0.2,0.7770492,71.211,33.54,95.03
5689,280,78,131,55616.82,10.019,20,34,62.44,38.02,28.95,283.8,0.2,0.7771858,71.584,33.76,95.43
5690,280,78,131,55626.11,10.073,20,34,62.511,38.02,28.95,285.4,0.2,0.7773224,70.888,34.16,95.38
5691,280,78,131,55636.08,9.74,20,34,62.48,38.02,28.95,284.8,0.2,0.777459,70.815,34.41,94.9
5692,280,78,132,55647.76,9.999,20,34,62.366,38.02,28.95,283.5,0.2,0.77759564,71.289,34.61,94.29
5693,281,78,131,55658.82,10.092,20,34,62.221,38.02,28.95,282.1,0.2,0.77773225,70.716,34.81,93.68
5694,281,79,131,55667.82,10.013,20,34,62.115,38.02,28.95,280.2,0.2,0.77786887,69.999,35.27,93.77
5695,281,80,130,55677.48,10.131,20,34,61.902,38.02,28.95,280.2,0.2,0.7780055,70.581,35.8,94.24
5696,281,81,130,55687.84,10.091,20,33,61.782,38.02,28.95,280.8,0.2,0.7781421,71.559,36.26,94.39
5697,280,81,130,55696.8,9.654,20,33,61.877,38.02,28.95,281.3,0.2,0.7782787,70.898,36.66,94.19
5698,279,80,130,55707.84,9.784,20,33,62.017,38.02,28.95,279.6,0.2,0.7784153,71.34,36.86,93.59
5699,280,80,130,55717.49,10.112,20,33,62.134,38.02,28.95,277.6,0.2,0.77855194,71.991,37.04,92.95
5700,281,81,130,55727.16,9.995,20,33,62.123,38.02,28.95,274.9,0.2,0.77868855,72.971,37.11,92.42
5701,279,81,130,55736.13,9.607,20,33,61.94,38.02,28.95,271.6,0.2,0.77882516,74.306,37.1,91.95
5702,278,80,130,55745.8,9.555,20,33,61.59,38.02,28.95,272.3,0.2,0.7789618,73.677,37.04,92.96
5703,279,79,130,55754.76,9.999,20,34,61.228,38.02,28.95,273.3,0.2,0.77909833,73.208,36.88,93.52
5704,280,79,130,55765.81,9.862,20,34,61.11,38.02,28.95,273.6,0.2,0.77923495,72.593,36.64,93.36
5705,281,80,131,55776.86,10.031,20,34,61.163,38.02,28.95,273.2,0.2,0.77937156,72.808,36.35,93.1
5706,281,81,130,55785.8,9.825,20,33,61.235,38.02,28.95,273.3,0.2,0.7795082,72.639,36.18,93.1
5707,279,80,131,55795.45,9.52,20,33,61.364,38.02,28.95,273.5,0.2,0.7796448,72.601,36.02,93.13
5708,279,79,132,55803.94,9.68,20,34,61.415,38.02,28.95,273.5,0.2,0.7797814,72.888,35.93,93.09
5709,281,80,132,55813.71,10.058,20,34,61.364,38.02,28.95,273.5,0.2,0.779918,72.748,35.8,92.95
5710,281,81,132,55824.45,9.8,20,33,61.307,38.02,28.95,273.6,0.2,0.7800546,73.081,35.64,92.74
5711,278,80,132,55836.2,9.589,20,33,61.31,38.02,28.95,273.6,0.2,0.78019124,72.076,35.47,92.53
5712,278,78,132,55845.35,9.728,20,34,61.409,38.02,28.95,273.4,0.2,0.78032786,71.782,35.42,91.86
5713,279,77,131,55855.12,9.683,20,35,61.449,38.02,28.95,273.5,0.2,0.7804645,72.637,35.41,91.26
5714,280,77,131,55864.47,9.999,20,35,61.321,38.02,28.95,274.3,0.2,0.7806011,72.871,35.41,91.01
5715,281,78,130,55874.14,10.197,20,34,61.131,38.02,28.95,274.4,0.2,0.7807377,72.068,35.38,90.44
5716,281,79,130,55884.5,9.799,20,34,61.067,38.02,28.95,272.9,0.2,0.7808743,71.9,35.31,89.18
5717,280,79,130,55893.45,9.509,20,34,61.133,38.02,28.95,271.4,0.2,0.7810109,71.298,35.21,88.17
5718,279,78,130,55903.13,9.954,20,34,61.259,38.02,28.9,269.3,0.2,0.78114754,71.305,35.03,88.05
5719,280,78,131,55912.09,9.946,20,34,61.344,38.02,28.9,268.0,0.2,0.78128415,71.837,34.83,87.98
5720,280,78,130,55921.76,9.586,20,34,61.278,38.02,28.95,268.1,0.2,0.78142077,71.365,34.58,88.03
5721,279,77,130,55930.72,9.465,20,35,61.196,38.02,28.95,269.3,0.2,0.7815574,71.229,34.3,88.63
5722,279,77,130,55943.15,9.735,20,35,61.122,38.02,28.95,270.3,0.2,0.781694,71.352,34.02,89.12
5723,280,78,130,55953.49,10.089,20,34,61.068,38.02,28.95,269.7,0.2,0.7818306,71.48,33.77,88.88
5724,280,78,131,55963.15,9.711,20,34,61.065,38.02,28.9,269.1,0.2,0.7819672,71.278,33.52,88.64
5725,279,77,131,55972.12,9.465,20,35,61.092,38.02,28.9,268.2,0.2,0.78210384,71.481,33.18,88.41
5726,280,77,131,55981.78,9.854,20,35,61.025,38.02,28.9,267.8,0.2,0.78224045,71.932,32.8,88.53
5727,280,78,131,55991.5,10.043,20,34,60.938,38.02,28.95,271.5,0.2,0.78237706,72.061,32.66,90.45
5728,280,78,131,56000.8,9.682,20,34,60.867,38.02,28.95,274.7,0.2,0.7825137,72.619,32.51,91.76
5729,280,77,131,56010.77,9.559,20,35,60.768,38.02,28.9,277.0,0.2,0.7826503,72.383,32.36,92.08
5730,280,77,131,56021.11,9.999,20,35,60.636,38.02,28.95,278.2,0.2,0.7827869,72.018,32.23,92.17
5731,281,78,131,56030.09,9.946,20,34,60.65,38.02,28.95,279.1,0.2,0.7829235,72.023,32.11,92.17
5732,280,78,130,56039.75,9.674,20,34,60.738,38.02,28.9,280.0,0.2,0.78306013,72.168,32.0,92.08
5733,279,77,131,56050.1,9.698,20,35,60.918,38.02,28.9,281.0,0.2,0.78319675,71.98,31.89,91.89
5734,279,76,130,56059.07,9.556,20,35,61.038,38.02,28.9,282.0,0.2,0.78333336,72.148,31.78,92.14
5735,279,76,130,56068.73,9.848,20,35,60.959,38.02,28.9,282.8,0.2,0.78347,72.504,31.66,92.58
5736,280,76,130,56079.04,10.045,20,35,60.747,38.02,28.9,280.5,0.2,0.7836065,72.16,31.54,91.55
5737,281,77,130,56088.02,10.147,20,35,60.576,38.02,28.9,277.4,0.2,0.78374314,71.592,31.45,90.18
5738,282,78,130,56100.46,10.197,20,35,60.599,38.02,28.9,276.3,0.2,0.78387976,71.973,31.56,90.32
5739,283,80,131,56110.8,10.197,20,34,60.737,38.02,28.9,275.3,0.2,0.7840164,72.127,31.67,90.46
5740,281,82,131,56120.45,9.996,20,33,60.877,38.02,28.9,275.1,0.2,0.784153,71.736,31.74,90.87
5741,279,81,131,56129.44,9.606,20,33,60.899,38.02,28.9,275.2,0.2,0.7842896,72.045,31.79,91.41
5742,278,80,131,56139.11,9.461,20,33,60.898,38.02,28.9,275.1,0.2,0.7844262,72.283,31.87,91.56
5743,278,78,131,56148.07,9.469,20,34,60.905,38.02,28.9,274.9,0.2,0.7845628,72.191,31.95,91.49
5744,279,77,131,56157.74,9.852,20,35,60.885,38.02,28.9,274.6,0.2,0.78469944,71.98,32.03,91.42
5745,279,76,131,56166.71,9.653,20,35,60.923,38.02,28.9,276.3,0.2,0.78483605,72.267,32.11,92.01
5746,279,76,131,56176.37,9.652,20,35,60.981,38.02,28.9,278.6,0.2,0.78497267,73.979,32.18,92.81
5747,280,77,131,56186.72,9.942,20,35,60.795,38.02,28.9,280.5,0.2,0.7851093,74.862,32.24,93.48
5748,280,76,131,56197.04,9.66,20,35,60.643,38.02,28.9,282.0,0.2,0.7852459,74.065,32.3,94.02
5749,280,76,131,56206.0,9.704,20,35,60.663,38.02,28.9,283.5,0.2,0.7853825,74.102,32.3,94.36
5750,280,76,131,56215.68,10.072,20,35,60.918,38.02,28.9,285.0,0.2,0.7855191,72.029,32.2,94.33
5751,281,77,131,56226.05,10.197,20,35,61.368,38.02,28.9,284.7,0.2,0.78565574,71.593,32.28,94.53
5752,281,78,131,56237.78,10.197,20,34,61.846,38.02,28.9,283.8,0.2,0.78579235,71.524,32.32,94.97
5753,280,78,131,56248.82,9.799,20,34,62.219,38.02,28.9,282.8,0.2,0.78592896,70.701,32.36,95.47
5754,279,77,131,56257.77,9.509,20,35,62.533,38.02,28.9,284.2,0.2,0.7860656,70.66,32.53,96.02
5755,279,77,131,56267.44,9.953,20,35,62.749,38.02,28.9,285.7,0.2,0.7862022,71.765,32.71,96.57
5756,279,76,131,56277.8,9.798,20,35,62.828,38.02,28.9,288.5,0.2,0.7863388,71.848,33.05,97.24
5757,279,75,131,56287.52,9.516,20,36,62.868,38.02,28.9,289.6,0.2,0.7864754,70.98,33.34,97.03
5758,279,75,131,56296.82,9.689,20,36,62.951,38.02,28.85,290.2,0.2,0.78661203,71.454,33.6,96.54
5759,281,76,131,56306.76,10.072,20,35,63.042,38.02,28.85,291.8,0.2,0.78674865,71.347,33.94,96.58
5760,282,77,131,56317.13,10.197,20,35,63.052,38.02,28.9,294.1,0.2,0.78688526,70.964,34.33,96.92
5761,280,77,131,56327.49,9.798,20,35,62.855,38.02,28.85,293.9,0.2,0.7870219,71.271,34.62,96.62
5762,277,76,132,56335.06,9.511,20,35,62.664,38.02,28.9,293.7,0.2,0.7871585,71.699,34.9,96.31
5763,275,75,132,56344.05,9.468,20,35,62.777,38.02,28.85,296.0,0.2,0.7872951,70.75,35.13,97.51
5764,276,72,132,56354.39,9.469,20,37,62.929,38.02,28.85,297.3,0.2,0.7874317,70.32,35.29,98.14
5765,278,70,132,56363.36,9.957,20,38,63.027,38.02,28.85,297.7,0.2,0.78756833,71.115,35.36,98.22
5766,280,69,132,56373.03,10.091,20,39,63.087,38.02,28.85,299.1,0.2,0.78770494,71.444,35.32,99.32
5767,279,69,131,56383.38,9.657,20,39,63.183,38.02,28.9,300.9,0.2,0.78784156,70.72,35.26,100.5
5768,278,68,132,56391.84,9.465,20,39,63.215,38.02,28.9,302.8,0.2,0.7879781,70.402,35.25,101.2
5769,278,67,132,56401.63,9.467,20,40,63.268,38.02,28.9,302.7,0.2,0.7881147,70.687,35.15,101.4
5770,279,66,132,56410.98,9.465,20,40,63.274,38.02,28.9,300.7,0.2,0.78825134,70.802,34.98,101.2
5771,279,65,132,56420.64,9.467,20,41,63.188,38.02,28.85,300.8,0.2,0.78838795,71.149,34.91,101.6
5772,279,65,132,56432.38,9.546,20,41,62.727,38.02,28.85,300.8,0.2,0.78852457,67.976,34.84,102.0
5773,279,64,133,56440.64,9.664,20,42,62.045,38.02,28.85,300.8,0.2,0.7886612,69.217,34.71,102.1
5774,280,64,133,56451.01,10.034,20,42,61.652,38.02,28.85,301.2,0.2,0.7887978,68.775,34.58,102.1
5775,281,64,133,56460.64,10.197,20,42,61.527,38.02,28.85,303.8,0.2,0.7889344,69.681,34.43,102.5
5776,281,65,133,56471.7,10.109,20,41,61.7,38.02,28.85,306.3,0.2,0.789071,69.316,34.27,102.8
5777,280,65,133,56479.97,9.664,20,41,61.926,38.02,28.85,307.7,0.2,0.78920764,67.884,33.96,102.2
5778,279,65,133,56490.29,9.619,20,41,62.121,38.02,28.85,308.8,0.2,0.78934425,68.118,33.75,101.9
5779,279,64,133,56499.97,9.78,20,42,62.23,38.02,28.85,309.9,0.2,0.78948087,68.688,33.56,101.7
5780,279,63,134,56509.65,9.586,20,42,62.278,38.02,28.85,311.0,0.2,0.7896175,68.99,33.46,102.1
5781,280,63,134,56518.58,9.822,20,42,62.24,38.02,28.85,310.3,0.2,0.7897541,70.053,33.37,101.7
5782,281,64,134,56529.58,10.043,20,42,62.194,38.02,28.85,307.9,0.2,0.7898907,71.733,33.29,100.4
5783,282,64,134,56540.64,10.048,20,42,62.221,38.02,28.85,305.8,0.2,0.7900273,71.883,33.21,99.37
5784,285,65,134,56550.99,10.144,20,42,62.183,38.02,28.85,306.7,0.2,0.79016393,72.625,33.12,100.5
5785,287,69,134,56561.38,10.197,20,40,62.012,38.02,28.85,307.7,0.2,0.79030055,72.662,33.04,101.6
5786,287,74,134,56571.75,10.197,20,37,61.794,38.02,28.85,309.5,0.2,0.79043716,73.48,32.94,102.2
5787,284,77,133,56580.21,9.857,20,35,61.517,38.02,28.85,311.7,0.2,0.7905738,71.77,32.84,102.6
5788,281,79,133,56589.96,9.991,20,34,61.116,38.02,28.85,313.8,0.2,0.7907104,71.74,32.74,103.0
5789,281,80,133,56599.33,9.946,20,34,60.561,38.02,28.85,316.0,0.2,0.790847,71.07,32.62,103.6
5790,281,80,133,56610.4,9.985,20,34,59.907,38.02,28.85,318.2,0.2,0.7909836,70.965,32.5,104.2
5791,281,81,133,56621.43,10.047,20,33,59.177,38.02,28.85,317.8,0.2,0.79112023,71.357,32.27,104.2
5792,280,83,133,56630.36,9.662,20,32,58.439,38.02,28.85,318.2,0.2,0.79125684,71.617,32.13,104.4
5793,278,82,133,56638.63,9.466,20,32,57.634,38.02,28.85,318.9,0.2,0.79139346,72.24,32.02,104.8
5794,277,80,133,56648.32,9.467,20,33,56.886,38.02,28.85,319.0,0.2,0.7915301,76.658,31.86,104.9
5795,278,78,133,56657.31,9.465,20,34,56.254,38.02,28.85,319.0,0.2,0.7916667,79.029,31.69,104.9
5796,279,77,134,56666.98,9.855,20,35,55.561,38.02,28.85,319.4,0.2,0.7918033,78.177,31.52,104.9
5797,281,78,134,56678.71,10.148,20,34,54.83,38.02,28.85,319.8,0.2,0.7919399,79.396,31.35,104.9
5798,282,79,134,56689.74,10.197,20,34,54.388,38.02,28.85,320.4,0.1,0.7920765,78.501,31.18,104.8
5799,281,81,133,56700.09,9.995,20,33,54.195,38.02,28.85,320.9,0.1,0.79221314,77.485,31.0,104.7
5800,280,80,133,56709.03,9.607,20,33,54.01,38.02,28.85,318.5,0.2,0.79234976,77.549,30.88,104.5
5801,280,80,133,56717.33,9.822,20,33,53.804,38.02,28.85,316.0,0.2,0.7924863,77.357,30.77,104.3
5802,280,80,133,56727.0,10.026,20,33,53.462,38.02,28.85,314.8,0.2,0.7926229,77.718,30.78,104.1
5803,281,81,133,56738.7,10.144,20,33,53.057,38.02,28.85,313.6,0.2,0.79275954,77.997,30.78,104.0
5804,282,82,133,56748.38,10.197,20,33,52.752,38.02,28.85,313.2,0.2,0.79289615,77.263,30.88,104.5
5805,281,84,133,56758.06,9.797,20,32,52.721,38.02,28.85,313.0,0.2,0.79303277,77.785,30.99,104.9
5806,279,83,133,56768.4,9.513,20,32,52.935,38.02,28.8,312.2,0.1,0.7931694,78.887,31.21,104.5
5807,278,82,133,56778.75,9.654,20,32,53.229,38.02,28.8,311.3,0.1,0.793306,79.616,31.48,103.6
5808,279,81,133,56787.68,9.797,20,33,53.731,38.02,28.8,312.6,0.1,0.7934426,79.386,31.72,102.9
5809,279,80,133,56797.32,9.675,20,33,54.488,38.02,28.85,313.9,0.2,0.7935792,79.761,31.96,102.2
5810,279,80,134,56806.34,9.634,20,33,55.205,38.02,28.85,314.2,0.2,0.79371583,78.633,32.06,102.0
5811,280,80,133,56816.02,10.017,20,33,55.836,38.02,28.8,314.3,0.1,0.79385245,78.112,32.14,101.9
5812,280,81,134,56827.76,9.861,20,33,56.437,38.02,28.8,314.5,0.1,0.79398906,78.154,32.29,101.6
5813,280,80,134,56837.4,9.539,20,33,57.068,38.02,28.8,313.8,0.1,0.7941257,78.373,32.47,101.3
5814,279,80,134,56845.68,9.704,20,33,57.659,38.02,28.8,311.2,0.1,0.7942623,79.007,32.67,101.1
5815,279,80,134,56855.35,9.674,20,33,58.188,38.02,28.8,310.1,0.1,0.7943989,79.373,32.8,101.4
5816,279,79,134,56864.31,9.508,20,34,58.732,38.02,28.8,309.0,0.1,0.7945355,77.789,32.94,101.7
5817,279,79,134,56873.98,9.653,20,34,59.336,38.02,28.85,308.7,0.1,0.79467213,77.835,33.14,102.0
5818,280,79,134,56882.95,10.049,20,34,59.987,38.02,28.85,308.9,0.1,0.79480875,77.843,33.4,102.3
5819,281,80,134,56893.95,9.788,20,34,60.554,38.02,28.8,308.1,0.1,0.79494536,77.985,33.81,101.8
5820,281,80,134,56904.97,9.991,20,34,60.907,38.02,28.8,306.2,0.1,0.795082,78.258,34.24,100.9
5821,281,81,134,56913.98,10.197,20,33,61.084,38.02,28.8,302.9,0.1,0.7952186,77.446,34.55,99.69
5822,281,82,134,56923.03,10.013,20,33,61.275,38.02,28.8,301.2,0.1,0.7953552,76.935,34.84,98.95
5823,279,81,134,56931.8,9.648,20,33,61.475,38.02,28.8,300.1,0.1,0.7954918,76.729,35.11,98.54
5824,278,80,134,56941.26,9.542,20,33,61.56,38.02,28.8,299.7,0.1,0.7956284,76.531,35.3,98.89
5825,279,80,135,56952.75,9.939,20,33,61.414,38.02,28.8,300.5,0.1,0.79576504,76.366,35.41,99.52
5826,281,81,135,56962.8,10.197,20,33,61.158,38.02,28.8,302.9,0.1,0.79590166,76.385,35.41,100.5
5827,281,81,136,56971.75,9.821,20,33,61.01,38.02,28.8,305.1,0.1,0.79603827,76.362,35.36,101.4
5828,279,80,135,56981.05,9.466,20,33,60.924,38.02,28.8,306.6,0.1,0.7961749,74.99,35.11,101.5
5829,279,79,135,56990.92,9.542,20,34,60.581,38.02,28.8,305.3,0.1,0.7963115,75.481,35.01,101.3
5830,280,79,136,57002.43,9.935,20,34,60.4,38.02,28.8,304.9,0.1,0.7964481,74.586,34.94,101.5
5831,280,80,135,57012.5,9.98,20,33,60.454,38.02,28.8,305.6,0.1,0.7965847,75.05,34.9,102.2
5832,280,80,136,57021.99,9.62,20,33,60.455,38.02,28.8,306.0,0.1,0.79672134,76.014,34.79,102.2
5833,280,80,136,57031.16,9.773,20,33,60.293,38.02,28.8,306.4,0.1,0.79685795,76.648,34.67,102.1
5834,281,81,136,57040.63,10.113,20,33,60.015,38.02,28.8,306.2,0.1,0.7969945,76.557,34.58,102.0
5835,281,80,137,57049.79,9.878,20,34,59.702,38.02,28.8,305.9,0.1,0.7971311,76.235,34.5,101.8
5836,279,80,137,57059.23,9.542,20,33,59.455,38.02,28.8,305.5,0.1,0.79726774,75.594,34.42,101.6
5837,279,79,136,57070.77,9.809,20,34,59.267,38.02,28.8,305.7,0.1,0.79740435,75.97,34.36,101.7
5838,280,79,137,57082.03,10.14,20,34,59.059,38.02,28.8,306.3,0.1,0.79754096,76.463,34.3,102.1
5839,281,79,137,57090.77,10.197,20,34,58.787,38.02,28.8,308.5,0.1,0.7976776,75.801,34.2,102.5
5840,281,80,137,57100.17,9.884,20,34,58.479,38.02,28.8,310.7,0.1,0.7978142,76.056,34.11,102.8
5841,280,80,137,57109.82,9.522,20,33,58.46,38.02,28.8,311.0,0.1,0.7979508,74.799,34.01,102.2
5842,279,80,137,57119.28,9.625,20,33,58.696,38.02,28.8,309.9,0.1,0.7980874,74.542,33.9,100.8
5843,279,79,137,57128.45,10.004,20,34,59.069,38.02,28.75,308.6,0.1,0.79822403,75.056,33.78,99.91
5844,280,79,137,57137.38,9.887,20,34,59.392,38.02,28.75,307.0,0.1,0.79836065,74.287,33.64,99.39
5845,279,78,136,57147.78,9.532,20,34,59.711,38.02,28.75,305.3,0.1,0.79849726,73.069,33.51,98.85
5846,279,77,136,57156.98,9.744,20,35,60.015,38.02,28.75,303.8,0.1,0.7986339,73.444,33.37,98.35
5847,281,77,135,57166.8,10.092,20,35,60.398,38.02,28.8,308.1,0.1,0.7987705,73.185,33.17,98.68
5848,283,78,136,57177.47,10.078,20,35,60.745,38.02,28.8,311.2,0.1,0.7989071,72.669,32.96,98.81
5849,282,80,135,57186.56,9.748,20,34,60.972,38.02,28.8,310.9,0.1,0.7990437,72.662,32.76,98.35
5850,280,81,135,57196.91,9.809,20,33,61.068,38.02,28.8,310.7,0.1,0.7991803,72.932,32.52,98.14
5851,280,81,134,57206.29,10.02,20,33,60.98,38.02,28.75,310.8,0.1,0.79931694,72.984,32.24,98.22
5852,280,81,134,57216.09,9.637,20,33,60.738,38.02,28.75,310.7,0.1,0.79945356,73.07,32.07,98.11
5853,279,80,134,57227.47,9.587,20,33,60.486,38.02,28.75,310.5,0.1,0.7995902,73.449,31.95,97.96
5854,279,79,133,57237.34,9.933,20,34,60.402,38.02,28.75,310.6,0.1,0.7997268,73.663,31.92,97.81
5855,281,79,133,57246.6,10.197,20,34,60.453,38.02,28.75,310.7,0.1,0.7998634,74.997,31.9,97.52
5856,282,80,133,57256.39,10.197,20,34,60.266,38.02,28.75,310.8,0.1,0.8,76.055,31.91,96.92
5857,283,82,133,57267.43,9.981,20,33,60.028,38.02,28.75,311.4,0.1,0.8001366,76.121,31.91,96.7
5858,280,83,133,57278.68,9.619,20,32,59.924,38.02,28.75,313.6,0.1,0.80027324,75.845,31.85,97.7
5859,278,82,133,57287.84,9.671,20,32,59.87,38.02,28.75,314.2,0.1,0.80040985,75.684,31.78,97.78
5860,279,80,132,57297.31,10.037,20,33,59.904,38.02,28.75,313.1,0.1,0.80054647,75.35,31.69,96.82
5861,281,81,133,57306.47,9.983,20,33,60.007,38.02,28.7,312.7,0.1,0.8006831,75.627,31.58,96.53
5862,280,81,132,57315.9,9.622,20,33,60.174,38.02,28.75,312.7,0.1,0.8008197,75.709,31.48,96.58
5863,278,80,133,57325.09,9.466,20,33,60.333,38.02,28.75,313.1,0.1,0.8009563,75.15,31.36,97.0
