time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
4426,223,77,144,40710.02,8.835,19,28,38.4,37.99,28.5,34.36,304.2,0.0,0.54091024,29.95,92.14
4427,223,75,144,40718.56,8.836,19,28,39.8,37.99,28.5,34.36,304.1,0.1,0.5410381,29.88,91.72
4428,223,75,145,40727.75,8.838,19,28,41.5,37.99,28.5,34.36,303.8,0.0,0.54116595,29.79,91.22
4429,224,75,144,40736.02,8.837,19,29,43.1,37.99,28.5,34.36,303.6,0.1,0.5412938,29.71,90.74
4430,225,76,144,40744.31,8.837,19,28,44.0,37.99,28.5,34.36,304.0,0.0,0.54142165,29.67,90.87
4431,225,77,144,40753.74,8.838,19,28,44.2,37.99,28.5,34.72,304.3,0.0,0.5415495,29.64,91.01
4432,224,77,144,40762.51,8.838,19,28,44.5,37.99,28.5,34.72,304.6,0.0,0.5416773,29.62,90.97
4433,223,76,143,40770.81,8.837,19,28,45.5,37.99,28.5,34.72,304.9,0.0,0.54180515,29.62,90.8
4434,223,75,143,40780.66,8.838,19,28,46.4,37.99,28.5,34.72,304.3,0.0,0.541933,29.7,90.34
4435,223,74,142,40789.85,8.838,19,29,46.5,37.99,28.5,34.72,302.5,0.1,0.54206085,29.9,89.52
4436,223,73,141,40799.29,8.838,19,29,46.0,37.99,28.5,34.96,300.7,0.0,0.5421887,30.09,89.27
4437,224,73,140,40808.06,8.838,19,29,48.7,37.99,28.45,34.96,298.7,0.0,0.54231656,30.29,89.27
4438,225,74,140,40815.93,8.837,19,29,49.2,37.99,28.5,34.96,298.3,0.0,0.5424444,30.54,89.65
4439,226,76,139,40824.64,8.837,19,28,48.7,37.99,28.5,34.96,299.0,0.0,0.54257226,30.82,90.34
4440,225,77,138,40834.48,8.838,19,28,49.6,37.99,28.5,34.96,300.6,0.0,0.54270005,30.9,91.17
4441,223,77,136,40843.25,8.838,19,28,48.9,37.99,28.5,34.72,302.1,0.0,0.5428279,30.99,92.01
4442,223,76,136,40851.55,8.837,19,28,49.3,37.99,28.5,34.72,303.7,0.1,0.54295576,30.94,93.37
4443,224,75,136,40861.39,8.838,19,29,47.8,37.99,28.5,34.72,305.3,0.1,0.5430836,30.9,94.74
4444,224,75,136,40870.58,8.838,19,29,47.7,37.99,28.5,34.72,304.0,0.0,0.54321146,30.84,95.15
4445,224,76,136,40877.79,8.837,19,28,48.8,37.99,28.5,34.72,303.2,0.1,0.5433393,30.79,95.33
4446,224,76,135,40885.59,8.837,19,28,49.5,37.99,28.5,34.72,303.4,0.1,0.54346716,30.75,95.21
4447,224,76,135,40896.06,8.838,19,28,49.8,37.99,28.5,33.78,300.7,0.1,0.543595,30.71,94.62
4448,225,76,135,40905.37,8.838,19,28,48.8,37.99,28.5,33.78,297.8,0.0,0.5437228,30.68,94.17
4449,225,77,134,40913.28,8.837,19,28,50.5,37.99,28.45,33.78,295.6,0.0,0.54385066,30.66,94.17
4450,224,77,134,40920.98,8.837,19,28,51.0,37.99,28.5,33.78,293.6,0.0,0.5439785,30.62,94.16
4451,223,77,134,40931.21,8.838,19,28,50.9,37.99,28.5,33.78,291.9,0.0,0.54410636,30.57,94.14
4452,223,76,134,40940.96,8.838,19,28,51.3,37.99,28.5,33.54,290.3,0.0,0.5442342,30.52,94.12
4453,223,75,135,40950.41,8.838,19,28,51.7,,28.5,33.54,288.5,0.0,0.54436207,30.5,94.19
4454,224,74,136,40959.56,8.838,19,29,51.0,,28.5,33.54,286.2,0.0,0.5444899,30.58,94.59
4455,224,75,136,40966.67,8.835,19,29,51.1,,28.5,33.54,284.3,0.0,0.5446178,30.7,95.01
4456,223,75,136,40973.64,8.835,19,28,51.1,,28.5,33.54,283.3,0.0,0.54474556,30.9,95.48
4457,223,74,136,40982.98,8.838,19,29,52.2,,28.5,33.54,282.2,0.0,0.5448734,31.1,95.96
4458,224,73,137,40992.66,8.838,19,29,52.5,,28.5,34.56,282.3,0.0,0.54500127,31.58,96.4
4459,225,73,137,41001.57,8.838,19,29,50.8,,28.5,34.56,282.4,0.0,0.5451291,32.09,96.83
4460,226,74,137,41010.92,8.838,19,29,51.6,,28.5,34.56,282.2,0.0,0.545257,32.41,97.06
4461,226,76,137,41019.63,8.837,19,28,52.4,,28.45,34.56,281.9,0.0,0.5453848,32.74,97.29
4462,225,78,136,41027.9,8.837,19,28,51.5,,28.45,32.88,281.9,0.0,0.5455127,33.04,97.67
4463,224,78,135,41036.18,8.837,19,27,50.9,,28.5,32.88,282.6,0.0,0.5456405,33.28,98.52
4464,224,78,135,41045.59,8.838,19,27,50.7,,28.5,32.88,283.3,0.0,0.5457683,33.53,99.36
4465,223,77,135,41054.79,8.838,19,28,49.1,,28.5,32.88,286.5,0.0,0.5458962,33.82,100.7
4466,223,75,135,41063.73,8.838,19,28,48.9,,28.5,32.88,285.0,0.0,0.546024,34.08,100.3
4467,223,74,135,41073.04,8.838,19,29,48.9,,28.5,33.34,280.8,0.0,0.5461519,34.41,99.29
4468,224,74,136,41081.72,8.837,19,29,50.1,,28.45,33.34,274.0,0.0,0.5462797,34.94,97.72
4469,224,73,136,41091.16,8.838,19,29,51.5,,28.45,33.34,264.1,0.0,0.5464076,35.79,95.03
4470,225,74,136,41100.36,8.838,19,29,52.0,,28.5,33.34,261.1,0.0,0.54653543,36.41,95.31
4471,225,76,136,41108.63,8.837,19,28,53.1,,28.5,33.34,259.4,0.0,0.5466633,36.99,96.21
4472,224,75,136,41118.08,8.838,19,29,55.1,,28.5,34.04,257.8,0.0,0.5467911,37.58,97.12
4473,223,75,136,41127.27,8.838,19,28,56.5,38.0,28.45,34.04,260.8,0.0,0.5469189,38.7,98.39
4474,223,74,134,41134.37,8.835,19,29,56.7,38.0,28.45,34.04,263.4,0.0,0.5470468,39.6,99.32
4475,224,74,134,41141.32,8.835,19,29,56.1,38.0,28.45,34.04,265.3,0.0,0.54717463,40.19,99.76
4476,225,75,134,41150.7,8.838,19,29,55.5,38.0,28.45,34.04,267.4,0.0,0.5473025,40.79,100.2
4477,225,75,134,41159.59,8.838,19,29,55.2,38.0,28.45,34.04,271.3,0.0,0.54743034,41.54,100.5
4478,224,75,131,41167.72,8.837,19,29,54.0,38.0,28.45,34.04,274.1,0.0,0.5475582,42.17,100.5
4479,224,75,131,41178.11,8.838,19,29,52.5,38.0,28.45,32.53,273.8,0.0,0.54768604,42.66,100.9
4480,224,75,130,41187.3,8.838,19,29,53.9,38.0,28.5,32.53,276.2,0.0,0.54781383,42.91,103.8
4481,224,75,130,41196.75,8.838,19,29,53.2,38.0,28.5,32.53,279.3,0.0,0.5479417,43.07,104.9
4482,224,75,130,41205.93,8.838,19,29,53.7,38.0,28.5,32.53,281.3,0.1,0.54806954,43.18,105.7
4483,223,74,129,41214.21,8.837,19,29,55.3,38.0,28.5,32.53,281.8,0.1,0.5481974,43.22,105.9
4484,223,73,129,41223.66,8.838,19,29,56.8,38.0,28.45,31.53,281.6,0.0,0.54832524,43.3,106.2
4485,224,73,129,41232.81,8.838,19,29,56.9,38.0,28.5,31.53,280.8,0.0,0.5484531,43.41,106.5
4486,224,74,129,41239.61,8.835,19,29,57.9,38.0,28.45,31.53,283.3,0.0,0.54858094,43.65,107.9
4487,224,74,128,41247.96,8.836,19,29,56.5,38.0,28.45,31.53,287.9,0.0,0.5487088,43.87,110.0
4488,224,73,127,41257.69,8.838,19,29,57.0,38.0,28.45,31.53,292.6,0.0,0.5488366,43.92,111.6
4489,223,72,126,41267.13,8.838,19,30,56.1,38.0,28.45,30.07,297.1,0.0,0.54896444,43.93,113.1
4490,223,72,125,41276.31,8.838,19,30,55.8,38.0,28.45,30.07,301.1,0.0,0.5490923,43.64,113.4
4491,224,72,125,41285.75,8.838,19,30,56.2,38.0,28.45,30.07,307.0,0.0,0.54922014,43.13,114.0
4492,224,73,125,41294.91,8.838,19,29,54.8,38.0,28.45,30.07,313.2,0.0,0.549348,42.02,114.0
4493,225,74,126,41303.2,8.837,19,29,56.0,38.0,28.45,30.07,312.9,0.0,0.54947585,40.57,112.3
4494,225,74,126,41310.02,8.835,19,29,56.8,38.0,28.45,29.5,311.9,0.0,0.5496037,39.21,111.3
4495,224,74,126,41317.84,8.836,19,29,57.3,38.0,28.5,29.5,312.6,0.0,0.54973155,38.41,112.9
4496,223,74,126,41327.65,8.838,19,29,58.1,38.0,28.45,29.5,313.4,0.0,0.54985934,37.72,115.0
4497,223,74,126,41337.51,8.838,19,29,57.3,38.0,28.45,29.5,314.3,0.0,0.5499872,37.16,117.4
4498,224,73,127,41346.7,8.838,19,29,56.8,38.0,28.45,29.5,316.9,0.0,0.55011505,36.87,118.7
4499,225,73,126,41356.14,8.838,19,29,55.9,38.0,28.45,28.33,320.1,0.0,0.5502429,36.66,119.5
4500,225,74,126,41365.33,8.838,19,29,54.8,38.0,28.45,28.33,323.6,0.0,0.55037075,36.48,120.1
4501,225,75,125,41373.6,8.837,19,29,53.7,38.0,28.45,28.33,327.7,0.0,0.5504986,36.35,120.3
4502,224,75,125,41382.51,8.838,19,29,52.9,38.0,28.45,28.33,331.6,0.0,0.55062646,36.23,120.6
4503,223,75,125,41391.38,8.838,19,28,52.9,38.0,28.45,28.33,334.5,0.0,0.5507543,36.19,120.7
4504,224,75,125,41399.66,8.837,19,29,54.7,38.0,28.45,28.33,338.0,0.0,0.5508821,36.11,120.9
4505,224,74,125,41409.46,8.838,19,29,55.4,38.0,28.45,28.33,344.3,0.0,0.55100995,35.81,120.9
4506,225,75,126,41417.98,8.836,19,29,55.3,38.0,28.45,28.33,345.2,0.0,0.5511378,35.45,120.6
4507,224,75,125,41425.33,8.835,19,29,55.9,38.0,28.45,28.33,346.2,0.0,0.55126566,35.1,120.4
4508,223,75,125,41434.74,8.838,19,28,55.6,38.0,28.45,30.8,347.4,0.0,0.5513935,34.54,120.4
4509,223,73,125,41443.97,8.838,19,29,54.5,38.0,28.45,30.8,348.9,0.0,0.55152136,33.87,120.7
4510,224,73,124,41452.24,8.837,19,29,53.1,38.0,28.45,30.8,350.0,0.0,0.5516492,33.18,120.9
4511,224,74,124,41461.64,8.838,19,29,54.9,38.0,28.45,30.37,350.9,0.0,0.55177706,32.49,121.0
4512,224,74,123,41470.86,8.838,19,29,53.4,38.0,28.45,30.37,349.2,0.0,0.55190486,32.2,119.8
4513,224,75,124,41478.75,8.837,19,29,52.9,38.0,28.45,30.37,347.6,0.0,0.5520327,31.96,118.7
4514,224,75,124,41488.12,8.838,19,29,53.4,38.0,28.45,30.37,346.4,0.0,0.55216056,31.93,118.3
4515,224,74,124,41497.81,8.838,19,29,53.1,38.0,28.5,30.37,345.6,0.0,0.5522884,31.93,118.1
4516,224,74,124,41504.93,8.835,19,29,52.8,38.0,28.45,31.67,348.7,0.0,0.55241627,32.17,119.3
4517,224,74,124,41513.46,8.836,19,29,53.2,38.0,28.45,31.67,351.8,0.0,0.5525441,32.41,120.5
4518,225,75,124,41522.64,8.838,19,29,53.2,38.0,28.45,31.67,355.5,0.0,0.55267197,32.71,121.2
4519,224,75,124,41530.93,8.837,19,29,53.2,38.0,28.45,31.67,359.4,0.0,0.5527998,33.02,121.8
4520,223,74,124,41540.38,8.838,19,29,53.1,38.0,28.45,31.67,362.7,0.0,0.5529276,33.14,122.5
4521,223,74,124,41549.57,8.838,19,29,53.6,38.0,28.45,31.35,365.8,0.0,0.55305547,33.16,123.4
4522,224,74,124,41559.02,8.838,19,29,54.6,38.0,28.45,31.35,367.2,0.0,0.5531833,33.18,122.2
4523,225,75,124,41568.2,8.838,19,29,54.6,38.0,28.45,31.35,368.2,0.0,0.55331117,33.19,120.8
4524,224,74,124,41576.47,8.837,19,29,54.6,38.0,28.45,31.35,369.0,0.0,0.553439,33.14,121.1
4525,224,74,123,41585.92,8.838,19,29,52.7,38.0,28.45,31.35,367.7,0.0,0.5535669,33.04,121.0
4526,224,74,124,41595.11,8.838,19,29,53.5,38.0,28.45,31.53,365.5,0.0,0.5536947,32.97,120.7
4527,225,74,124,41604.55,8.838,19,29,52.2,38.0,28.45,31.53,363.3,0.0,0.5538226,32.91,120.4
4528,224,75,124,41611.4,8.843,19,29,52.9,38.0,28.45,31.53,364.3,0.0,0.55395037,32.87,120.7
4529,223,75,124,41619.04,8.842,19,28,52.4,38.0,28.45,31.53,365.3,0.1,0.5540782,32.84,121.0
4530,223,74,124,41628.22,8.838,19,29,52.6,38.0,28.45,31.53,366.1,0.1,0.5542061,32.81,121.3
4531,223,74,124,41636.7,8.838,19,29,53.5,38.0,28.45,32.43,366.0,0.0,0.5543339,32.82,121.2
4532,224,74,124,41645.96,8.838,19,29,53.1,38.0,28.45,32.43,365.1,0.1,0.5544618,32.85,120.6
4533,224,74,124,41655.14,8.837,19,29,53.3,38.0,28.45,32.43,363.1,0.1,0.5545896,32.91,119.2
4534,224,75,124,41664.59,8.838,19,29,52.7,38.0,28.5,32.43,362.8,0.1,0.5547175,32.99,118.6
4535,224,74,123,41673.77,8.838,19,29,52.3,38.0,28.5,32.43,364.8,0.1,0.55484533,33.09,119.1
4536,223,74,124,41683.21,8.838,19,29,52.8,38.0,28.5,32.43,367.3,0.1,0.5549731,33.21,119.6
4537,224,74,124,41692.4,8.838,19,29,52.3,38.0,28.45,32.43,371.2,0.0,0.555101,33.33,120.3
4538,225,75,124,41700.68,8.837,19,29,53.3,38.0,28.5,33.04,374.8,0.1,0.5552288,33.45,120.7
4539,225,76,124,41708.54,8.837,19,28,53.0,38.0,28.5,33.04,377.4,0.1,0.5553567,33.61,120.0
4540,225,77,125,41716.41,8.837,19,28,53.7,38.0,28.5,33.04,379.3,0.1,0.55548453,33.72,119.4
4541,227,79,125,41725.12,8.837,19,27,53.5,38.0,28.45,33.04,377.1,0.0,0.5556124,33.53,118.6
4542,242,80,125,41734.96,9.268,19,29,53.4,38.0,28.5,33.04,375.4,0.1,0.55574024,33.35,118.0
4543,283,81,125,41745.32,10.118,19,33,52.7,38.0,28.5,33.44,375.0,0.1,0.5558681,33.19,117.6
4544,333,80,125,41755.66,10.816,19,40,52.2,38.0,28.45,33.44,374.0,0.1,0.5558681,32.99,117.2
4545,360,79,125,41767.18,11.043,19,44,52.3,38.0,28.45,33.44,372.2,0.1,0.5558681,32.75,116.9
4546,365,78,125,41778.44,11.043,19,45,51.7,38.0,28.5,33.44,368.9,0.1,0.5558681,32.51,116.3
4547,365,76,126,41789.95,11.043,19,46,50.9,38.0,28.5,33.44,365.2,0.1,0.5558681,32.29,115.7
4548,367,75,126,41801.2,11.043,19,47,50.7,38.0,28.5,31.74,365.0,0.1,0.5558681,32.25,116.4
4549,368,75,126,41812.71,11.043,19,47,49.9,38.0,28.5,31.74,365.7,0.1,0.5558681,32.24,117.1
4550,369,75,126,41823.98,11.043,19,47,48.6,38.0,28.5,31.74,367.3,0.1,0.5558681,32.19,117.5
4551,369,75,126,41834.32,11.046,19,47,48.0,38.0,28.5,31.74,367.8,0.1,0.5558681,32.12,116.5
4552,370,76,127,41845.84,11.043,19,46,46.4,38.0,28.5,31.74,366.6,0.1,0.5558681,32.02,113.5
4553,369,77,128,41857.06,11.043,19,46,44.2,38.0,28.5,30.61,366.0,0.1,0.5558681,31.94,111.7
4554,367,77,127,41867.42,11.046,19,46,43.8,38.0,28.5,30.61,365.4,0.1,0.5558681,31.85,109.9
4555,366,76,128,41878.96,11.043,19,46,43.4,38.0,28.5,30.61,364.0,0.1,0.5558681,31.75,109.4
4556,366,74,128,41891.38,11.04,19,47,43.4,38.0,28.5,30.61,362.0,0.1,0.5558681,31.66,108.9
4557,367,73,128,41900.3,11.046,19,48,43.8,38.0,28.5,30.61,359.3,0.1,0.5558681,31.6,108.5
4558,367,73,130,41910.01,11.044,19,48,42.6,38.0,28.5,29.46,357.9,0.1,0.5558681,31.52,108.2
4559,368,73,130,41922.44,11.04,19,48,42.1,38.0,28.5,29.46,358.2,0.1,0.5558681,31.42,108.1
4560,368,73,131,41933.69,11.043,19,48,43.4,38.0,28.5,29.46,358.6,0.1,0.5558681,31.31,108.0
4561,368,73,131,41945.2,11.043,19,48,43.1,38.0,28.5,29.46,357.0,0.1,0.5558681,31.24,107.4
4562,368,73,131,41956.46,11.043,19,48,41.2,38.0,28.5,29.46,355.5,0.1,0.5558681,31.16,106.8
4563,368,73,132,41967.97,11.043,19,48,41.7,38.0,28.5,29.09,353.9,0.1,0.5558681,31.12,106.5
4564,369,73,132,41979.23,11.043,19,48,41.4,38.0,28.5,29.09,352.3,0.1,0.5558681,31.08,106.3
4565,370,74,132,41990.75,11.043,19,48,41.0,38.0,28.5,29.09,351.8,0.1,0.5558681,31.05,106.0
4566,369,75,133,42002.01,11.043,19,47,40.7,38.0,28.5,29.09,351.7,0.1,0.5558681,31.0,105.8
4567,368,75,133,42011.18,11.043,19,47,41.0,38.0,28.5,29.09,351.5,0.1,0.5558681,30.96,105.5
4568,366,74,134,42020.63,11.043,19,47,42.3,38.0,28.5,32.27,351.1,0.1,0.5558681,30.91,105.2
4569,366,73,134,42032.14,11.043,19,48,41.5,38.0,28.5,32.27,350.7,0.1,0.5558681,30.85,104.9
4570,366,72,135,42044.52,11.04,19,49,41.3,38.0,28.5,32.27,350.3,0.1,0.5558681,30.8,104.6
4571,368,72,135,42055.75,11.043,19,49,42.7,38.0,28.55,31.75,350.6,0.1,0.5558681,30.72,104.6
4572,368,72,136,42067.3,11.043,19,49,42.5,38.0,28.5,31.75,351.9,0.1,0.5558681,30.62,105.1
4573,369,73,136,42077.42,11.04,19,48,42.4,38.0,28.5,31.75,353.2,0.1,0.5558681,30.47,105.5
4574,368,73,136,42086.84,11.043,19,48,42.2,38.0,28.5,31.75,354.5,0.1,0.5558681,30.3,105.7
4575,367,72,138,42098.31,11.043,19,49,41.4,38.0,28.5,31.75,354.0,0.1,0.5558681,30.12,105.4
4576,368,72,138,42110.74,11.04,19,49,40.0,38.0,28.5,31.4,351.2,0.1,0.5558681,29.95,104.4
4577,369,73,138,42122.01,11.043,19,48,41.4,38.0,28.5,31.4,348.3,0.1,0.5558681,29.76,103.4
4578,371,74,139,42132.37,11.046,19,48,41.6,38.0,28.5,31.4,345.2,0.1,0.5558681,29.54,102.3
4579,371,75,139,42143.92,11.043,19,47,39.9,38.0,28.55,31.4,345.1,0.1,0.5558681,29.44,101.6
4580,368,76,139,42155.19,11.043,19,46,40.2,38.0,28.55,31.4,344.9,0.1,0.5558681,29.38,101.0
4581,367,75,140,42166.71,11.043,19,47,40.5,38.0,28.55,31.96,344.0,0.1,0.5558681,29.38,100.3
4582,367,74,141,42177.96,11.043,19,47,40.1,38.0,28.5,31.96,343.0,0.1,0.5558681,29.38,99.59
4583,367,74,141,42189.48,11.043,19,47,41.7,38.0,28.5,31.96,341.6,0.1,0.5558681,29.36,98.66
4584,369,74,141,42200.73,11.043,19,48,40.5,38.0,28.5,31.96,340.6,0.1,0.5558681,29.35,97.78
4585,370,75,141,42211.08,11.046,19,47,40.0,38.0,28.5,31.96,340.4,0.1,0.5558681,29.33,97.04
4586,369,75,141,42222.61,11.043,19,47,38.9,38.0,28.5,31.54,340.0,0.1,0.5558681,29.33,96.4
4587,367,75,141,42231.51,11.046,19,47,38.3,38.0,28.5,31.54,339.2,0.1,0.5558681,29.37,95.94
4588,366,75,142,42241.24,11.044,19,47,39.4,38.0,28.5,31.54,338.2,0.1,0.5558681,29.42,95.61
4589,366,74,142,42253.63,11.04,19,47,39.6,38.0,28.5,31.54,336.3,0.1,0.5558681,29.47,95.85
4590,368,74,143,42264.88,11.043,19,47,39.5,38.0,28.55,31.54,334.6,0.1,0.5558681,29.53,96.08
4591,370,75,142,42275.25,11.046,19,47,39.4,38.0,28.55,31.26,334.5,0.1,0.5558681,29.58,96.2
4592,372,76,143,42285.6,11.046,19,47,40.2,38.0,28.55,31.26,334.5,0.1,0.5558681,29.63,96.32
4593,370,77,143,42295.93,11.043,19,46,40.2,38.0,28.5,31.26,333.6,0.1,0.5558681,29.68,96.16
4594,366,77,143,42307.21,11.043,19,45,39.2,38.0,28.5,31.26,332.3,0.1,0.5558681,29.74,95.82
4595,366,75,144,42319.89,11.043,19,47,39.6,38.0,28.5,31.26,327.3,0.1,0.5558681,29.74,94.63
4596,368,74,144,42331.14,11.043,19,47,39.1,38.0,28.5,31.26,321.1,0.1,0.5558681,29.71,93.12
4597,368,75,145,42342.66,11.043,19,47,40.3,38.0,28.5,31.26,316.0,0.1,0.5558681,29.65,92.13
4598,367,75,144,42353.91,11.043,19,47,40.4,38.0,28.55,31.47,310.9,0.1,0.5558681,29.59,91.16
4599,368,75,144,42364.27,11.046,19,47,40.0,38.0,28.5,31.47,306.3,0.1,0.5558681,29.52,90.55
4600,368,74,145,42375.79,11.043,19,47,39.0,38.0,28.55,31.47,302.4,0.1,0.5558681,29.46,90.31
4601,368,74,145,42387.04,11.043,19,47,38.4,38.0,28.5,31.47,298.4,0.1,0.5558681,29.4,90.08
4602,368,74,145,42398.55,11.043,19,47,39.3,38.0,28.5,31.47,295.9,0.1,0.5558681,29.25,89.92
4603,368,74,145,42409.8,11.043,19,47,38.7,38.0,28.5,30.43,294.6,0.1,0.5558681,29.02,89.83
4604,368,74,145,42418.98,11.043,19,47,39.4,38.0,28.5,30.43,292.9,0.1,0.5558681,28.85,89.39
4605,368,74,145,42428.44,11.043,19,47,39.4,38.0,28.55,30.43,291.0,0.1,0.5558681,28.72,88.76
4606,368,75,145,42439.96,11.043,19,47,39.0,38.0,28.55,30.43,289.3,0.1,0.5558681,28.6,88.11
4607,368,75,145,42451.21,11.043,19,47,37.9,38.0,28.55,30.43,287.8,0.1,0.5558681,28.51,87.46
4608,367,74,145,42462.73,11.043,19,47,38.2,38.0,28.55,30.43,287.1,0.1,0.5558681,28.54,87.32
4609,369,74,145,42473.98,11.043,19,48,39.5,38.0,28.5,30.43,286.5,0.1,0.5558681,28.59,87.28
4610,370,75,145,42484.33,11.046,19,47,38.5,38.0,28.55,30.43,284.6,0.1,0.5558681,28.63,86.4
4611,369,75,145,42495.85,11.043,19,47,38.8,38.0,28.5,30.43,282.3,0.1,0.5558681,28.67,85.35
4612,368,76,145,42507.1,11.043,19,46,39.2,38.0,28.5,30.43,279.9,0.1,0.5558681,28.75,84.32
4613,369,77,145,42517.45,11.046,19,46,37.2,38.0,28.5,32.49,277.5,0.1,0.5558681,28.89,83.35
4614,370,78,145,42527.77,11.046,19,45,38.3,38.0,28.5,32.49,275.1,0.1,0.5558681,29.03,82.38
4615,369,78,145,42539.29,11.043,19,45,38.0,38.0,28.5,32.49,277.2,0.1,0.5558681,29.33,82.73
4616,366,78,145,42550.57,11.043,19,45,38.4,38.0,28.5,32.49,279.0,0.1,0.5558681,29.62,83.02
4617,365,77,146,42562.1,11.043,19,45,38.0,38.0,28.5,32.49,277.7,0.1,0.5558681,29.79,82.57
4618,365,75,146,42573.34,11.043,19,46,37.3,38.0,28.5,33.47,276.4,0.1,0.5558681,29.96,82.12
4619,368,74,147,42584.86,11.043,19,47,38.4,38.0,28.5,33.47,274.8,0.1,0.5558681,30.16,81.72
4620,369,74,146,42596.11,11.043,19,48,39.0,38.0,28.55,33.47,272.7,0.1,0.5558681,30.44,81.44
4621,369,75,146,42606.99,11.043,19,47,38.5,38.0,28.5,33.47,272.5,0.1,0.5558681,30.71,81.77
4622,368,75,146,42618.38,11.043,19,47,38.1,38.0,28.55,33.47,273.5,0.1,0.5558681,30.95,82.43
4623,368,75,146,42630.4,11.043,19,47,39.1,38.0,28.55,34.91,273.1,0.1,0.5558681,31.04,82.45
4624,368,75,146,42641.64,11.043,19,47,39.1,38.0,28.5,34.91,272.7,0.1,0.5558681,31.12,82.46
4625,368,75,146,42653.17,11.043,19,47,38.9,38.0,28.55,34.91,273.6,0.1,0.5558681,31.16,82.54
4626,368,75,146,42664.39,11.043,19,47,37.4,38.0,28.5,34.91,274.6,0.1,0.5558681,31.19,82.63
4627,368,75,146,42674.75,11.046,19,47,37.7,38.0,28.5,34.91,280.7,0.1,0.5558681,31.24,83.4
4628,368,75,146,42683.94,11.043,19,47,39.0,38.0,28.5,34.91,282.6,0.1,0.5558681,31.25,83.33
4629,368,75,145,42693.38,11.043,19,47,38.2,38.0,28.5,34.91,279.2,0.1,0.5558681,31.21,82.21
4630,368,75,145,42704.27,11.043,19,47,38.8,38.0,28.5,36.42,277.6,0.1,0.5558681,31.17,82.37
4631,369,76,146,42715.12,11.043,19,46,37.9,38.0,28.5,36.09,276.6,0.1,0.5558681,31.12,82.89
4632,369,76,146,42727.06,11.043,19,46,37.2,38.0,28.5,36.09,273.7,0.1,0.5558681,31.25,82.23
4633,368,76,146,42738.93,11.043,19,46,36.8,38.0,28.5,36.09,270.8,0.1,0.5558681,31.38,81.51
4634,367,76,146,42749.3,11.046,19,46,36.2,38.0,28.5,36.09,268.5,0.1,0.5558681,31.46,80.89
4635,366,75,146,42760.78,11.043,19,47,38.0,38.0,28.5,35.08,266.1,0.1,0.5558681,31.54,80.26
4636,367,74,146,42772.04,11.043,19,47,39.3,38.0,28.55,35.08,265.1,0.1,0.5558681,31.64,80.12
4637,368,74,146,42783.59,11.043,19,47,38.8,38.0,28.5,35.08,264.9,0.1,0.5558681,31.74,80.25
4638,368,74,146,42793.48,11.043,19,47,37.8,38.0,28.5,35.08,265.8,0.1,0.5558681,31.81,80.8
4639,368,74,146,42803.45,11.044,19,47,39.1,38.0,28.5,35.08,267.1,0.1,0.5558681,31.86,81.5
4640,368,75,146,42816.56,11.043,19,47,38.6,38.0,28.5,34.41,267.9,0.1,0.5558681,31.92,81.69
4641,368,75,146,42828.52,11.043,19,47,37.5,38.0,28.5,34.41,268.8,0.1,0.5558681,31.96,81.87
4642,368,74,146,42840.37,11.043,19,47,36.4,38.0,28.5,34.41,268.5,0.1,0.5558681,31.84,82.26
4643,370,75,146,42850.73,11.046,19,47,37.0,38.0,28.5,34.41,268.2,0.1,0.5558681,31.71,82.65
4644,371,77,147,42862.25,11.043,19,46,37.8,38.0,28.5,34.41,268.6,0.1,0.5558681,31.47,83.13
4645,369,77,146,42873.5,11.043,19,46,36.2,38.0,28.55,33.18,269.2,0.1,0.5558681,31.18,83.65
4646,367,77,146,42883.85,11.046,19,46,37.9,38.0,28.5,33.18,270.0,0.1,0.5558681,30.86,84.24
4647,367,76,146,42895.37,11.043,19,46,37.7,38.0,28.5,33.18,271.1,0.1,0.5558681,30.47,85.05
4648,368,77,146,42906.08,11.043,19,46,38.8,38.0,28.5,33.18,272.0,0.1,0.5558681,30.16,85.41
4649,369,77,146,42915.93,11.046,19,46,35.7,38.0,28.5,33.18,272.9,0.1,0.5558681,29.87,85.62
4650,369,78,147,42926.82,11.046,19,45,38.4,38.0,28.5,31.96,271.0,0.1,0.5558681,29.72,84.68
4651,368,78,147,42938.85,11.043,19,45,36.8,38.0,28.5,31.96,269.5,0.1,0.5558681,29.61,83.85
4652,367,78,147,42950.09,11.043,19,45,36.8,38.0,28.5,31.96,269.3,0.1,0.5558681,29.73,83.56
4653,368,78,147,42960.44,11.046,19,45,37.4,38.0,28.5,31.96,269.0,0.1,0.5558681,29.85,83.26
4654,369,78,148,42970.79,11.046,19,45,37.6,38.0,28.5,31.96,270.4,0.1,0.5558681,29.97,83.65
4655,369,79,148,42981.14,11.046,19,45,38.2,38.0,28.5,31.96,272.0,0.1,0.5558681,30.09,84.11
4656,368,79,148,42992.67,11.043,19,44,36.7,38.0,28.5,33.51,273.2,0.1,0.5558681,30.18,84.44
4657,366,77,148,43003.38,11.043,19,45,37.0,38.0,28.5,33.51,274.0,0.1,0.5558681,30.25,84.65
