time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
2671,260,80,123,25073.38,9.463,20,31,63.696,37.95,31.25,241.7,0.5,0.6223206,36.5,84.89
2672,260,80,123,25083.87,9.468,20,31,63.811,37.95,31.25,243.0,0.5,0.6225536,36.81,84.76
2673,260,80,124,25092.83,9.464,20,31,64.038,37.95,31.25,244.3,0.5,0.6227866,37.09,84.58
2674,258,79,124,25102.73,9.468,20,31,63.742,37.95,31.25,242.6,0.5,0.6230196,37.25,83.23
2675,258,78,124,25111.46,9.464,20,32,63.191,37.95,31.25,238.6,0.5,0.6232526,37.29,81.25
2676,259,76,123,25121.33,9.468,20,33,63.139,37.95,31.25,235.2,0.5,0.62348557,37.13,81.06
2677,260,75,122,25130.09,9.464,20,33,63.454,37.95,31.25,235.8,0.5,0.62371856,36.98,81.1
2678,262,76,122,25140.0,9.468,20,33,63.464,37.95,31.25,237.0,0.5,0.62395155,36.88,81.08
2679,261,77,122,25148.72,9.464,20,32,63.45,37.95,31.25,238.2,0.5,0.62418455,36.82,80.99
2680,259,77,121,25158.62,9.468,20,32,63.421,37.95,31.25,239.3,0.5,0.62441754,36.75,80.9
2681,260,77,121,25167.34,9.464,20,32,63.261,37.95,31.25,239.6,0.5,0.62465054,36.56,80.76
2682,260,77,121,25177.24,9.468,20,32,63.061,37.95,31.25,239.3,0.5,0.62488353,36.3,80.61
2683,260,77,122,25187.57,9.469,20,32,62.799,37.95,31.25,241.4,0.5,0.62511647,36.07,80.66
2684,259,77,122,25196.32,9.464,20,32,62.475,37.95,31.25,244.0,0.5,0.62534946,35.94,81.07
2685,260,77,122,25206.24,9.468,20,32,62.237,37.95,31.25,247.3,0.5,0.62558246,35.96,81.97
2686,261,77,122,25214.97,9.464,20,32,62.135,37.95,31.25,250.6,0.5,0.62581545,35.98,83.05
2687,260,77,122,25226.5,9.466,20,32,62.027,37.95,31.25,254.0,0.5,0.62604845,36.01,84.41
2688,260,78,121,25237.29,9.469,20,32,61.842,37.95,31.25,257.0,0.5,0.62628144,36.02,85.5
2689,261,78,121,25246.02,9.464,20,32,61.462,37.95,31.25,258.6,0.5,0.62651443,35.95,85.67
2690,260,78,121,25254.29,9.463,20,32,61.484,37.95,31.25,259.0,0.5,0.6267474,35.92,85.8
2691,259,78,121,25264.19,9.468,20,32,61.657,37.95,31.25,257.8,0.5,0.6269804,35.92,85.88
2692,258,77,121,25274.56,9.469,20,32,61.772,37.95,31.25,256.4,0.5,0.6272134,35.85,85.94
2693,258,76,121,25283.27,9.464,20,32,61.918,37.95,31.25,254.4,0.5,0.6274464,35.58,85.96
2694,260,76,121,25290.85,9.466,20,33,62.087,37.95,31.25,253.9,0.5,0.6276794,35.13,85.92
2695,262,77,121,25300.72,9.465,20,32,61.98,37.95,31.25,254.5,0.5,0.6279124,34.56,85.83
2696,260,78,121,25311.81,9.468,20,32,61.418,37.95,31.25,256.1,0.5,0.6281454,33.94,85.77
2697,259,77,121,25320.5,9.464,20,32,61.00778,37.95,31.25,257.2,0.5,0.6283784,33.25,85.51
2698,258,76,122,25330.4,9.468,20,32,61.081818,37.95,31.3,255.1,0.5,0.6286114,32.37,84.59
2699,258,75,122,25340.78,9.469,20,33,61.181,37.95,31.25,253.6,0.5,0.6288444,31.85,84.45
2700,260,74,122,25349.52,9.464,20,34,61.39,37.95,31.3,252.4,0.5,0.6290774,31.47,84.61
2701,261,75,122,25359.42,9.468,20,33,61.752,37.95,31.3,251.2,0.5,0.62931037,31.09,84.77
2702,261,75,122,25367.56,9.465,20,33,62.423,37.95,31.25,252.0,0.5,0.62954336,30.78,85.12
2703,262,76,122,25377.81,9.468,20,33,63.218,37.95,31.25,252.6,0.5,0.6297763,30.6,85.37
2704,261,77,123,25386.19,9.465,20,32,63.839,37.95,31.25,253.1,0.5,0.6300093,30.62,85.47
2705,260,78,125,25396.43,9.468,20,32,63.858,37.95,31.25,252.4,0.5,0.6302423,30.71,84.86
2706,260,77,125,25405.41,9.464,20,32,64.027,37.95,31.25,251.3,0.5,0.6304753,30.82,83.97
2707,260,77,124,25415.31,9.468,20,32,64.34,37.95,31.25,250.2,0.5,0.6307083,30.93,83.08
2708,260,77,123,25424.03,9.464,20,32,64.344,37.95,31.3,248.5,0.5,0.6309413,31.11,82.05
2709,260,77,123,25433.95,9.468,20,32,64.33,37.95,31.25,246.8,0.5,0.63117427,31.29,81.02
2710,259,77,123,25442.68,9.464,20,32,64.31545,37.95,31.25,245.1,0.5,0.63140726,31.47,80.0
2711,261,77,124,25452.58,9.468,20,32,64.419,37.95,31.25,244.9,0.5,0.63164026,31.72,79.99
2712,261,77,122,25461.3,9.464,20,32,64.43222,37.95,31.25,245.1,0.5,0.63187325,32.0,80.27
2713,260,78,121,25471.21,9.468,20,32,64.20273,37.95,31.25,245.6,0.5,0.63210624,32.18,80.63
2714,260,79,121,25479.93,9.464,20,31,63.563,37.95,31.25,246.3,0.5,0.63233924,32.3,81.06
2715,259,78,121,25489.84,9.468,20,32,63.063,37.95,31.25,247.0,0.5,0.63257223,32.42,81.48
2716,259,78,121,25501.82,9.467,20,32,62.804,37.95,31.25,247.7,0.5,0.6328052,32.52,81.79
2717,261,78,121,25510.98,9.464,20,32,62.568,37.95,31.3,248.5,0.5,0.6330382,32.55,81.73
2718,260,79,122,25519.25,9.463,20,31,62.277,37.95,31.25,249.2,0.5,0.6332712,32.6,82.01
2719,259,78,122,25529.17,9.468,20,32,62.054,37.95,31.25,249.7,0.5,0.6335042,32.64,82.53
2720,258,77,122,25537.89,9.464,20,32,61.832,37.95,31.25,249.6,0.5,0.6337372,32.64,82.53
2721,260,77,122,25547.8,9.468,20,32,61.633335,37.95,31.25,249.5,0.5,0.6339702,32.63,82.66
2722,261,79,122,25556.53,9.464,20,32,61.69,37.95,31.3,249.2,0.5,0.6342032,32.63,83.17
2723,259,79,122,25566.41,9.468,20,31,61.841,37.95,31.25,247.1,0.5,0.63443613,32.92,82.51
2724,259,78,121,25575.16,9.464,20,32,62.02,37.95,31.3,248.2,0.5,0.6346691,33.32,83.31
2725,260,77,121,25585.07,9.468,20,32,62.295,37.95,31.25,252.6,0.5,0.6349021,33.84,85.66
2726,260,77,121,25593.79,9.464,20,32,62.664,37.95,31.25,257.1,0.5,0.6351351,34.12,86.53
2727,261,78,122,25603.7,9.468,20,32,62.994,37.95,31.25,261.6,0.5,0.6353681,34.39,87.29
2728,261,78,122,25612.41,9.464,20,32,63.464,37.95,31.25,262.5,0.5,0.6356011,34.85,87.1
2729,258,78,122,25622.32,9.468,20,32,64.021,37.95,31.25,261.7,0.5,0.6358341,35.41,86.45
2730,257,77,122,25632.67,9.469,20,32,64.571,37.95,31.25,257.3,0.5,0.6360671,36.11,85.61
2731,260,76,123,25641.39,9.464,20,33,64.73,37.95,31.25,256.1,0.5,0.6363001,36.65,85.33
2732,262,75,123,25651.28,9.468,20,33,64.378,37.95,31.25,257.1,0.5,0.6365331,37.07,85.37
2733,261,76,123,25660.02,9.464,20,33,64.271,37.95,31.25,258.7,0.5,0.6367661,37.28,86.03
2734,259,76,123,25669.89,9.468,20,33,64.051,37.95,31.25,260.1,0.5,0.6369991,37.34,86.5
2735,259,76,123,25678.61,9.464,20,33,63.538,37.95,31.3,261.2,0.5,0.63723207,37.34,86.86
2736,259,76,123,25688.54,9.468,20,33,63.558,37.95,31.3,262.6,0.5,0.63746506,37.19,87.61
2737,259,75,122,25698.92,9.469,20,33,63.92,37.95,31.25,264.3,0.5,0.63769805,36.99,88.61
2738,260,74,122,25707.64,9.464,20,34,64.514,37.95,31.25,266.5,0.5,0.63793105,36.84,90.09
2739,260,74,121,25717.55,9.468,20,34,64.996,37.95,31.25,265.4,0.5,0.63816404,36.69,90.71
2740,259,74,121,25727.9,9.469,20,33,65.355,37.95,31.25,262.6,0.5,0.63839704,36.57,90.55
2741,259,73,122,25738.23,9.469,20,34,65.616,37.95,31.25,260.8,0.5,0.63863003,36.54,89.94
2742,260,73,122,25746.97,9.464,20,34,65.836,37.95,31.25,259.0,0.5,0.638863,36.5,89.32
2743,261,73,124,25755.21,9.463,20,34,66.049,37.95,31.25,258.0,0.5,0.639096,36.49,87.89
2744,261,73,124,25763.49,9.463,20,34,66.177,37.95,31.25,256.8,0.5,0.63932896,36.47,86.33
2745,260,74,124,25773.41,9.468,20,34,66.145,37.95,31.25,253.0,0.5,0.63956195,36.39,84.81
2746,260,74,122,25783.78,9.469,20,34,65.921,37.95,31.25,250.4,0.5,0.63979495,36.28,83.73
2747,262,74,122,25792.51,9.464,20,34,65.489,37.95,31.25,252.1,0.5,0.64002794,36.08,84.17
2748,263,76,123,25804.03,9.466,20,33,64.584,37.95,31.25,253.9,0.5,0.64026093,35.86,84.33
2749,261,79,123,25813.21,9.464,20,32,63.821,37.95,31.25,255.7,0.5,0.6404939,35.64,84.36
2750,259,79,123,25823.13,9.468,20,31,63.429,37.95,31.25,255.0,0.5,0.6407269,35.17,83.44
2751,260,79,124,25831.84,9.464,20,31,63.424,37.95,31.25,254.0,0.5,0.6409599,34.94,83.02
2752,261,79,123,25839.03,9.463,20,32,63.761,37.95,31.25,253.0,0.5,0.6411929,34.77,82.76
2753,260,80,124,25849.48,9.468,20,31,64.149,37.95,31.25,252.0,0.5,0.6414259,34.6,82.5
2754,259,79,124,25858.75,9.464,20,31,64.38333,37.95,31.25,251.2,0.5,0.6416589,34.28,82.24
2755,259,78,124,25868.66,9.468,20,32,64.60182,37.95,31.25,249.9,0.5,0.6418919,33.93,81.64
2756,262,79,125,25877.36,9.464,20,32,64.999,37.95,31.25,247.9,0.5,0.6421249,33.52,80.42
2757,262,80,125,25888.92,9.466,20,31,65.502,37.95,31.25,250.0,0.5,0.6423579,33.21,81.28
2758,260,80,125,25898.08,9.464,20,31,66.218,37.95,31.25,253.0,0.5,0.6425909,32.9,82.53
2759,259,80,124,25907.99,9.468,20,31,66.773,37.95,31.25,255.6,0.5,0.6428239,32.63,82.74
2760,258,79,124,25918.35,9.469,20,31,67.282,37.95,31.25,258.0,0.5,0.64305687,32.37,82.69
2761,259,76,124,25927.06,9.464,20,33,67.721,37.95,31.25,258.1,0.5,0.64328986,32.23,82.51
2762,260,76,124,25936.97,9.468,20,33,68.161,37.95,31.25,258.2,0.5,0.64352286,32.08,82.32
2763,260,75,125,25945.69,9.464,20,33,68.292,37.95,31.25,258.5,0.5,0.64375585,31.93,82.17
2764,262,76,125,25955.61,9.468,20,33,67.924,37.95,31.2,259.9,0.5,0.6439888,31.73,82.17
2765,262,78,125,25964.33,9.464,20,32,67.06,37.95,31.2,261.5,0.5,0.6442218,31.5,82.22
2766,261,79,125,25972.61,9.463,20,32,65.777,37.95,31.2,264.6,0.5,0.6444548,31.08,82.68
2767,260,79,125,25982.52,9.468,20,31,63.998,37.95,31.25,264.3,0.5,0.6446878,30.88,81.66
2768,258,78,125,25991.24,9.464,20,32,62.128,37.95,31.2,263.8,0.5,0.64492077,30.69,80.56
2769,257,76,124,26001.15,9.468,20,32,60.508,37.95,31.2,262.5,0.5,0.64515376,30.5,80.01
2770,259,74,123,26011.5,9.469,20,33,59.285,37.95,31.2,260.6,0.5,0.64538676,30.3,79.76
2771,260,74,123,26021.82,9.469,20,34,58.544,37.95,31.25,259.8,0.5,0.64561975,30.12,79.57
2772,261,75,123,26030.56,9.464,20,33,58.02,37.95,31.2,260.8,0.5,0.64585274,29.96,79.48
2773,261,76,123,26040.48,9.468,20,33,57.612,37.95,31.2,261.8,0.5,0.64608574,29.79,79.4
2774,261,76,123,26049.2,9.464,20,33,57.464,37.95,31.2,263.1,0.5,0.64631873,29.65,79.33
2775,261,77,122,26059.12,9.468,20,32,57.391,37.95,31.2,265.1,0.5,0.6465517,29.57,79.33
2776,261,78,122,26067.81,9.464,20,32,57.308,37.95,31.2,265.8,0.5,0.6467847,29.49,78.76
2777,261,78,122,26076.08,9.463,20,32,57.263,37.95,31.2,265.8,0.5,0.6470177,29.4,77.79
2778,261,78,122,26086.02,9.468,20,32,57.414,37.95,31.2,265.9,0.5,0.6472507,29.33,77.48
2779,261,79,122,26098.01,9.467,20,32,57.46,37.95,31.2,266.0,0.5,0.6474837,29.26,77.16
2780,261,81,122,26107.16,9.464,20,31,57.495,37.95,31.2,264.9,0.5,0.6477167,29.17,76.19
2781,258,80,122,26115.44,9.463,20,31,57.888,37.95,31.2,263.2,0.5,0.6479497,29.08,74.92
2782,258,78,122,26125.36,9.468,20,32,58.365,37.95,31.2,261.8,0.5,0.6481827,28.96,74.18
2783,260,77,123,26134.07,9.464,20,32,58.746,37.95,31.2,260.6,0.5,0.6484157,28.82,73.74
2784,262,78,122,26143.98,9.468,20,32,58.93222,37.95,31.2,259.9,0.5,0.6486486,28.67,73.42
2785,261,79,123,26152.7,9.464,20,32,59.34909,37.95,31.2,261.6,0.5,0.6488816,28.41,73.79
2786,259,79,124,26162.62,9.468,20,31,60.005,37.95,31.2,264.0,0.5,0.6491146,28.2,74.3
2787,261,78,123,26171.33,9.464,20,32,60.654,37.95,31.2,268.6,0.5,0.6493476,28.14,75.29
2788,263,78,123,26182.88,9.466,20,32,61.232,37.95,31.2,271.2,0.5,0.6495806,28.06,75.9
2789,262,80,123,26192.03,9.464,20,31,61.764,37.95,31.2,272.0,0.5,0.6498136,27.99,76.04
2790,259,81,123,26200.31,9.463,20,31,62.422,37.95,31.2,271.6,0.5,0.6500466,27.92,75.59
2791,257,81,124,26210.22,9.468,20,30,63.068,37.95,31.2,271.3,0.5,0.6502796,27.86,75.14
2792,257,80,124,26217.86,9.465,20,31,63.523,37.95,31.2,270.7,0.5,0.6505126,27.77,74.8
2793,259,78,124,26226.79,9.467,20,32,63.565,37.95,31.2,269.3,0.5,0.6507456,27.6,74.78
2794,261,77,124,26237.14,9.465,20,32,63.458,37.95,31.2,267.9,0.5,0.65097857,27.43,74.77
2795,261,77,124,26247.48,9.468,20,32,63.677,37.95,31.2,267.5,0.5,0.65121156,27.32,74.52
2796,260,78,124,26256.2,9.464,20,32,64.00667,37.95,31.2,267.2,0.5,0.65144455,27.21,74.24
2797,260,79,125,26266.12,9.468,20,31,64.19727,37.95,31.2,265.6,0.5,0.65167755,27.1,73.33
2798,259,78,124,26274.84,9.464,20,32,64.222,37.95,31.2,262.8,0.5,0.65191054,26.96,71.88
2799,260,78,124,26286.38,9.466,20,32,64.257774,37.95,31.2,260.9,0.5,0.65214354,26.85,71.07
2800,261,78,124,26295.54,9.464,20,32,64.20273,37.95,31.2,259.9,0.5,0.65237653,26.75,70.95
2801,260,78,124,26305.41,9.468,20,32,63.849,37.95,31.2,259.0,0.5,0.6526095,26.65,70.83
2802,259,78,125,26315.74,9.469,20,32,63.34667,37.95,31.15,257.9,0.5,0.6528425,26.55,70.75
2803,259,77,125,26324.5,9.464,20,32,62.844547,37.95,31.2,256.1,0.5,0.6530755,26.43,70.83
2804,262,77,125,26332.79,9.463,20,32,62.353,37.95,31.2,254.9,0.5,0.65330845,26.35,71.06
2805,263,79,125,26341.08,9.463,20,32,61.65111,37.95,31.15,254.2,0.5,0.65354145,26.32,71.4
2806,262,81,125,26352.62,9.466,20,31,60.482727,37.95,31.15,253.5,0.5,0.65377444,26.29,71.73
2807,261,83,125,26361.75,9.464,20,30,60.054,37.95,31.15,252.8,0.5,0.65400743,26.26,72.07
2808,259,83,125,26371.68,9.468,20,30,60.129,37.95,31.15,252.7,0.5,0.6542404,26.19,72.39
2809,258,82,126,26379.82,9.465,20,30,60.362,37.95,31.2,253.2,0.5,0.6544734,26.09,72.69
2810,258,80,126,26388.5,9.463,20,31,60.549,37.95,31.15,253.6,0.5,0.6547064,25.99,73.0
2811,260,79,126,26398.61,9.468,20,31,60.065,37.95,31.2,253.2,0.5,0.6549394,25.89,72.72
2812,261,79,126,26407.32,9.464,20,32,59.873,37.95,31.2,252.3,0.5,0.6551724,25.8,72.15
2813,260,79,126,26418.82,9.466,20,31,60.099,37.95,31.2,251.3,0.5,0.6554054,25.71,71.57
2814,259,79,125,26428.01,9.464,20,31,60.374,37.95,31.2,250.6,0.5,0.6556384,25.63,71.02
2815,260,79,125,26437.19,9.468,20,31,60.654,37.95,31.2,249.9,0.5,0.6558714,25.54,70.48
2816,260,79,124,26446.46,9.464,20,31,61.11,37.95,31.15,251.3,0.5,0.6561044,25.48,70.29
2817,260,79,123,26456.53,9.468,20,31,61.722,37.95,31.2,254.3,0.5,0.6563374,25.42,70.4
2818,260,79,123,26465.23,9.464,20,31,62.285,37.95,31.2,255.3,0.5,0.6565704,25.43,70.43
2819,261,79,124,26475.14,9.468,20,32,62.414,37.95,31.15,255.3,0.5,0.65680337,25.48,70.4
2820,260,80,123,26483.3,9.465,20,31,62.489,37.95,31.15,255.3,0.5,0.65703636,25.52,70.38
2821,259,79,123,26491.99,9.463,20,31,62.733,37.95,31.15,255.5,0.5,0.65726936,25.67,70.59
2822,260,78,123,26501.36,9.468,20,32,63.041,37.95,31.15,255.8,0.5,0.65750235,25.87,70.92
2823,260,78,124,26513.8,9.467,20,32,63.392,37.95,31.15,257.2,0.5,0.65773535,26.09,71.54
2824,259,78,123,26523.24,9.464,20,32,63.872,37.95,31.15,258.9,0.5,0.65796834,26.31,72.25
2825,261,78,123,26533.16,9.468,20,32,64.296,37.95,31.15,259.7,0.5,0.6582013,26.56,72.57
2826,260,79,123,26541.87,9.464,20,31,64.488,37.95,31.15,258.2,0.5,0.6584343,26.91,71.83
2827,258,78,123,26551.79,9.468,20,32,64.652,37.95,31.15,256.7,0.5,0.65866727,27.27,71.22
2828,259,76,123,26560.5,9.464,20,33,64.794,37.95,31.15,255.2,0.5,0.65890026,27.65,71.18
2829,261,76,123,26570.38,9.468,20,33,64.885,37.95,31.15,253.8,0.5,0.65913326,28.03,71.14
2830,260,77,122,26579.12,9.464,20,32,64.853,37.95,31.15,254.5,0.5,0.65936625,28.68,71.57
2831,260,77,122,26589.0,9.468,20,32,64.782,37.95,31.15,255.1,0.5,0.65959924,29.28,71.99
2832,261,77,122,26597.16,9.465,20,32,64.713,37.95,31.15,254.4,0.5,0.65983224,29.52,72.09
2833,261,78,121,26607.45,9.468,20,32,64.717,37.95,31.15,253.7,0.5,0.66006523,29.76,72.2
2834,261,78,121,26616.4,9.464,20,32,64.665,37.95,31.15,252.7,0.5,0.6602982,29.97,72.2
2835,261,79,121,26626.3,9.468,20,32,64.604,37.95,31.15,251.0,0.5,0.6605312,30.08,71.96
2836,259,79,121,26635.03,9.464,20,31,64.481,37.95,31.15,249.4,0.5,0.6607642,30.18,71.98
2837,259,79,121,26643.31,9.463,20,31,64.27,37.95,31.15,247.8,0.5,0.6609972,30.25,72.56
2838,261,79,121,26654.86,9.466,20,32,63.909092,37.95,31.15,249.6,0.5,0.6612302,30.23,73.57
2839,260,80,122,26664.9,9.469,20,31,63.575,37.95,31.15,249.9,0.5,0.6614632,30.28,73.68
2840,259,79,122,26674.17,9.464,20,31,63.38,37.95,31.15,248.4,0.5,0.6616962,30.41,73.13
2841,259,78,123,26684.28,9.468,20,32,63.228,37.95,31.15,245.1,0.5,0.6619292,30.67,72.58
2842,258,76,123,26694.59,9.469,20,32,63.045,37.95,31.15,242.7,0.5,0.6621622,30.93,72.25
2843,260,76,123,26703.3,9.464,20,33,62.998,37.95,31.15,242.2,0.5,0.6623952,31.19,72.4
2844,262,76,124,26713.24,9.468,20,33,63.277,37.95,31.15,241.7,0.5,0.6626282,31.45,72.56
2845,260,76,124,26721.97,9.464,20,33,63.64,37.95,31.15,241.6,0.5,0.6628611,31.68,72.77
2846,260,77,123,26731.89,9.468,20,32,63.888,37.95,31.15,241.6,0.5,0.6630941,31.9,72.99
2847,261,77,122,26740.56,9.464,20,32,63.881,37.95,31.15,241.6,0.5,0.6633271,32.12,73.19
2848,260,78,122,26748.84,9.463,20,32,63.804,37.95,31.15,241.1,0.5,0.6635601,32.32,72.97
2849,259,78,122,26758.78,9.468,20,32,64.053,37.95,31.15,240.6,0.5,0.6637931,32.52,72.76
2850,259,77,122,26769.14,9.469,20,32,64.317,37.95,31.15,240.1,0.5,0.6640261,32.71,72.54
2851,259,76,121,26777.86,9.464,20,33,64.564,37.95,31.15,239.4,0.5,0.6642591,33.0,72.53
2852,260,76,121,26787.04,9.468,20,33,64.63,37.95,31.15,238.6,0.5,0.6644921,33.31,72.58
2853,261,76,121,26796.29,9.464,20,33,64.461,37.95,31.15,239.6,0.5,0.66472507,33.59,72.9
2854,261,77,121,26806.4,9.468,20,32,64.201,37.95,31.15,240.3,0.5,0.66495806,33.83,72.98
2855,259,78,121,26815.11,9.464,20,32,63.944,37.95,31.15,240.4,0.5,0.66519105,34.02,72.7
2856,258,77,121,26825.03,9.468,20,32,63.814,37.95,31.15,243.1,0.5,0.66542405,34.11,73.66
2857,259,76,120,26835.39,9.469,20,33,63.618,37.95,31.15,246.0,0.5,0.66565704,34.13,74.67
2858,260,75,120,26844.07,9.464,20,33,63.467,37.95,31.15,248.8,0.5,0.66589004,34.04,75.32
2859,260,75,120,26854.01,9.468,20,33,63.381,37.95,31.15,250.5,0.5,0.66612303,33.9,75.58
2860,261,75,120,26862.73,9.464,20,33,63.223,37.95,31.15,250.1,0.5,0.666356,33.7,74.99
2861,263,76,120,26871.91,9.468,20,33,63.173,37.95,31.15,249.1,0.5,0.666589,33.5,74.56
2862,263,78,120,26881.13,9.464,20,32,63.185,37.95,31.15,246.6,0.5,0.666822,33.28,74.54
2863,259,81,121,26889.62,9.463,20,31,63.189,37.95,31.15,247.6,0.5,0.667055,33.3,75.27
2864,257,80,121,26899.56,9.468,20,31,63.175,37.95,31.15,249.7,0.5,0.667288,33.37,75.98
2865,259,79,121,26910.66,9.467,20,31,63.229,37.95,31.15,253.2,0.5,0.66752094,33.54,76.18
2866,260,77,121,26919.84,9.464,20,32,63.334,37.95,31.15,255.1,0.5,0.66775393,33.7,76.19
2867,261,78,121,26929.56,9.467,20,32,63.362,37.95,31.15,256.0,0.5,0.6679869,33.82,76.08
2868,262,79,121,26938.5,9.465,20,32,63.351,37.95,31.15,255.7,0.5,0.6682199,33.81,75.76
2869,261,80,122,26946.77,9.463,20,31,63.226,37.95,31.15,255.4,0.5,0.6684529,33.79,75.44
2870,260,82,121,26955.05,9.463,20,30,63.098,37.95,31.15,255.1,0.5,0.6686859,33.77,75.12
2871,258,81,121,26964.77,9.467,20,30,62.982,37.95,31.15,256.0,0.5,0.6689189,33.54,75.38
2872,258,80,121,26973.69,9.465,20,31,62.911,37.95,31.15,257.3,0.5,0.6691519,33.27,75.7
2873,259,78,122,26984.06,9.465,20,32,63.032,37.95,31.15,259.6,0.5,0.6693849,32.96,76.1
2874,260,77,122,26995.46,9.468,20,32,63.252,37.95,31.15,261.8,0.5,0.6696179,32.63,76.53
2875,261,77,122,27004.74,9.465,20,32,63.487,37.95,31.15,263.7,0.5,0.6698509,32.21,77.15
2876,260,77,122,27015.21,9.468,20,32,63.548,37.95,31.15,264.3,0.5,0.6700839,31.82,77.69
2877,259,78,122,27024.19,9.464,20,32,63.586,37.95,31.15,262.3,0.5,0.6703169,31.51,78.07
2878,260,78,122,27034.12,9.468,20,32,63.653,37.95,31.15,260.7,0.5,0.67054987,31.21,78.44
2879,260,77,122,27042.83,9.464,20,32,63.75,37.95,31.15,262.0,0.5,0.67078286,31.02,78.75
2880,259,77,122,27052.0,9.468,20,32,63.753,37.95,31.15,263.2,0.5,0.67101586,30.82,79.06
2881,260,76,123,27062.86,9.469,20,33,63.733,37.95,31.15,264.6,0.5,0.67124885,30.57,79.18
2882,262,76,123,27071.81,9.464,20,33,63.71,37.95,31.15,266.1,0.5,0.67148185,30.32,79.3
2883,263,78,123,27080.08,9.463,20,32,63.80111,37.95,31.1,266.9,0.5,0.67171484,30.06,79.31
2884,261,80,123,27090.0,9.468,20,31,63.865456,37.95,31.15,267.1,0.5,0.67194784,29.81,79.2
2885,259,80,123,27098.72,9.464,20,31,64.009,37.95,31.15,267.3,0.5,0.6721808,29.56,79.08
2886,259,79,122,27107.0,9.463,20,31,64.067,37.95,31.15,267.9,0.5,0.67241377,29.36,78.92
2887,259,78,122,27118.55,9.466,20,32,64.105,37.95,31.15,268.6,0.5,0.67264676,29.18,78.75
2888,260,78,122,27129.3,9.469,20,32,64.164,37.95,31.15,268.5,0.5,0.67287976,29.11,78.54
2889,261,79,121,27138.04,9.464,20,32,64.244,37.95,31.15,268.3,0.5,0.67311275,29.05,78.33
2890,260,79,121,27147.97,9.468,20,31,64.427,37.95,31.15,268.0,0.5,0.67334574,28.98,78.13
2891,258,79,121,27156.68,9.464,20,31,64.582,37.95,31.15,267.8,0.5,0.67357874,28.9,78.15
2892,258,78,122,27166.6,9.468,20,32,64.686,37.95,31.1,267.6,0.5,0.67381173,28.82,78.16
2893,260,77,122,27175.3,9.464,20,32,64.602,37.95,31.15,267.6,0.5,0.6740447,28.76,78.14
2894,260,77,122,27185.22,9.468,20,32,64.594,37.95,31.15,267.9,0.5,0.6742777,28.71,78.08
2895,260,77,122,27193.93,9.464,20,32,64.647,37.95,31.15,269.4,0.5,0.6745107,28.79,78.53
2896,262,78,121,27203.86,9.468,20,32,64.813,37.95,31.15,271.3,0.5,0.6747437,28.86,78.94
2897,262,79,120,27212.57,9.464,20,32,65.087,37.95,31.1,273.6,0.5,0.6749767,28.85,78.96
2898,260,79,120,27220.82,9.463,20,31,65.509,37.95,31.1,275.9,0.5,0.6752097,28.83,78.99
2899,260,79,120,27232.4,9.466,20,31,65.85,37.95,31.15,276.3,0.5,0.6754427,28.79,78.53
2900,260,80,120,27243.2,9.469,20,31,66.297,37.95,31.15,274.0,0.5,0.6756757,28.69,77.39
2901,258,79,120,27251.9,9.464,20,31,66.67667,37.95,31.1,271.3,0.5,0.6759087,28.66,77.02
2902,258,78,120,27261.82,9.468,20,32,67.03091,37.95,31.15,268.4,0.5,0.6761417,28.71,77.49
2903,259,77,120,27269.93,9.465,20,32,67.265,37.95,31.1,269.3,0.5,0.6763747,28.78,78.06
2904,261,78,120,27280.21,9.468,20,32,67.357,37.95,31.15,270.5,0.5,0.67660767,28.84,78.62
2905,263,80,120,27289.16,9.464,20,31,67.446,37.95,31.15,270.6,0.5,0.67684066,28.87,78.87
2906,260,80,120,27297.44,9.463,20,31,67.446,37.95,31.15,270.8,0.5,0.6770736,28.91,79.11
2907,258,80,120,27307.37,9.468,20,31,67.426,37.95,31.1,271.1,0.5,0.6773066,28.98,79.2
2908,259,78,120,27316.07,9.464,20,32,67.431,37.95,31.1,271.7,0.5,0.6775396,29.12,79.0
2909,260,77,120,27325.99,9.468,20,32,67.565,37.95,31.15,272.2,0.5,0.6777726,29.25,78.81
2910,260,77,120,27334.11,9.465,20,32,67.71,37.95,31.15,270.5,0.5,0.6780056,29.48,78.23
2911,261,76,120,27344.38,9.468,20,33,67.691,37.95,31.15,268.6,0.5,0.6782386,29.62,77.76
2912,261,77,120,27356.62,9.467,20,32,67.749,37.95,31.15,266.6,0.5,0.67847157,29.65,77.41
2913,262,79,120,27365.76,9.464,20,32,67.87,37.95,31.15,264.5,0.5,0.67870456,29.69,77.06
2914,262,80,120,27374.04,9.463,20,31,67.986,37.95,31.1,262.0,0.5,0.67893755,29.82,76.65
2915,260,81,121,27383.96,9.468,20,31,68.001,37.95,31.15,259.5,0.5,0.67917055,29.96,76.24
2916,259,81,122,27392.63,9.464,20,31,67.835,37.95,31.15,260.1,0.5,0.67940354,30.09,77.33
2917,261,80,122,27400.9,9.463,20,31,67.711,37.95,31.15,260.9,0.5,0.67963654,30.2,78.37
2918,260,80,122,27412.46,9.466,20,31,67.474,37.95,31.15,260.9,0.5,0.67986953,30.2,78.15
