time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
220,224,74,106,1933.4,8.837,21,29,63.921112,560:563,37.07,32.45,251.1,0.0,0.04384051,61.06889,23.17,65.82
221,224,74,106,1941.65,8.837,21,29,63.884,556:556,37.07,32.45,251.0,0.0,0.04403888,60.803,23.06,65.64
222,224,75,106,1952.86,8.832,21,29,63.84182,560:560,37.07,32.45,250.9,0.0,0.044237256,60.906364,22.94,65.46
223,224,75,107,1961.25,8.837,21,29,63.871113,564:569,37.07,32.45,249.6,0.0,0.044435628,61.124443,22.87,64.76
224,224,75,107,1970.62,8.839,21,29,63.884,565:564,37.07,32.45,245.3,0.0,0.044634,61.873,22.95,62.68
225,224,75,107,1978.19,8.837,21,29,63.714546,564,37.07,32.45,248.3,0.0,0.044832375,63.255455,23.24,63.13
226,224,76,107,1987.25,8.837,21,28,63.423332,561:560,37.07,32.45,253.3,0.0,0.045030747,62.066666,23.6,64.21
227,223,76,106,1998.14,8.838,21,28,63.284,560:559,37.07,32.45,255.5,0.0,0.045229122,62.137,23.88,64.61
228,223,74,106,2003.79,8.834,21,29,63.28909,559,37.07,32.45,256.9,0.0,0.045427494,61.973637,24.15,64.83
229,223,73,107,2012.08,8.837,21,29,63.42889,560:563,37.07,32.45,258.4,0.0,0.04562587,61.635555,24.42,65.05
230,224,73,107,2021.45,8.838,21,29,63.546,561:566,37.07,32.45,259.9,0.0,0.04582424,61.594,24.69,65.28
231,224,73,107,2030.7,8.837,21,29,63.606365,573:569,37.07,32.45,260.7,0.0,0.046022616,62.523636,25.04,65.46
232,226,74,107,2038.99,8.837,21,29,63.66111,568:566,37.07,32.45,261.3,0.0,0.046220988,62.34889,25.39,65.65
233,226,76,106,2048.4,8.838,21,28,63.68,566,37.07,32.5,262.0,0.0,0.04641936,61.894,25.75,65.83
234,225,77,106,2058.36,8.837,21,28,63.765,564:564,37.07,32.45,262.3,0.0,0.046617735,62.088,25.94,65.8
235,224,77,106,2065.85,8.837,21,28,63.956,565,37.07,32.45,262.5,0.0,0.046816107,62.045,26.13,65.76
236,223,77,106,2074.2,8.837,21,28,64.216,563:563:564,37.07,32.45,262.8,0.0,0.047014482,62.15,26.32,65.72
237,223,76,106,2085.35,8.838,21,28,64.36727,564,37.07,32.45,263.0,0.0,0.047212854,60.67091,26.51,65.68
238,223,74,106,2093.85,8.837,21,29,64.29222,564:564:565,37.07,32.5,263.2,0.0,0.04741123,61.342224,26.79,65.64
239,223,73,106,2103.98,8.838,21,29,64.327,565,37.07,32.5,263.3,0.0,0.0476096,61.497,27.14,65.59
240,223,73,106,2111.99,8.836,21,29,64.36727,564:561,37.07,32.45,262.8,0.0,0.047807973,62.79091,27.53,65.55
241,224,73,106,2117.66,8.834,21,29,64.35889,560:570,37.07,32.45,261.8,0.0,0.04800635,63.897778,27.97,65.51
242,225,74,106,2128.74,8.838,21,29,64.26,574,37.07,32.45,260.5,0.0,0.04820472,62.7,28.31,65.98
243,225,74,106,2136.3,8.837,21,29,64.25,582:578,37.07,32.45,260.9,0.0,0.048403095,62.37909,28.65,66.79
244,224,74,107,2147.45,8.838,21,29,64.31111,577:578,37.07,32.5,265.2,0.0,0.048601467,62.22333,29.0,68.0
245,224,74,105,2155.73,8.837,21,29,64.401,577,37.07,32.5,265.7,0.0,0.048799843,61.871,29.21,67.98
246,224,74,104,2164.23,8.837,21,29,64.608185,578:578,37.08,32.45,266.1,0.0,0.048998214,61.375454,29.37,67.92
247,225,74,104,2174.35,8.838,21,29,64.89111,1146,37.08,32.45,266.2,0.0,0.04919659,61.997776,29.42,67.72
248,225,75,104,2182.65,8.837,21,29,65.051,570:568,37.08,32.45,266.3,0.0,0.04939496,62.394,29.46,67.53
249,224,76,104,2191.15,8.837,21,28,65.11,573,37.08,32.45,266.4,0.0,0.049593333,61.908,29.51,67.34
250,223,76,104,2201.2,8.838,21,28,65.157,560:564,37.08,32.45,267.8,0.0,0.04979171,60.709,29.5,66.28
251,223,75,105,2208.75,8.837,21,28,65.123,563:556,37.08,32.45,269.6,0.0,0.04999008,60.689,29.49,65.04
252,224,75,105,2219.69,8.838,21,29,65.14364,559:565,37.08,32.45,266.8,0.0,0.050188456,61.60091,29.51,63.86
253,224,75,106,2226.12,8.834,21,29,65.25445,564,37.08,32.45,265.7,0.0,0.050386827,61.67889,29.57,63.53
254,224,75,106,2234.39,8.837,21,29,65.338,570:569:568,37.08,32.45,266.6,0.0,0.050585203,61.144,29.67,63.86
255,224,75,107,2242.89,8.837,21,29,65.37818,570,37.08,32.45,264.8,0.0,0.050783575,61.21,29.8,63.17
256,224,75,107,2252.95,8.838,21,29,65.4,572:575,37.08,32.45,262.9,0.0,0.050981946,63.377777,29.92,62.47
257,224,75,106,2260.49,8.837,21,29,65.385,570:573,37.08,32.45,263.7,0.0,0.05118032,61.962,29.91,62.53
258,224,75,105,2269.8,8.837,21,29,65.29727,570,37.08,32.5,264.7,0.0,0.051378693,61.535454,29.89,62.62
259,225,75,105,2279.92,8.838,21,29,65.22889,569:569,37.08,32.45,265.7,0.0,0.05157707,61.265556,29.88,62.72
260,225,76,105,2288.22,8.837,21,28,65.203,570:570,37.08,32.45,266.6,0.0,0.05177544,60.958,29.86,62.82
261,224,77,105,2296.71,8.837,21,28,65.21455,566:564,37.08,32.5,266.0,0.0,0.051973816,61.417274,29.6,62.28
262,223,77,105,2306.83,8.838,21,28,65.325554,563,37.08,32.45,265.2,0.0,0.052172188,60.315556,29.3,61.64
263,224,77,105,2315.13,8.837,21,28,65.428,565:570,37.08,32.45,263.0,0.0,0.052370563,60.275,28.95,61.61
264,223,77,106,2323.63,8.837,21,28,65.477,572,37.08,32.45,260.6,0.0,0.052568935,60.611,28.59,61.63
265,223,76,106,2333.76,8.838,21,28,65.447,572:569:574,37.08,32.45,259.7,0.0,0.052767307,61.065,28.24,61.81
266,223,75,106,2341.97,8.837,21,28,65.341,574,37.08,32.45,259.4,0.0,0.052965682,60.517,27.9,62.06
267,224,75,106,2349.52,8.837,21,29,65.137276,572:572,37.08,32.45,259.0,0.0,0.053164054,60.784546,27.55,62.29
268,224,75,105,2360.45,8.838,21,29,65.00222,572:564,37.08,32.45,256.8,0.0,0.05336243,61.785557,27.25,62.2
269,223,74,105,2366.8,8.834,21,29,64.92273,574,37.08,32.45,254.7,0.0,0.0535608,63.27727,26.95,62.11
270,222,73,105,2374.35,8.837,21,29,64.675,566:563,37.08,32.45,252.5,0.0,0.053759176,62.161,26.65,62.02
271,224,73,105,2385.51,8.838,21,29,64.505554,560:555,37.08,32.45,252.0,0.0,0.053957548,61.745556,26.2,61.72
272,225,73,105,2394.0,8.837,21,29,64.415,561:564,37.08,32.45,252.0,0.0,0.05415592,61.239,25.71,61.34
273,224,74,106,2404.12,8.838,21,29,64.34637,568:568,37.08,32.45,252.1,0.0,0.054354295,61.962727,25.12,61.08
274,224,75,107,2412.42,8.837,21,29,64.29444,563:561,37.08,32.45,252.5,0.0,0.054552667,61.601112,24.37,61.02
275,224,75,107,2420.69,8.837,21,29,64.227,564,37.08,32.45,252.9,0.0,0.054751042,61.56,23.84,61.06
276,225,76,106,2429.21,8.837,21,28,64.165,568:565,37.08,32.45,253.2,0.0,0.054949414,61.317,23.38,61.15
277,224,76,106,2439.34,8.838,21,28,64.225,563,37.09,32.45,253.5,0.0,0.05514779,61.885,22.98,61.14
278,223,75,106,2447.84,8.837,21,28,64.334,560:556:555,37.09,32.45,253.5,0.0,0.05534616,62.007,22.65,60.98
279,223,74,106,2457.97,8.838,21,29,64.32364,560,37.09,32.45,253.6,0.0,0.055544537,61.225456,22.32,60.82
280,224,74,106,2466.03,8.836,21,29,64.20556,546:549,37.09,32.45,253.5,0.0,0.05574291,61.374443,22.02,60.63
281,224,74,107,2472.67,8.834,21,29,64.186,546:550,37.09,32.45,252.7,0.0,0.05594128,62.094,21.82,60.33
282,224,74,108,2482.79,8.838,21,29,64.145,558:560,37.09,32.45,251.9,0.0,0.056139655,62.303,21.61,60.03
283,224,74,109,2491.09,8.837,21,29,64.14,564:563,37.09,32.45,251.1,0.0,0.056338027,61.661,21.4,59.73
284,224,74,109,2499.58,8.837,21,29,64.22,564,37.09,32.45,249.4,0.0,0.056536403,61.93,21.23,59.53
285,225,74,109,2509.72,8.838,21,29,64.288185,563:564,37.09,32.45,247.0,0.0,0.056734774,62.118183,21.09,59.41
286,225,74,107,2518.0,8.837,21,29,64.27111,563:559,37.09,32.45,244.7,0.0,0.05693315,62.29889,20.95,59.31
287,225,76,107,2526.5,8.837,21,28,64.226,560:559,37.09,32.45,244.4,0.0,0.05713152,61.577,20.96,59.49
288,223,76,107,2536.62,8.838,21,28,64.20182,555:552,37.09,32.45,244.2,0.0,0.057329893,61.68182,20.97,59.67
289,223,75,106,2544.91,8.837,21,28,64.14445,555:560,37.09,32.45,244.0,0.0,0.05752827,61.833332,20.97,59.85
290,224,75,107,2553.38,8.837,21,29,64.115,560,37.09,32.45,243.8,0.0,0.05772664,62.242,20.98,60.02
291,224,74,108,2563.52,8.838,21,29,64.06636,560:560,37.09,32.45,243.5,0.0,0.057925016,61.697273,20.99,60.2
292,224,74,108,2572.05,8.837,21,29,64.05,563:564,37.09,32.45,243.5,0.0,0.058123387,61.831112,21.01,60.45
293,225,74,108,2581.73,8.839,21,29,64.071,563:561,37.09,32.45,245.8,0.0,0.058321763,62.054,21.17,61.27
294,225,75,107,2586.52,8.845,21,29,64.11,556,37.09,32.45,247.8,0.0,0.058520135,63.12,21.32,61.97
295,223,76,107,2596.66,8.838,21,28,64.19,551:550,37.09,32.4,248.6,0.0,0.05871851,64.068886,21.38,61.97
296,223,75,107,2605.17,8.837,21,28,64.111,558:556,37.09,32.4,249.3,0.0,0.05891688,63.27,21.43,61.97
297,223,75,107,2615.29,8.838,21,28,64.04909,560:559,37.09,32.45,250.1,0.0,0.059115253,62.467274,21.49,61.97
298,223,74,108,2623.77,8.837,21,29,64.01,555,37.09,32.45,250.8,0.0,0.05931363,62.45889,21.54,61.97
299,223,74,108,2633.89,8.838,21,29,64.088,555:558,37.09,32.45,252.1,0.0,0.059512,62.107,21.64,61.96
300,223,73,108,2642.32,8.837,21,29,64.32,556:558,37.09,32.45,254.1,0.0,0.059710376,61.62091,21.81,61.94
301,224,73,108,2651.73,8.839,21,29,64.507774,560:563,37.09,32.45,255.2,0.0,0.059908748,62.372223,21.9,62.08
302,224,73,108,2660.62,8.836,21,29,64.605,563,37.09,32.45,256.2,0.0,0.060107123,64.007,21.98,62.25
303,226,73,108,2667.04,8.834,21,30,64.626366,563:563,37.09,32.45,257.3,0.0,0.060305495,63.45091,22.06,62.41
304,229,73,107,2675.54,8.889,21,30,64.613335,563:560,37.09,32.45,256.4,0.0,0.060503867,62.393333,22.17,62.22
305,234,74,107,2685.89,9.319,21,30,64.707,560:559,37.09,32.45,253.4,0.0,0.060702242,62.241,22.32,61.62
306,239,74,107,2696.02,9.228,21,31,64.83727,560:555,37.1,32.45,250.2,0.0,0.060900614,62.493637,22.48,60.95
307,240,74,107,2704.52,9.397,21,31,64.90667,554:552,37.1,32.45,246.2,0.0,0.06109899,62.104443,22.78,59.95
308,239,74,107,2714.65,8.888,21,31,64.951,558,37.1,32.45,242.5,0.0,0.06129736,61.599,23.11,59.16
309,240,74,107,2723.16,9.321,21,31,65.04364,559:555,37.1,32.45,239.7,0.0,0.061495736,61.697273,23.51,58.74
310,240,74,108,2733.5,9.415,21,31,65.117775,561:558,37.1,32.45,237.9,0.0,0.061694108,61.872223,23.94,58.52
311,240,74,108,2743.41,9.008,21,31,65.156,560:556,37.1,32.45,238.0,0.0,0.061892483,62.102,24.43,58.68
312,240,74,108,2750.08,9.467,21,31,65.19909,558:560,37.1,32.45,238.1,0.0,0.062090855,61.48909,24.92,58.84
313,240,74,108,2760.19,9.469,21,31,65.25222,555,37.1,32.45,238.3,0.0,0.062289227,61.246666,25.29,58.93
314,240,74,107,2768.69,9.435,21,31,65.279,559:556,37.1,32.45,238.6,0.0,0.062487602,61.041,25.67,59.03
315,240,74,108,2779.05,9.214,21,31,65.35727,555:555,37.1,32.45,238.8,0.0,0.062685974,61.764545,26.05,59.12
316,240,74,108,2789.17,9.347,21,31,65.30111,558:556,37.1,32.45,239.8,0.0,0.062884346,61.264446,26.65,59.3
317,241,74,108,2797.67,9.464,21,31,65.25,558,37.1,32.45,241.6,0.0,0.063082725,61.141,27.43,59.56
318,240,75,108,2807.8,9.419,21,31,65.11091,559:560,37.1,32.45,240.9,0.0,0.0632811,60.423637,28.17,59.44
319,240,75,108,2816.31,9.027,21,31,64.88333,560:561,37.1,32.4,239.6,0.0,0.06347947,61.155556,28.81,59.14
320,240,75,108,2826.65,9.347,21,31,64.746,560:560,37.1,32.4,237.7,0.0,0.06367784,61.621,29.2,58.61
321,240,75,108,2836.78,9.469,21,31,64.68364,559:559,37.1,32.45,237.3,0.0,0.06387621,61.15273,29.46,58.6
322,241,75,107,2845.29,9.449,21,31,64.67,560:560,37.1,32.45,238.7,0.0,0.06407459,61.47,29.59,59.15
323,240,75,107,2855.19,9.28,21,31,64.681,563,37.1,32.45,239.5,0.0,0.06427296,61.641,29.68,59.81
324,239,76,107,2861.62,8.866,21,30,64.656364,559:556,37.1,32.45,240.1,0.0,0.064471334,62.97091,29.75,60.53
325,239,75,107,2870.13,9.174,21,30,64.64667,555:558,37.1,32.45,238.4,0.0,0.064669706,62.81,29.69,61.39
326,240,75,107,2880.47,9.441,21,31,64.571,556:558,37.1,32.5,239.5,0.0,0.064868085,62.673,29.66,62.31
327,240,75,107,2890.45,9.168,21,31,64.39818,555,37.1,32.45,241.4,0.0,0.06506646,62.434544,29.62,63.26
328,240,75,107,2897.36,8.865,21,31,64.28222,555:552,37.1,32.45,241.4,0.0,0.06526483,62.895557,29.61,63.54
329,240,75,108,2909.23,9.434,21,31,64.247,551:551,37.1,32.5,241.0,0.0,0.0654632,63.058,29.59,63.71
330,240,75,108,2917.73,9.107,21,31,64.24364,554:551,37.1,32.45,240.6,0.0,0.06566157,62.429092,29.57,63.84
331,239,74,108,2928.09,8.877,21,31,64.32333,551:554,37.1,32.45,240.0,0.0,0.06585995,63.04222,29.53,63.86
332,239,73,108,2938.21,9.228,21,31,64.358,555,37.1,32.45,239.3,0.0,0.06605832,65.237,29.5,63.88
333,241,73,109,2946.26,9.463,21,32,64.31273,560:560,37.1,32.45,238.7,0.0,0.066256694,63.87909,29.47,63.89
334,241,73,109,2952.92,9.425,21,32,64.28555,560:561,37.1,32.45,237.3,0.0,0.066455066,63.20889,29.42,63.86
335,240,74,109,2963.26,9.12,21,31,64.358,560,37.1,32.45,235.6,0.0,0.066653445,63.072,29.36,63.8
336,240,74,107,2973.39,9.419,21,31,64.59182,560:561,37.1,32.45,234.0,0.0,0.06685182,63.53818,29.3,63.74
337,240,74,107,2981.91,8.986,21,31,64.87222,560:558:559,37.1,32.45,233.2,0.0,0.06705019,63.84,29.21,63.83
338,240,74,107,2992.03,9.007,21,31,65.088,559,37.1,32.45,232.7,0.0,0.06724856,63.458,29.11,63.95
339,241,74,107,3000.55,9.449,21,31,65.20636,497:544,37.1,32.45,232.9,0.0,0.06744693,62.874546,28.95,64.3
340,241,74,107,3010.67,9.28,21,31,65.136665,544:544,37.1,32.45,235.1,0.0,0.06764531,63.27667,28.66,65.21
341,239,74,107,3019.16,8.862,21,31,65.154,603:615,37.1,32.45,238.3,0.0,0.06784368,63.432,28.4,65.97
342,238,73,107,3029.52,9.121,21,31,65.30454,556,37.1,32.45,242.2,0.0,0.068042055,63.06909,28.16,66.63
343,240,73,108,3039.43,9.469,21,31,65.44222,556:556,37.1,32.45,244.7,0.0,0.06824043,63.053333,27.91,67.0
344,240,73,108,3045.84,9.416,21,31,65.515,558:558,37.1,32.45,244.4,0.0,0.0684388,62.649,27.62,66.79
345,240,73,108,3054.36,9.027,21,31,65.47818,560:560,37.1,32.45,244.0,0.0,0.06863718,61.61091,27.34,66.58
346,240,73,108,3064.72,9.347,21,31,65.501114,558:552,37.1,32.45,241.5,0.0,0.06883555,62.331112,26.99,66.4
347,240,74,108,3075.06,9.414,21,31,65.7,550,37.1,32.45,238.4,0.0,0.06903392,62.021,26.63,66.22
348,239,73,108,3085.19,8.973,21,31,65.93091,555:555,37.1,32.45,237.2,0.0,0.06923229,62.103638,26.28,66.29
349,239,73,108,3093.7,9.175,21,31,66.087776,556:552,37.1,32.45,237.8,0.0,0.06943067,62.51889,25.95,66.6
350,241,73,108,3103.59,9.469,21,32,66.137,552:551,37.1,32.45,238.4,0.0,0.06962904,62.92,25.62,66.89
351,241,73,108,3110.26,9.399,21,32,66.102,549:551,37.1,32.45,238.7,0.0,0.069827415,61.825,25.36,66.64
352,239,74,108,3120.38,8.871,21,31,66.057,549,37.1,32.45,239.2,0.0,0.07002579,61.899,25.15,66.45
353,239,73,108,3128.88,9.174,21,31,66.06,547:554,37.1,32.45,239.7,0.0,0.07022416,61.866,25.15,66.56
354,240,73,109,3139.22,9.441,21,31,66.054,550:550,37.1,32.45,240.2,0.0,0.07042254,62.726,25.14,66.68
355,240,73,109,3149.39,9.224,21,31,66.037,554:558,37.1,32.45,240.7,0.0,0.07062091,62.652,25.14,66.79
356,240,73,109,3158.03,9.449,21,31,66.057,560:560,37.1,32.45,241.8,0.0,0.07081928,62.093,25.29,67.0
357,240,73,109,3167.79,9.45,21,31,66.135,560,37.11,32.45,243.2,0.0,0.07101765,61.862,25.56,67.28
358,240,73,109,3174.16,9.327,21,31,66.149,559:563,37.11,32.45,244.7,0.0,0.07121603,62.304,25.87,67.36
359,239,73,108,3184.78,8.905,20,31,66.026,556:555,37.11,32.45,246.1,0.0,0.0714144,61.888,26.29,67.04
360,240,72,107,3195.12,9.469,20,32,65.886,556:559,37.11,32.45,246.4,0.0,0.071612775,62.1,26.63,66.55
361,240,72,107,3205.27,9.457,20,32,65.817,556:558,37.11,32.45,245.1,0.0,0.07181115,61.232,26.89,65.82
362,240,73,108,3213.9,9.343,20,31,65.762,555,37.11,32.45,243.9,0.0,0.07200952,61.235,27.14,65.1
363,240,73,108,3224.11,8.905,20,31,65.864,555:555,37.11,32.45,242.9,0.0,0.0722079,61.626,27.36,64.27
364,241,73,108,3234.01,9.446,20,32,65.941,552:554,37.11,32.45,242.0,0.0,0.07240627,62.014,27.54,63.33
365,241,73,108,3240.44,9.21,20,32,65.911,551:550,37.11,32.45,240.7,0.0,0.07260464,61.441,27.68,62.68
366,240,74,108,3248.93,8.904,20,31,65.851,554:549,37.11,32.45,239.1,0.0,0.07280301,61.36,27.78,62.35
367,240,75,108,3259.07,9.435,20,31,65.729,551,37.11,32.45,237.5,0.0,0.07300139,61.17,27.87,62.02
368,240,75,109,3267.39,9.121,20,31,65.628,550:545,37.11,32.45,236.8,0.0,0.073199764,61.621,27.99,62.48
369,238,75,109,3276.02,8.855,20,30,65.544,550:544,37.11,32.45,237.3,0.0,0.073398136,61.936,28.13,63.57
370,237,72,109,3287.83,9.009,20,31,65.413,555:551,37.11,32.45,239.7,0.0,0.07359651,61.286,28.19,64.28
371,240,70,109,3294.49,9.467,20,33,65.319,552:555,37.11,32.45,240.2,0.0,0.07379488,60.95,28.34,64.31
372,242,71,110,3304.84,9.455,20,33,65.325,554,37.11,32.45,239.6,0.0,0.07399326,61.02,28.54,63.98
373,242,73,109,3314.96,9.279,20,32,65.361,554:555,37.11,32.45,240.3,0.0,0.07419163,62.062,28.77,63.73
374,240,73,109,3323.47,8.89,20,31,65.321,552:554,37.12,32.45,241.3,0.0,0.07439,62.396,28.98,63.57
375,240,73,108,3333.8,9.347,20,31,65.183,555:554,37.12,32.45,242.3,0.0,0.07458837,61.897,29.03,63.79
376,241,73,108,3343.94,9.418,20,32,65.063,550:550,37.12,32.45,243.4,0.0,0.074786745,61.829,29.08,64.01
377,240,73,108,3351.99,8.974,20,31,65.005,550:546,37.12,32.45,244.5,0.0,0.074985124,61.913,29.14,64.23
378,239,73,108,3358.64,8.847,20,31,65.0,549,37.12,32.45,244.6,0.0,0.075183496,62.526,29.24,63.97
379,239,72,109,3368.7,9.0,20,32,64.955,549:550,37.12,32.5,244.8,0.0,0.07538187,61.291,29.34,63.7
380,240,72,109,3377.4,9.42,20,32,64.738,550:552,37.12,32.45,245.1,0.0,0.07558024,60.842,29.45,63.64
381,240,72,109,3387.65,9.12,20,32,64.596,552:556,37.12,32.45,245.6,0.0,0.07577862,60.909,29.58,63.8
382,239,72,109,3398.0,8.987,20,32,64.56,555:551,37.12,32.45,248.0,0.0,0.07597699,61.691,29.71,64.03
383,239,72,109,3407.9,9.229,20,32,64.518,552,37.12,32.45,250.9,0.0,0.07617536,61.985,29.83,64.29
384,241,72,109,3414.55,9.439,20,32,64.432,551:552,37.12,32.45,251.6,0.0,0.07637373,61.241,29.91,64.16
385,241,72,108,3424.68,9.168,20,32,64.385,554:556,37.12,32.45,251.9,0.0,0.076572105,61.148,29.99,63.96
386,240,72,109,3433.19,8.891,20,32,64.344,493:606,37.12,32.5,251.4,0.0,0.076770484,61.05,30.06,64.01
387,240,72,109,3443.54,9.348,20,32,64.302,560:555,37.12,32.45,250.4,0.0,0.076968856,61.91,30.11,64.26
388,242,73,108,3453.65,9.469,20,32,64.265,551:554,37.12,32.5,250.3,0.0,0.07716723,61.508,29.97,64.36
389,242,75,108,3462.0,9.463,20,31,64.073,549,37.12,32.45,250.6,0.0,0.0773656,60.702,29.74,64.39
390,242,76,108,3472.29,9.433,20,30,63.876,546:549,37.12,32.45,250.2,0.0,0.07756398,60.431,29.55,64.3
391,240,77,108,3480.8,9.106,20,30,63.793,546:546,37.12,32.5,249.5,0.0,0.07776235,60.427,29.36,64.15
392,239,76,109,3490.92,8.855,20,30,63.667,546:521,37.12,32.45,248.9,0.0,0.07796072,59.894,29.18,63.99
393,239,75,109,3499.43,9.042,20,30,63.345,569:545,37.12,32.45,248.2,0.0,0.078159094,58.919,28.99,63.84
394,240,75,109,3509.55,9.433,20,31,62.911,545,37.12,32.45,247.0,0.0,0.078357466,59.422,28.59,64.02
395,240,75,110,3518.06,9.133,20,31,62.687,545:541,37.12,32.45,245.7,0.0,0.078555845,59.831,28.18,64.22
396,239,75,110,3527.73,9.054,20,30,62.72,540:542,37.12,32.45,245.2,0.0,0.07875422,60.684,27.89,64.03
397,239,75,110,3532.55,8.858,20,30,62.81,547:550,37.12,32.45,244.8,0.0,0.07895259,63.247,27.6,63.8
398,239,74,110,3542.89,8.98,20,31,62.654,551:551,37.12,32.45,244.1,0.0,0.07915096,63.954,27.31,63.5
399,239,74,111,3552.89,9.166,20,31,62.299,549:555,37.12,32.45,242.4,0.0,0.07934934,62.759,26.98,62.99
400,239,73,110,3561.53,8.906,20,31,62.179,552,37.12,32.5,242.3,0.0,0.07954771,62.857,26.65,62.79
401,240,73,109,3571.87,9.455,20,31,62.384,552:546,37.12,32.5,243.4,0.0,0.07974608,63.542,26.32,62.83
402,240,73,109,3581.76,9.324,20,31,62.786,550,37.12,32.5,245.7,0.0,0.079944454,63.197,26.19,62.9
403,240,72,109,3588.43,9.278,20,32,63.126,1090:540,37.12,32.45,248.0,0.0,0.080142826,62.652,26.06,62.97
404,240,72,109,3598.41,9.469,20,32,63.44,541:546,37.12,32.45,250.4,0.0,0.080341205,62.52,25.94,63.04
405,241,73,109,3605.32,9.463,20,32,63.68182,546:546,37.12,32.45,251.5,0.0,0.08053958,63.512726,25.75,62.97
406,242,74,110,3617.37,9.415,20,31,63.79222,544:545,37.12,32.45,252.1,0.0,0.08073795,62.85,25.54,62.82
407,241,75,110,3627.45,8.942,20,31,63.808,541,37.12,32.45,252.6,0.0,0.08093632,62.949,25.33,62.67
408,239,75,110,3635.0,8.837,20,30,63.828182,538:537,37.12,32.45,249.7,0.0,0.08113469,63.136364,25.01,61.33
409,239,74,110,3644.31,8.89,20,31,63.827778,536:537,37.12,32.45,247.3,0.0,0.08133307,63.592224,24.77,60.33
410,240,74,111,3654.66,9.333,20,31,63.811,533:533,37.12,32.45,246.5,0.0,0.08153144,64.32,24.69,60.06
411,241,75,111,3664.7,9.3,20,31,63.839092,537:537,37.12,32.45,245.6,0.0,0.081729814,63.582726,24.6,59.78
412,240,76,111,3672.29,8.99,20,30,63.954445,537:532,37.12,32.45,244.7,0.0,0.081928186,63.538887,24.51,59.51
413,239,75,112,3683.42,8.941,20,30,64.075,531,37.12,32.45,245.2,0.0,0.082126565,63.358,24.46,59.48
414,239,74,112,3691.41,8.899,20,31,64.19818,532:541,37.12,32.5,247.0,0.0,0.08232494,64.04727,24.43,59.7
415,240,73,112,3697.11,9.481,20,31,64.204445,541:541,37.12,32.45,248.9,0.0,0.08252331,63.734444,24.41,59.93
416,241,73,112,3706.52,9.462,20,32,64.082,541:537,37.12,32.5,250.4,0.0,0.08272168,63.005,24.41,60.0
417,241,74,112,3718.59,9.469,20,31,64.05454,538:538,37.12,32.45,251.6,0.0,0.08292005,63.043636,24.42,59.92
418,240,75,111,3727.14,9.464,20,31,64.16556,537:537,37.12,32.5,252.8,0.0,0.08311843,63.575554,24.44,59.85
419,240,75,111,3737.3,9.457,20,31,64.348,538:541,37.12,32.5,252.7,0.0,0.0833168,63.965,24.42,59.66
420,240,75,111,3745.92,9.343,20,31,64.612724,541:537,37.12,32.5,252.2,0.0,0.083515175,62.842728,24.39,59.43
421,240,75,111,3754.23,9.306,20,31,64.87444,538:544,37.12,32.5,251.7,0.0,0.08371355,63.106667,24.37,59.2
422,240,75,111,3766.24,9.311,20,31,65.07,542,37.12,32.5,251.5,0.0,0.083911926,63.571,24.34,59.0
423,240,76,111,3774.75,9.175,20,30,65.19182,544:545,37.12,32.45,253.0,0.0,0.0841103,63.886364,24.28,58.97
424,241,76,111,3784.87,9.433,20,30,65.2,546:545,37.13,32.45,254.4,0.0,0.08430867,63.455555,24.22,58.94
425,241,76,111,3793.39,9.118,20,30,65.14,545:546,37.13,32.45,255.7,0.0,0.08450704,61.829,24.05,58.81
426,240,76,111,3803.42,8.942,20,30,65.06909,542,37.13,32.45,256.8,0.0,0.08470541,62.606365,23.85,58.63
427,239,76,110,3810.95,8.841,20,30,65.16333,542:541,37.13,32.45,258.3,0.0,0.08490379,60.954445,23.71,58.55
428,240,76,110,3818.47,9.265,20,30,64.943,545:545,37.13,32.45,260.0,0.0,0.08510216,60.858,23.62,58.53
429,240,76,110,3829.62,9.463,20,30,64.64455,544:545,37.13,32.5,261.8,0.0,0.085300535,61.694546,23.52,58.51
430,240,75,110,3839.93,8.952,20,31,64.636665,546:541,37.13,32.5,261.8,0.0,0.08549891,62.61222,23.41,58.66
431,239,75,110,3848.2,8.837,20,30,64.774,545:547,37.13,32.5,262.2,0.0,0.085697286,63.887,23.32,58.79
432,239,74,110,3855.38,8.884,20,31,64.854,549,37.13,32.5,264.0,0.0,0.08589566,64.623,23.31,58.78
433,240,73,110,3864.79,9.334,20,31,64.816,545,37.13,32.5,266.1,0.0,0.08609403,64.431,23.29,58.87
434,240,73,110,3875.11,9.469,20,31,64.707,1095:546,37.13,32.5,268.4,0.0,0.0862924,64.726,23.27,59.08
435,240,73,110,3883.41,9.458,20,31,64.505,546:542,37.13,32.5,270.7,0.0,0.08649077,65.638,23.26,59.3
436,239,72,110,3893.76,8.958,20,32,64.392,540:542,37.13,32.5,272.4,0.0,0.08668915,64.394,23.23,59.43
437,241,73,110,3904.92,9.469,20,32,64.337,549:547,37.13,32.45,273.4,0.0,0.08688752,64.586,23.2,59.49
438,242,74,110,3913.44,9.407,20,31,64.358,550:549,37.13,32.45,274.4,0.0,0.087085895,64.358,23.17,59.54
